time,l,r,iteration
2020-03-11 12:29:21.240,1,1,0
2020-03-11 16:50:53.000,0,0,0
2020-03-11 12:34:51.000,1,1,0
2020-03-11 12:30:18.740,1,1,0
2020-03-11 12:31:31.000,0,1,0
2020-03-11 12:33:49.500,1,1,0
2020-03-11 16:51:26.000,0,0,0
2020-03-11 12:30:44.000,1,1,0
2020-03-11 16:47:57.500,0,0,0
2020-03-11 12:44:08.000,0,1,0
2020-03-11 12:41:59.000,1,1,0
2020-03-11 12:40:49.740,1,1,0
2020-03-11 12:42:42.240,0,1,0
2020-03-11 12:40:49.000,1,1,0
2020-03-11 12:41:36.000,1,1,0
2020-03-11 12:45:15.000,1,1,0
2020-03-11 16:48:07.500,0,0,0
2020-03-11 12:43:44.740,1,1,0
2020-03-11 16:48:17.000,0,0,0
2020-03-11 12:42:28.740,1,1,0
2020-03-11 12:41:51.000,1,1,0
2020-03-11 12:45:11.740,1,1,0
2020-03-11 12:45:38.740,1,1,0
2020-03-11 12:44:48.740,1,1,0
2020-03-11 12:46:06.740,0,1,0
2020-03-11 12:44:08.240,1,1,0
2020-03-11 12:42:52.000,0,1,0
2020-03-11 12:46:19.740,1,1,0
2020-03-11 12:43:28.500,1,1,0
2020-03-11 12:44:44.000,1,1,0
2020-03-11 16:48:27.240,0,0,0
2020-03-11 12:41:23.240,0,1,0
2020-03-11 16:48:39.000,0,0,0
2020-03-11 12:44:04.240,1,1,0
2020-03-11 12:42:01.000,1,1,0
2020-03-11 12:44:23.000,1,1,0
2020-03-11 16:48:48.240,1,0,0
2020-03-11 12:46:21.000,1,1,0
2020-03-11 12:40:48.240,1,1,0
2020-03-11 16:48:47.500,1,0,0
2020-03-11 12:44:32.740,1,1,0
2020-03-11 12:41:29.740,1,1,0
2020-03-11 12:43:09.500,1,1,0
2020-03-11 12:43:21.740,1,1,0
2020-03-11 12:43:08.240,1,1,0
2020-03-11 16:48:22.740,0,0,0
2020-03-11 12:42:21.740,0,1,0
2020-03-11 12:45:55.740,1,1,0
2020-03-11 12:45:38.240,1,1,0
2020-03-11 12:45:11.240,1,1,0
2020-03-11 12:45:14.740,1,1,0
2020-03-11 12:46:32.740,0,1,0
2020-03-11 12:43:03.240,1,1,0
2020-03-11 12:43:24.500,1,1,0
2020-03-11 12:45:53.500,0,1,0
