time,counts_left,counts_right,r,l
2020-03-11 12:18:34,0.0,0.0,0.0,0.0
2020-03-11 12:18:35,0.0,0.0,0.0,0.0
2020-03-11 12:18:36,0.0,0.0,0.0,0.0
2020-03-11 12:18:37,0.0,0.0,0.0,0.0
2020-03-11 12:18:38,160.0,95.0,1.0,1.0
2020-03-11 12:18:39,149.0,104.0,1.0,1.0
2020-03-11 12:18:40,110.0,96.0,1.0,1.0
2020-03-11 12:18:41,73.0,79.0,1.0,1.0
2020-03-11 12:18:42,46.0,46.0,1.0,1.0
2020-03-11 12:18:43,28.0,42.0,1.0,1.0
2020-03-11 12:18:44,34.0,64.0,1.0,1.0
2020-03-11 12:18:45,30.0,64.0,1.0,1.0
2020-03-11 12:18:46,33.0,86.0,1.0,1.0
2020-03-11 12:18:47,34.0,104.0,1.0,1.0
2020-03-11 12:18:48,24.0,89.0,1.0,1.0
2020-03-11 12:18:49,14.0,68.0,1.0,1.0
2020-03-11 12:18:50,16.0,72.0,1.0,1.0
2020-03-11 12:18:51,21.0,60.0,1.0,1.0
2020-03-11 12:18:52,25.0,41.0,1.0,1.0
2020-03-11 12:18:53,48.0,57.0,1.0,1.0
2020-03-11 12:18:54,87.0,81.0,1.0,1.0
2020-03-11 12:18:55,113.0,77.0,1.0,1.0
2020-03-11 12:18:56,119.0,82.0,1.0,1.0
2020-03-11 12:18:57,117.0,84.0,1.0,1.0
2020-03-11 12:18:58,102.0,64.0,1.0,1.0
2020-03-11 12:18:59,67.0,32.0,1.0,1.0
2020-03-11 12:19:00,45.0,28.0,1.0,1.0
2020-03-11 12:19:01,40.0,18.0,1.0,1.0
2020-03-11 12:19:02,39.0,17.0,1.0,1.0
2020-03-11 12:19:03,32.0,13.0,1.0,1.0
2020-03-11 12:19:04,25.0,32.0,1.0,1.0
2020-03-11 12:19:05,13.0,56.0,1.0,1.0
2020-03-11 12:19:06,4.0,71.0,1.0,1.0
2020-03-11 12:19:07,1.0,72.0,1.0,1.0
2020-03-11 12:19:08,0.0,81.0,1.0,0.0
2020-03-11 12:19:09,0.0,78.0,1.0,0.0
2020-03-11 12:19:10,0.0,50.0,1.0,0.0
2020-03-11 12:19:11,0.0,35.0,1.0,0.0
2020-03-11 12:19:12,0.0,33.0,1.0,0.0
2020-03-11 12:19:13,0.0,22.0,1.0,0.0
2020-03-11 12:19:14,0.0,6.0,1.0,0.0
2020-03-11 12:19:15,0.0,4.0,1.0,0.0
2020-03-11 12:19:16,0.0,1.0,1.0,0.0
2020-03-11 12:19:17,0.0,0.0,0.0,0.0
2020-03-11 12:19:18,0.0,0.0,0.0,0.0
2020-03-11 12:19:19,0.0,0.0,0.0,0.0
2020-03-11 12:19:20,0.0,1.0,1.0,0.0
2020-03-11 12:19:21,0.0,4.0,1.0,0.0
2020-03-11 12:19:22,0.0,5.0,1.0,0.0
2020-03-11 12:19:23,0.0,5.0,1.0,0.0
2020-03-11 12:19:24,0.0,5.0,1.0,0.0
2020-03-11 12:19:25,0.0,5.0,1.0,0.0
2020-03-11 12:19:26,0.0,2.0,1.0,0.0
2020-03-11 12:19:27,0.0,1.0,1.0,0.0
2020-03-11 12:19:28,0.0,1.0,1.0,0.0
2020-03-11 12:19:29,0.0,0.0,0.0,0.0
2020-03-11 12:19:30,0.0,0.0,0.0,0.0
2020-03-11 12:19:31,0.0,0.0,0.0,0.0
2020-03-11 12:19:32,0.0,0.0,0.0,0.0
2020-03-11 12:19:33,0.0,0.0,0.0,0.0
2020-03-11 12:19:34,0.0,0.0,0.0,0.0
2020-03-11 12:19:35,0.0,0.0,0.0,0.0
2020-03-11 12:19:36,0.0,1.0,1.0,0.0
2020-03-11 12:19:37,0.0,1.0,1.0,0.0
2020-03-11 12:19:38,0.0,1.0,1.0,0.0
2020-03-11 12:19:39,0.0,1.0,1.0,0.0
2020-03-11 12:19:40,0.0,2.0,1.0,0.0
2020-03-11 12:19:41,0.0,6.0,1.0,0.0
2020-03-11 12:19:42,0.0,13.0,1.0,0.0
2020-03-11 12:19:43,0.0,13.0,1.0,0.0
2020-03-11 12:19:44,0.0,13.0,1.0,0.0
2020-03-11 12:19:45,0.0,15.0,1.0,0.0
2020-03-11 12:19:46,0.0,20.0,1.0,0.0
2020-03-11 12:19:47,0.0,23.0,1.0,0.0
2020-03-11 12:19:48,0.0,28.0,1.0,0.0
2020-03-11 12:19:49,0.0,29.0,1.0,0.0
2020-03-11 12:19:50,0.0,25.0,1.0,0.0
2020-03-11 12:19:51,0.0,20.0,1.0,0.0
2020-03-11 12:19:52,0.0,23.0,1.0,0.0
2020-03-11 12:19:53,0.0,33.0,1.0,0.0
2020-03-11 12:19:54,0.0,47.0,1.0,0.0
2020-03-11 12:19:55,0.0,51.0,1.0,0.0
2020-03-11 12:19:56,3.0,53.0,1.0,1.0
2020-03-11 12:19:57,7.0,43.0,1.0,1.0
2020-03-11 12:19:58,11.0,50.0,1.0,1.0
2020-03-11 12:19:59,19.0,63.0,1.0,1.0
2020-03-11 12:20:00,43.0,71.0,1.0,1.0
2020-03-11 12:20:01,62.0,85.0,1.0,1.0
2020-03-11 12:20:02,82.0,98.0,1.0,1.0
2020-03-11 12:20:03,99.0,84.0,1.0,1.0
2020-03-11 12:20:04,95.0,78.0,1.0,1.0
2020-03-11 12:20:05,71.0,74.0,1.0,1.0
2020-03-11 12:20:06,48.0,67.0,1.0,1.0
2020-03-11 12:20:07,25.0,52.0,1.0,1.0
2020-03-11 12:20:08,4.0,43.0,1.0,1.0
2020-03-11 12:20:09,0.0,21.0,1.0,0.0
2020-03-11 12:20:10,1.0,13.0,1.0,1.0
2020-03-11 12:20:11,9.0,3.0,1.0,1.0
2020-03-11 12:20:12,22.0,19.0,1.0,1.0
2020-03-11 12:20:13,31.0,37.0,1.0,1.0
2020-03-11 12:20:14,34.0,50.0,1.0,1.0
2020-03-11 12:20:15,38.0,70.0,1.0,1.0
2020-03-11 12:20:16,37.0,74.0,1.0,1.0
2020-03-11 12:20:17,26.0,79.0,1.0,1.0
2020-03-11 12:20:18,17.0,86.0,1.0,1.0
2020-03-11 12:20:19,14.0,92.0,1.0,1.0
2020-03-11 12:20:20,9.0,93.0,1.0,1.0
2020-03-11 12:20:21,2.0,116.0,1.0,1.0
2020-03-11 12:20:22,0.0,117.0,1.0,0.0
2020-03-11 12:20:23,0.0,102.0,1.0,0.0
2020-03-11 12:20:24,0.0,95.0,1.0,0.0
2020-03-11 12:20:25,0.0,80.0,1.0,0.0
2020-03-11 12:20:26,2.0,57.0,1.0,1.0
2020-03-11 12:20:27,9.0,39.0,1.0,1.0
2020-03-11 12:20:28,22.0,50.0,1.0,1.0
2020-03-11 12:20:29,35.0,66.0,1.0,1.0
2020-03-11 12:20:30,45.0,85.0,1.0,1.0
2020-03-11 12:20:31,57.0,92.0,1.0,1.0
2020-03-11 12:20:32,64.0,93.0,1.0,1.0
2020-03-11 12:20:33,64.0,78.0,1.0,1.0
2020-03-11 12:20:34,60.0,53.0,1.0,1.0
2020-03-11 12:20:35,59.0,35.0,1.0,1.0
2020-03-11 12:20:36,54.0,27.0,1.0,1.0
2020-03-11 12:20:37,43.0,23.0,1.0,1.0
2020-03-11 12:20:38,31.0,17.0,1.0,1.0
2020-03-11 12:20:39,27.0,17.0,1.0,1.0
2020-03-11 12:20:40,20.0,28.0,1.0,1.0
2020-03-11 12:20:41,12.0,40.0,1.0,1.0
2020-03-11 12:20:42,12.0,44.0,1.0,1.0
2020-03-11 12:20:43,13.0,52.0,1.0,1.0
2020-03-11 12:20:44,12.0,49.0,1.0,1.0
2020-03-11 12:20:45,22.0,34.0,1.0,1.0
2020-03-11 12:20:46,32.0,20.0,1.0,1.0
2020-03-11 12:20:47,55.0,22.0,1.0,1.0
2020-03-11 12:20:48,86.0,24.0,1.0,1.0
2020-03-11 12:20:49,98.0,48.0,1.0,1.0
2020-03-11 12:20:50,88.0,69.0,1.0,1.0
2020-03-11 12:20:51,77.0,73.0,1.0,1.0
2020-03-11 12:20:52,53.0,68.0,1.0,1.0
2020-03-11 12:20:53,23.0,62.0,1.0,1.0
2020-03-11 12:20:54,8.0,36.0,1.0,1.0
2020-03-11 12:20:55,7.0,14.0,1.0,1.0
2020-03-11 12:20:56,10.0,10.0,1.0,1.0
2020-03-11 12:20:57,18.0,13.0,1.0,1.0
2020-03-11 12:20:58,23.0,11.0,1.0,1.0
2020-03-11 12:20:59,22.0,14.0,1.0,1.0
2020-03-11 12:21:00,21.0,13.0,1.0,1.0
2020-03-11 12:21:01,18.0,14.0,1.0,1.0
2020-03-11 12:21:02,16.0,16.0,1.0,1.0
2020-03-11 12:21:03,17.0,17.0,1.0,1.0
2020-03-11 12:21:04,26.0,22.0,1.0,1.0
2020-03-11 12:21:05,29.0,45.0,1.0,1.0
2020-03-11 12:21:06,32.0,67.0,1.0,1.0
2020-03-11 12:21:07,28.0,71.0,1.0,1.0
2020-03-11 12:21:08,19.0,83.0,1.0,1.0
2020-03-11 12:21:09,16.0,92.0,1.0,1.0
2020-03-11 12:21:10,17.0,79.0,1.0,1.0
2020-03-11 12:21:11,15.0,61.0,1.0,1.0
2020-03-11 12:21:12,11.0,58.0,1.0,1.0
2020-03-11 12:21:13,12.0,56.0,1.0,1.0
2020-03-11 12:21:14,11.0,59.0,1.0,1.0
2020-03-11 12:21:15,13.0,65.0,1.0,1.0
2020-03-11 12:21:16,17.0,85.0,1.0,1.0
2020-03-11 12:21:17,17.0,105.0,1.0,1.0
2020-03-11 12:21:18,14.0,110.0,1.0,1.0
2020-03-11 12:21:19,11.0,104.0,1.0,1.0
2020-03-11 12:21:20,7.0,92.0,1.0,1.0
2020-03-11 12:21:21,7.0,65.0,1.0,1.0
2020-03-11 12:21:22,7.0,36.0,1.0,1.0
2020-03-11 12:21:23,25.0,20.0,1.0,1.0
2020-03-11 12:21:24,50.0,13.0,1.0,1.0
2020-03-11 12:21:25,57.0,18.0,1.0,1.0
2020-03-11 12:21:26,59.0,28.0,1.0,1.0
2020-03-11 12:21:27,64.0,39.0,1.0,1.0
2020-03-11 12:21:28,49.0,60.0,1.0,1.0
2020-03-11 12:21:29,31.0,81.0,1.0,1.0
2020-03-11 12:21:30,28.0,85.0,1.0,1.0
2020-03-11 12:21:31,23.0,84.0,1.0,1.0
2020-03-11 12:21:32,18.0,95.0,1.0,1.0
2020-03-11 12:21:33,14.0,90.0,1.0,1.0
2020-03-11 12:21:34,6.0,69.0,1.0,1.0
2020-03-11 12:21:35,0.0,75.0,1.0,0.0
2020-03-11 12:21:36,0.0,96.0,1.0,0.0
2020-03-11 12:21:37,0.0,94.0,1.0,0.0
2020-03-11 12:21:38,0.0,96.0,1.0,0.0
2020-03-11 12:21:39,0.0,112.0,1.0,0.0
2020-03-11 12:21:40,0.0,102.0,1.0,0.0
2020-03-11 12:21:41,0.0,84.0,1.0,0.0
2020-03-11 12:21:42,0.0,77.0,1.0,0.0
2020-03-11 12:21:43,0.0,84.0,1.0,0.0
2020-03-11 12:21:44,0.0,77.0,1.0,0.0
2020-03-11 12:21:45,0.0,76.0,1.0,0.0
2020-03-11 12:21:46,0.0,73.0,1.0,0.0
2020-03-11 12:21:47,0.0,75.0,1.0,0.0
2020-03-11 12:21:48,0.0,61.0,1.0,0.0
2020-03-11 12:21:49,2.0,55.0,1.0,1.0
2020-03-11 12:21:50,5.0,53.0,1.0,1.0
2020-03-11 12:21:51,9.0,49.0,1.0,1.0
2020-03-11 12:21:52,15.0,44.0,1.0,1.0
2020-03-11 12:21:53,18.0,39.0,1.0,1.0
2020-03-11 12:21:54,23.0,41.0,1.0,1.0
2020-03-11 12:21:55,21.0,52.0,1.0,1.0
2020-03-11 12:21:56,16.0,64.0,1.0,1.0
2020-03-11 12:21:57,10.0,70.0,1.0,1.0
2020-03-11 12:21:58,9.0,69.0,1.0,1.0
2020-03-11 12:21:59,3.0,63.0,1.0,1.0
2020-03-11 12:22:00,2.0,52.0,1.0,1.0
2020-03-11 12:22:01,2.0,42.0,1.0,1.0
2020-03-11 12:22:02,2.0,40.0,1.0,1.0
2020-03-11 12:22:03,5.0,45.0,1.0,1.0
2020-03-11 12:22:04,21.0,65.0,1.0,1.0
2020-03-11 12:22:05,43.0,76.0,1.0,1.0
2020-03-11 12:22:06,58.0,71.0,1.0,1.0
2020-03-11 12:22:07,66.0,66.0,1.0,1.0
2020-03-11 12:22:08,72.0,62.0,1.0,1.0
2020-03-11 12:22:09,66.0,51.0,1.0,1.0
2020-03-11 12:22:10,54.0,50.0,1.0,1.0
2020-03-11 12:22:11,45.0,59.0,1.0,1.0
2020-03-11 12:22:12,53.0,60.0,1.0,1.0
2020-03-11 12:22:13,66.0,65.0,1.0,1.0
2020-03-11 12:22:14,71.0,70.0,1.0,1.0
2020-03-11 12:22:15,74.0,84.0,1.0,1.0
2020-03-11 12:22:16,84.0,88.0,1.0,1.0
2020-03-11 12:22:17,81.0,110.0,1.0,1.0
2020-03-11 12:22:18,86.0,120.0,1.0,1.0
2020-03-11 12:22:19,87.0,134.0,1.0,1.0
2020-03-11 12:22:20,78.0,120.0,1.0,1.0
2020-03-11 12:22:21,67.0,111.0,1.0,1.0
2020-03-11 12:22:22,58.0,92.0,1.0,1.0
2020-03-11 12:22:23,35.0,94.0,1.0,1.0
2020-03-11 12:22:24,30.0,87.0,1.0,1.0
2020-03-11 12:22:25,32.0,78.0,1.0,1.0
2020-03-11 12:22:26,29.0,74.0,1.0,1.0
2020-03-11 12:22:27,27.0,64.0,1.0,1.0
2020-03-11 12:22:28,36.0,60.0,1.0,1.0
2020-03-11 12:22:29,53.0,58.0,1.0,1.0
2020-03-11 12:22:30,62.0,62.0,1.0,1.0
2020-03-11 12:22:31,69.0,79.0,1.0,1.0
2020-03-11 12:22:32,76.0,84.0,1.0,1.0
2020-03-11 12:22:33,66.0,75.0,1.0,1.0
2020-03-11 12:22:34,50.0,64.0,1.0,1.0
2020-03-11 12:22:35,52.0,61.0,1.0,1.0
2020-03-11 12:22:36,55.0,44.0,1.0,1.0
2020-03-11 12:22:37,54.0,38.0,1.0,1.0
2020-03-11 12:22:38,54.0,34.0,1.0,1.0
2020-03-11 12:22:39,60.0,24.0,1.0,1.0
2020-03-11 12:22:40,61.0,26.0,1.0,1.0
2020-03-11 12:22:41,64.0,46.0,1.0,1.0
2020-03-11 12:22:42,72.0,65.0,1.0,1.0
2020-03-11 12:22:43,79.0,106.0,1.0,1.0
2020-03-11 12:22:44,75.0,139.0,1.0,1.0
2020-03-11 12:22:45,81.0,144.0,1.0,1.0
2020-03-11 12:22:46,92.0,136.0,1.0,1.0
2020-03-11 12:22:47,86.0,136.0,1.0,1.0
2020-03-11 12:22:48,87.0,114.0,1.0,1.0
2020-03-11 12:22:49,86.0,93.0,1.0,1.0
2020-03-11 12:22:50,89.0,101.0,1.0,1.0
2020-03-11 12:22:51,81.0,116.0,1.0,1.0
2020-03-11 12:22:52,84.0,103.0,1.0,1.0
2020-03-11 12:22:53,82.0,82.0,1.0,1.0
2020-03-11 12:22:54,70.0,66.0,1.0,1.0
2020-03-11 12:22:55,48.0,43.0,1.0,1.0
2020-03-11 12:22:56,46.0,14.0,1.0,1.0
2020-03-11 12:22:57,55.0,14.0,1.0,1.0
2020-03-11 12:22:58,64.0,23.0,1.0,1.0
2020-03-11 12:22:59,81.0,26.0,1.0,1.0
2020-03-11 12:23:00,92.0,28.0,1.0,1.0
2020-03-11 12:23:01,82.0,29.0,1.0,1.0
2020-03-11 12:23:02,61.0,22.0,1.0,1.0
2020-03-11 12:23:03,39.0,9.0,1.0,1.0
2020-03-11 12:23:04,23.0,6.0,1.0,1.0
2020-03-11 12:23:05,8.0,3.0,1.0,1.0
2020-03-11 12:23:06,1.0,4.0,1.0,1.0
2020-03-11 12:23:07,0.0,4.0,1.0,0.0
2020-03-11 12:23:08,0.0,3.0,1.0,0.0
2020-03-11 12:23:09,0.0,4.0,1.0,0.0
2020-03-11 12:23:10,0.0,4.0,1.0,0.0
2020-03-11 12:23:11,0.0,1.0,1.0,0.0
2020-03-11 12:23:12,0.0,2.0,1.0,0.0
2020-03-11 12:23:13,0.0,2.0,1.0,0.0
2020-03-11 12:23:14,0.0,2.0,1.0,0.0
2020-03-11 12:23:15,0.0,2.0,1.0,0.0
2020-03-11 12:23:16,0.0,3.0,1.0,0.0
2020-03-11 12:23:17,0.0,3.0,1.0,0.0
2020-03-11 12:23:18,0.0,5.0,1.0,0.0
2020-03-11 12:23:19,0.0,5.0,1.0,0.0
2020-03-11 12:23:20,1.0,5.0,1.0,1.0
2020-03-11 12:23:21,5.0,8.0,1.0,1.0
2020-03-11 12:23:22,9.0,18.0,1.0,1.0
2020-03-11 12:23:23,20.0,26.0,1.0,1.0
2020-03-11 12:23:24,32.0,25.0,1.0,1.0
2020-03-11 12:23:25,49.0,26.0,1.0,1.0
2020-03-11 12:23:26,81.0,26.0,1.0,1.0
2020-03-11 12:23:27,104.0,39.0,1.0,1.0
2020-03-11 12:23:28,102.0,61.0,1.0,1.0
2020-03-11 12:23:29,97.0,76.0,1.0,1.0
2020-03-11 12:23:30,104.0,88.0,1.0,1.0
2020-03-11 12:23:31,108.0,102.0,1.0,1.0
2020-03-11 12:23:32,105.0,106.0,1.0,1.0
2020-03-11 12:23:33,109.0,107.0,1.0,1.0
2020-03-11 12:23:34,129.0,110.0,1.0,1.0
2020-03-11 12:23:35,115.0,130.0,1.0,1.0
2020-03-11 12:23:36,83.0,123.0,1.0,1.0
2020-03-11 12:23:37,63.0,114.0,1.0,1.0
2020-03-11 12:23:38,61.0,111.0,1.0,1.0
2020-03-11 12:23:39,42.0,110.0,1.0,1.0
2020-03-11 12:23:40,31.0,80.0,1.0,1.0
2020-03-11 12:23:41,25.0,74.0,1.0,1.0
2020-03-11 12:23:42,22.0,62.0,1.0,1.0
2020-03-11 12:23:43,14.0,37.0,1.0,1.0
2020-03-11 12:23:44,5.0,23.0,1.0,1.0
2020-03-11 12:23:45,15.0,28.0,1.0,1.0
2020-03-11 12:23:46,29.0,41.0,1.0,1.0
2020-03-11 12:23:47,35.0,46.0,1.0,1.0
2020-03-11 12:23:48,44.0,56.0,1.0,1.0
2020-03-11 12:23:49,59.0,62.0,1.0,1.0
2020-03-11 12:23:50,74.0,57.0,1.0,1.0
2020-03-11 12:23:51,81.0,40.0,1.0,1.0
2020-03-11 12:23:52,112.0,29.0,1.0,1.0
2020-03-11 12:23:53,110.0,18.0,1.0,1.0
2020-03-11 12:23:54,111.0,14.0,1.0,1.0
2020-03-11 12:23:55,96.0,33.0,1.0,1.0
2020-03-11 12:23:56,83.0,68.0,1.0,1.0
2020-03-11 12:23:57,70.0,101.0,1.0,1.0
2020-03-11 12:23:58,85.0,124.0,1.0,1.0
2020-03-11 12:23:59,70.0,134.0,1.0,1.0
2020-03-11 12:24:00,71.0,148.0,1.0,1.0
2020-03-11 12:24:01,62.0,158.0,1.0,1.0
2020-03-11 12:24:02,37.0,136.0,1.0,1.0
2020-03-11 12:24:03,23.0,119.0,1.0,1.0
2020-03-11 12:24:04,38.0,106.0,1.0,1.0
2020-03-11 12:24:05,37.0,87.0,1.0,1.0
2020-03-11 12:24:06,53.0,49.0,1.0,1.0
2020-03-11 12:24:07,64.0,53.0,1.0,1.0
2020-03-11 12:24:08,60.0,56.0,1.0,1.0
2020-03-11 12:24:09,44.0,69.0,1.0,1.0
2020-03-11 12:24:10,40.0,76.0,1.0,1.0
2020-03-11 12:24:11,38.0,89.0,1.0,1.0
2020-03-11 12:24:12,49.0,85.0,1.0,1.0
2020-03-11 12:24:13,77.0,107.0,1.0,1.0
2020-03-11 12:24:14,110.0,119.0,1.0,1.0
2020-03-11 12:24:15,131.0,109.0,1.0,1.0
2020-03-11 12:24:16,132.0,107.0,1.0,1.0
2020-03-11 12:24:17,121.0,107.0,1.0,1.0
2020-03-11 12:24:18,94.0,88.0,1.0,1.0
2020-03-11 12:24:19,70.0,86.0,1.0,1.0
2020-03-11 12:24:20,60.0,105.0,1.0,1.0
2020-03-11 12:24:21,63.0,99.0,1.0,1.0
2020-03-11 12:24:22,73.0,102.0,1.0,1.0
2020-03-11 12:24:23,82.0,103.0,1.0,1.0
2020-03-11 12:24:24,91.0,87.0,1.0,1.0
2020-03-11 12:24:25,84.0,78.0,1.0,1.0
2020-03-11 12:24:26,71.0,108.0,1.0,1.0
2020-03-11 12:24:27,58.0,115.0,1.0,1.0
2020-03-11 12:24:28,53.0,116.0,1.0,1.0
2020-03-11 12:24:29,47.0,136.0,1.0,1.0
2020-03-11 12:24:30,72.0,143.0,1.0,1.0
2020-03-11 12:24:31,99.0,132.0,1.0,1.0
2020-03-11 12:24:32,93.0,148.0,1.0,1.0
2020-03-11 12:24:33,124.0,163.0,1.0,1.0
2020-03-11 12:24:34,136.0,152.0,1.0,1.0
2020-03-11 12:24:35,130.0,133.0,1.0,1.0
2020-03-11 12:24:36,145.0,107.0,1.0,1.0
2020-03-11 12:24:37,158.0,88.0,1.0,1.0
2020-03-11 12:24:38,158.0,81.0,1.0,1.0
2020-03-11 12:24:39,190.0,76.0,1.0,1.0
2020-03-11 12:24:40,206.0,84.0,1.0,1.0
2020-03-11 12:24:41,196.0,96.0,1.0,1.0
2020-03-11 12:24:42,205.0,110.0,1.0,1.0
2020-03-11 12:24:43,175.0,121.0,1.0,1.0
2020-03-11 12:24:44,153.0,129.0,1.0,1.0
2020-03-11 12:24:45,149.0,181.0,1.0,1.0
2020-03-11 12:24:46,134.0,221.0,1.0,1.0
2020-03-11 12:24:47,126.0,198.0,1.0,1.0
2020-03-11 12:24:48,144.0,173.0,1.0,1.0
2020-03-11 12:24:49,133.0,191.0,1.0,1.0
2020-03-11 12:24:50,102.0,150.0,1.0,1.0
2020-03-11 12:24:51,92.0,118.0,1.0,1.0
2020-03-11 12:24:52,81.0,121.0,1.0,1.0
2020-03-11 12:24:53,69.0,120.0,1.0,1.0
2020-03-11 12:24:54,66.0,108.0,1.0,1.0
2020-03-11 12:24:55,85.0,116.0,1.0,1.0
2020-03-11 12:24:56,101.0,98.0,1.0,1.0
2020-03-11 12:24:57,101.0,92.0,1.0,1.0
2020-03-11 12:24:58,95.0,90.0,1.0,1.0
2020-03-11 12:24:59,80.0,81.0,1.0,1.0
2020-03-11 12:25:00,61.0,58.0,1.0,1.0
2020-03-11 12:25:01,44.0,80.0,1.0,1.0
2020-03-11 12:25:02,52.0,118.0,1.0,1.0
2020-03-11 12:25:03,50.0,144.0,1.0,1.0
2020-03-11 12:25:04,72.0,149.0,1.0,1.0
2020-03-11 12:25:05,103.0,143.0,1.0,1.0
2020-03-11 12:25:06,110.0,113.0,1.0,1.0
2020-03-11 12:25:07,103.0,67.0,1.0,1.0
2020-03-11 12:25:08,96.0,31.0,1.0,1.0
2020-03-11 12:25:09,68.0,9.0,1.0,1.0
2020-03-11 12:25:10,25.0,0.0,0.0,1.0
2020-03-11 12:25:11,7.0,11.0,1.0,1.0
2020-03-11 12:25:12,1.0,32.0,1.0,1.0
2020-03-11 12:25:13,1.0,50.0,1.0,1.0
2020-03-11 12:25:14,3.0,61.0,1.0,1.0
2020-03-11 12:25:15,7.0,72.0,1.0,1.0
2020-03-11 12:25:16,7.0,75.0,1.0,1.0
2020-03-11 12:25:17,7.0,55.0,1.0,1.0
2020-03-11 12:25:18,6.0,37.0,1.0,1.0
2020-03-11 12:25:19,4.0,26.0,1.0,1.0
2020-03-11 12:25:20,0.0,14.0,1.0,0.0
2020-03-11 12:25:21,0.0,1.0,1.0,0.0
2020-03-11 12:25:22,0.0,0.0,0.0,0.0
2020-03-11 12:25:23,0.0,0.0,0.0,0.0
2020-03-11 12:25:24,0.0,0.0,0.0,0.0
2020-03-11 12:25:25,0.0,0.0,0.0,0.0
2020-03-11 12:25:26,0.0,0.0,0.0,0.0
2020-03-11 12:25:27,0.0,2.0,1.0,0.0
2020-03-11 12:25:28,0.0,8.0,1.0,0.0
2020-03-11 12:25:29,0.0,13.0,1.0,0.0
2020-03-11 12:25:30,0.0,15.0,1.0,0.0
2020-03-11 12:25:31,0.0,15.0,1.0,0.0
2020-03-11 12:25:32,0.0,16.0,1.0,0.0
2020-03-11 12:25:33,0.0,9.0,1.0,0.0
2020-03-11 12:25:34,0.0,4.0,1.0,0.0
2020-03-11 12:25:35,0.0,2.0,1.0,0.0
2020-03-11 12:25:36,0.0,2.0,1.0,0.0
2020-03-11 12:25:37,0.0,0.0,0.0,0.0
2020-03-11 12:25:38,0.0,1.0,1.0,0.0
2020-03-11 12:25:39,3.0,3.0,1.0,1.0
2020-03-11 12:25:40,4.0,4.0,1.0,1.0
2020-03-11 12:25:41,7.0,12.0,1.0,1.0
2020-03-11 12:25:42,7.0,31.0,1.0,1.0
2020-03-11 12:25:43,7.0,65.0,1.0,1.0
2020-03-11 12:25:44,4.0,91.0,1.0,1.0
2020-03-11 12:25:45,3.0,95.0,1.0,1.0
2020-03-11 12:25:46,0.0,99.0,1.0,0.0
2020-03-11 12:25:47,0.0,89.0,1.0,0.0
2020-03-11 12:25:48,0.0,65.0,1.0,0.0
2020-03-11 12:25:49,0.0,51.0,1.0,0.0
2020-03-11 12:25:50,0.0,54.0,1.0,0.0
2020-03-11 12:25:51,0.0,44.0,1.0,0.0
2020-03-11 12:25:52,0.0,36.0,1.0,0.0
2020-03-11 12:25:53,0.0,24.0,1.0,0.0
2020-03-11 12:25:54,3.0,17.0,1.0,1.0
2020-03-11 12:25:55,8.0,14.0,1.0,1.0
2020-03-11 12:25:56,12.0,16.0,1.0,1.0
2020-03-11 12:25:57,29.0,20.0,1.0,1.0
2020-03-11 12:25:58,48.0,27.0,1.0,1.0
2020-03-11 12:25:59,49.0,21.0,1.0,1.0
2020-03-11 12:26:00,43.0,14.0,1.0,1.0
2020-03-11 12:26:01,39.0,10.0,1.0,1.0
2020-03-11 12:26:02,22.0,7.0,1.0,1.0
2020-03-11 12:26:03,3.0,0.0,0.0,1.0
2020-03-11 12:26:04,0.0,0.0,0.0,0.0
2020-03-11 12:26:05,0.0,0.0,0.0,0.0
2020-03-11 12:26:06,0.0,0.0,0.0,0.0
2020-03-11 12:26:07,0.0,0.0,0.0,0.0
2020-03-11 12:26:08,0.0,0.0,0.0,0.0
2020-03-11 12:26:09,0.0,0.0,0.0,0.0
2020-03-11 12:28:35,12.0,4.0,1.0,1.0
2020-03-11 12:28:36,30.0,17.0,1.0,1.0
2020-03-11 12:28:37,39.0,32.0,1.0,1.0
2020-03-11 12:28:38,44.0,74.0,1.0,1.0
2020-03-11 12:28:39,62.0,107.0,1.0,1.0
2020-03-11 12:28:40,87.0,117.0,1.0,1.0
2020-03-11 12:28:41,114.0,112.0,1.0,1.0
2020-03-11 12:28:42,145.0,123.0,1.0,1.0
2020-03-11 12:28:43,164.0,122.0,1.0,1.0
2020-03-11 12:28:44,161.0,132.0,1.0,1.0
2020-03-11 12:28:45,168.0,155.0,1.0,1.0
2020-03-11 12:28:46,177.0,181.0,1.0,1.0
2020-03-11 12:28:47,156.0,195.0,1.0,1.0
2020-03-11 12:28:48,174.0,178.0,1.0,1.0
2020-03-11 12:28:49,179.0,171.0,1.0,1.0
2020-03-11 12:28:50,166.0,157.0,1.0,1.0
2020-03-11 12:28:51,140.0,130.0,1.0,1.0
2020-03-11 12:28:52,128.0,107.0,1.0,1.0
2020-03-11 12:28:53,95.0,100.0,1.0,1.0
2020-03-11 12:28:54,80.0,70.0,1.0,1.0
2020-03-11 12:28:55,54.0,53.0,1.0,1.0
2020-03-11 12:28:56,26.0,46.0,1.0,1.0
2020-03-11 12:28:57,19.0,29.0,1.0,1.0
2020-03-11 12:28:58,11.0,13.0,1.0,1.0
2020-03-11 12:28:59,6.0,7.0,1.0,1.0
2020-03-11 12:29:00,1.0,1.0,1.0,1.0
