time,l,r,iteration
2020-03-11 12:25:16.240,0,0,0
2020-03-11 12:24:48.500,1,1,0
2020-03-11 12:23:44.000,1,1,0
2020-03-11 12:24:21.240,1,1,0
2020-03-11 12:24:03.500,1,1,0
2020-03-11 12:24:01.500,1,1,0
2020-03-11 12:24:05.240,1,1,0
2020-03-11 12:33:55.240,1,1,0
2020-03-11 12:33:21.000,1,1,0
2020-03-11 12:30:56.500,1,1,0
2020-03-11 12:30:18.000,1,1,0
2020-03-11 12:30:32.000,1,1,0
2020-03-11 12:34:15.000,1,1,0
2020-03-11 12:29:18.500,1,1,0
2020-03-11 12:31:48.500,1,1,0
2020-03-11 12:33:57.240,1,1,0
2020-03-11 12:35:02.500,1,1,0
2020-03-11 12:28:36.240,0,0,0
2020-03-11 12:32:12.740,0,1,0
2020-03-11 12:31:01.740,0,1,0
2020-03-11 12:29:35.500,1,1,0
2020-03-11 16:51:33.000,0,0,0
2020-03-11 12:28:51.240,1,1,0
2020-03-11 12:34:03.740,1,1,0
2020-03-11 16:50:47.240,0,0,0
2020-03-11 12:29:38.240,1,1,0
2020-03-11 16:50:56.240,0,1,0
2020-03-11 12:28:50.500,0,1,0
2020-03-11 12:29:55.240,1,1,0
2020-03-11 12:30:14.740,1,1,0
2020-03-11 12:34:48.740,1,1,0
2020-03-11 12:30:32.500,1,1,0
2020-03-11 12:32:19.000,1,1,0
2020-03-11 12:33:43.000,1,1,0
2020-03-11 12:31:17.740,0,1,0
2020-03-11 12:30:58.240,1,1,0
2020-03-11 12:34:30.740,1,1,0
2020-03-11 12:31:55.240,1,1,0
2020-03-11 12:32:16.000,1,1,0
2020-03-11 16:51:29.000,0,0,0
2020-03-11 12:34:07.240,0,1,0
2020-03-11 12:31:26.000,1,1,0
2020-03-11 12:30:46.240,1,1,0
2020-03-11 12:35:29.000,0,0,0
2020-03-11 12:32:06.000,1,1,0
2020-03-11 16:51:08.500,0,0,0
2020-03-11 12:33:06.500,1,1,0
2020-03-11 16:50:55.500,0,1,0
2020-03-11 12:30:09.740,0,1,0
2020-03-11 12:30:15.240,1,1,0
2020-03-11 12:34:35.740,0,1,0
2020-03-11 12:34:49.500,1,1,0
2020-03-11 12:33:18.740,1,1,0
2020-03-11 16:51:23.740,0,0,0
2020-03-11 12:28:37.500,0,0,0
2020-03-11 12:33:18.500,1,1,0
2020-03-11 12:33:15.740,1,1,0
2020-03-11 12:33:04.500,1,1,0
2020-03-11 12:33:28.000,1,1,0
2020-03-11 12:29:07.500,1,1,0
2020-03-11 12:32:18.240,0,1,0
2020-03-11 12:32:06.500,1,1,0
2020-03-11 12:29:36.740,0,1,0
2020-03-11 16:51:15.000,0,0,0
2020-03-11 12:32:16.740,1,1,0
2020-03-11 16:51:22.740,0,0,0
2020-03-11 12:31:20.740,1,1,0
2020-03-11 12:34:17.740,1,1,0
2020-03-11 12:30:18.740,0,1,0
2020-03-11 12:34:01.000,1,1,0
2020-03-11 12:33:13.240,1,1,0
2020-03-11 12:30:06.000,0,1,0
2020-03-11 12:34:37.000,0,1,0
2020-03-11 12:29:36.500,1,1,0
2020-03-11 12:29:01.500,1,1,0
2020-03-11 12:34:59.500,1,1,0
2020-03-11 12:31:02.240,0,1,0
2020-03-11 12:29:23.000,1,1,0
2020-03-11 12:29:38.000,0,1,0
2020-03-11 12:32:11.240,1,1,0
2020-03-11 12:30:29.000,1,1,0
2020-03-11 12:33:23.240,1,1,0
2020-03-11 12:29:07.740,1,1,0
2020-03-11 16:50:49.000,0,0,0
2020-03-11 12:33:37.000,1,1,0
2020-03-11 12:45:33.740,1,1,0
2020-03-11 12:41:45.500,1,1,0
2020-03-11 12:44:45.240,1,1,0
2020-03-11 16:48:27.240,0,0,0
2020-03-11 16:48:38.000,0,0,0
2020-03-11 12:42:28.000,1,1,0
2020-03-11 12:40:40.000,1,1,0
2020-03-11 12:41:32.000,0,0,0
2020-03-11 12:46:29.740,0,1,0
2020-03-11 12:40:53.240,1,1,0
2020-03-11 12:42:45.740,1,1,0
2020-03-11 12:45:14.500,1,1,0
2020-03-11 12:43:55.500,1,1,0
2020-03-11 12:45:43.000,0,1,0
2020-03-11 12:45:54.740,1,1,0
2020-03-11 12:42:44.500,1,1,0
2020-03-11 16:48:50.740,0,0,0
2020-03-11 16:48:24.000,0,0,0
2020-03-11 12:43:36.500,0,1,0
2020-03-11 12:43:35.000,0,1,0
2020-03-11 12:44:25.740,1,1,0
2020-03-11 12:42:27.500,1,1,0
2020-03-11 12:45:20.500,1,1,0
2020-03-11 12:45:37.240,0,1,0
2020-03-11 12:43:54.000,1,1,0
2020-03-11 12:41:46.240,1,1,0
2020-03-11 16:48:51.740,0,0,0
2020-03-11 12:43:01.740,1,1,0
2020-03-11 12:43:48.000,1,1,0
2020-03-11 12:40:37.000,0,1,0
2020-03-11 16:48:35.740,0,0,0
2020-03-11 16:48:22.500,0,0,0
2020-03-11 12:41:37.740,0,1,0
2020-03-11 12:45:35.740,1,1,0
2020-03-11 12:44:20.740,1,1,0
2020-03-11 12:42:19.000,0,1,0
2020-03-11 12:46:21.000,1,1,0
2020-03-11 12:41:35.240,1,1,0
2020-03-11 12:45:20.000,1,1,0
2020-03-11 12:45:39.740,1,1,0
2020-03-11 16:48:36.000,0,0,0
2020-03-11 12:42:35.240,1,1,0
2020-03-11 12:44:54.740,0,1,0
2020-03-11 12:41:11.240,1,1,0
2020-03-11 12:43:48.500,1,1,0
2020-03-11 12:46:11.500,1,1,0
2020-03-11 16:48:47.740,1,0,0
2020-03-11 12:45:40.000,0,1,0
2020-03-11 12:46:10.000,0,1,0
2020-03-11 12:45:38.740,1,1,0
2020-03-11 12:43:53.740,1,1,0
2020-03-11 12:46:20.240,1,1,0
2020-03-11 12:42:13.000,1,1,0
2020-03-11 12:40:45.240,1,1,0
2020-03-11 12:41:48.740,1,1,0
