time,r,iteration
2020-03-11 12:20:16.500,1,1
2020-03-11 12:23:17.000,1,1
2020-03-11 12:20:45.240,1,1
2020-03-11 12:19:37.740,1,1
2020-03-11 12:22:38.500,1,1
2020-03-11 12:23:14.740,1,1
2020-03-11 12:25:38.500,1,1
2020-03-11 12:22:35.740,1,1
2020-03-11 12:19:41.000,1,1
2020-03-11 12:23:06.500,1,1
2020-03-11 12:24:03.240,1,1
2020-03-11 12:19:10.240,1,1
2020-03-11 12:23:42.740,1,1
2020-03-11 12:22:08.240,1,1
2020-03-11 12:25:51.240,1,1
2020-03-11 12:19:19.740,1,1
2020-03-11 12:19:30.500,1,1
2020-03-11 12:19:16.500,1,1
2020-03-18 17:58:50.500,1,1
2020-03-11 12:23:06.740,1,1
2020-03-11 12:20:21.240,1,1
2020-03-11 12:21:00.000,1,1
2020-03-11 12:22:59.740,1,1
2020-03-11 12:24:06.740,1,1
2020-03-11 12:19:11.240,1,1
2020-03-11 12:20:45.740,1,1
2020-03-11 12:25:39.240,1,1
2020-03-11 12:20:56.240,1,1
2020-03-18 17:58:55.240,1,1
2020-03-11 12:21:57.000,1,1
2020-03-11 12:23:53.500,1,1
2020-03-18 17:59:10.240,1,1
2020-03-11 12:25:38.000,1,1
2020-03-11 12:20:43.500,1,1
2020-03-11 12:23:43.500,1,1
2020-03-11 12:20:47.000,1,1
2020-03-11 12:21:07.740,1,1
2020-03-11 12:20:39.000,1,1
2020-03-11 12:21:50.500,1,1
2020-03-11 12:19:52.000,1,1
2020-03-11 12:23:15.740,1,1
2020-03-11 12:22:11.000,1,1
2020-03-11 12:25:27.240,1,1
2020-03-11 12:25:46.740,1,1
2020-03-18 17:58:51.740,1,1
2020-03-11 12:25:35.000,1,1
2020-03-18 17:58:58.740,1,1
2020-03-11 12:23:50.240,1,1
2020-03-11 12:23:18.740,1,1
2020-03-11 12:20:40.500,1,1
2020-03-11 12:23:06.240,1,1
2020-03-11 12:25:47.740,1,1
2020-03-11 12:22:00.000,1,1
2020-03-11 12:21:55.740,1,1
2020-03-11 12:19:33.240,1,1
2020-03-11 12:23:43.740,1,1
2020-03-11 12:19:49.740,1,1
2020-03-11 12:21:21.500,1,1
2020-03-11 12:19:18.740,1,1
2020-03-11 12:21:02.500,1,1
2020-03-11 12:21:12.240,1,1
2020-03-11 12:21:13.500,1,1
2020-03-11 12:19:14.000,1,1
2020-03-11 12:24:04.000,1,1
2020-03-11 12:24:02.500,1,1
2020-03-11 12:25:28.500,1,1
2020-03-18 17:59:02.500,1,1
2020-03-11 12:23:46.500,1,1
2020-03-18 17:59:09.000,1,1
2020-03-18 17:59:13.600,1,1
2020-03-11 12:21:31.500,1,1
2020-03-11 12:20:53.500,1,1
2020-03-11 12:19:27.500,1,1
2020-03-11 12:25:50.240,1,1
2020-03-11 12:21:21.000,1,1
2020-03-11 12:20:24.240,1,1
2020-03-11 12:23:45.000,1,1
2020-03-11 12:22:37.000,1,1
2020-03-11 12:25:46.240,1,1
2020-03-11 12:24:05.500,1,1
2020-03-11 12:19:51.240,1,1
2020-03-11 12:25:43.740,1,1
2020-03-11 12:21:39.000,1,1
2020-03-11 12:21:55.240,1,1
2020-03-18 17:59:12.500,1,1
2020-03-11 12:20:54.240,1,1
2020-03-11 12:22:44.740,1,1
2020-03-11 12:22:34.500,1,1
2020-03-11 12:23:44.500,1,1
2020-03-11 12:19:20.740,1,1
2020-03-11 12:21:59.240,1,1
2020-03-11 12:23:12.740,1,1
2020-03-11 12:21:08.240,1,1
2020-03-11 12:22:30.000,1,1
2020-03-11 12:23:40.500,1,1
2020-03-18 17:59:02.240,1,1
2020-03-11 12:21:53.500,1,1
2020-03-11 12:20:54.000,1,1
2020-03-11 12:19:41.240,1,1
2020-03-11 12:23:38.740,1,1
2020-03-11 12:20:50.240,1,1
2020-03-11 12:23:57.500,1,1
2020-03-11 12:23:35.500,1,1
2020-03-11 12:20:52.740,1,1
2020-03-11 12:21:07.240,1,1
2020-03-11 12:20:57.000,1,1
2020-03-11 12:19:31.240,1,1
2020-03-11 12:22:12.240,1,1
2020-03-18 17:59:11.240,1,1
2020-03-18 17:59:13.240,1,1
2020-03-11 12:19:38.740,1,1
2020-03-11 16:26:02.500,1,2
2020-03-11 16:22:26.500,1,2
2020-03-11 16:26:15.240,1,2
2020-03-11 17:05:35.000,1,2
2020-03-11 16:23:04.000,1,2
2020-03-11 17:05:24.500,1,2
2020-03-11 16:26:24.740,1,2
2020-03-11 16:23:56.240,1,2
2020-03-11 16:26:31.500,1,2
2020-03-11 16:26:35.000,1,2
2020-03-11 16:24:57.740,1,2
2020-03-11 16:26:02.740,1,2
2020-03-11 17:05:31.740,1,2
2020-03-11 16:24:29.000,1,2
2020-03-11 16:22:40.740,1,2
2020-03-11 16:24:37.500,1,2
2020-03-11 16:23:27.500,1,2
2020-03-11 16:24:51.500,1,2
2020-03-11 17:05:46.500,1,2
2020-03-11 16:24:33.000,1,2
2020-03-11 16:22:10.000,1,2
2020-03-11 17:05:53.240,1,2
2020-03-11 16:22:46.240,1,2
2020-03-11 16:25:17.500,1,2
2020-03-11 16:24:33.740,1,2
2020-03-11 16:25:01.740,1,2
2020-03-11 16:26:07.000,1,2
2020-03-11 16:23:11.540,1,2
2020-03-11 16:22:28.240,1,2
2020-03-11 16:23:01.240,1,2
2020-03-11 16:22:08.500,1,2
2020-03-11 16:24:38.240,1,2
2020-03-11 16:26:25.240,1,2
2020-03-11 16:24:34.500,1,2
2020-03-11 16:23:31.000,1,2
2020-03-11 16:22:29.000,1,2
2020-03-11 17:05:49.000,1,2
2020-03-11 16:25:06.000,1,2
2020-03-11 16:23:07.500,1,2
2020-03-11 17:05:20.740,1,2
2020-03-11 16:23:27.240,0,2
2020-03-11 16:23:17.500,1,2
2020-03-11 16:22:52.000,1,2
2020-03-11 16:24:36.740,1,2
2020-03-11 16:21:54.000,1,2
2020-03-11 16:25:58.000,1,2
2020-03-11 16:25:55.740,1,2
2020-03-11 17:05:18.000,1,2
2020-03-11 16:24:20.240,1,2
2020-03-11 16:22:54.740,1,2
2020-03-11 16:24:55.240,1,2
2020-03-11 16:21:47.500,1,2
2020-03-11 16:23:20.000,1,2
2020-03-11 16:25:45.000,1,2
2020-03-11 16:25:57.740,1,2
2020-03-11 16:23:08.000,1,2
2020-03-11 16:23:20.500,1,2
2020-03-11 16:24:18.000,1,2
2020-03-11 16:21:43.500,1,2
2020-03-11 16:22:07.240,1,2
2020-03-11 16:25:46.000,1,2
2020-03-11 17:05:25.740,1,2
2020-03-11 16:24:50.500,1,2
2020-03-11 16:25:45.500,1,2
2020-03-11 16:25:53.000,1,2
2020-03-11 16:25:43.500,1,2
2020-03-11 16:21:45.500,1,2
2020-03-11 17:05:16.240,1,2
2020-03-11 16:22:55.040,1,2
2020-03-11 16:21:48.000,1,2
2020-03-11 16:24:07.000,1,2
2020-03-11 16:24:50.240,1,2
2020-03-11 16:25:41.240,1,2
2020-03-11 17:05:40.240,1,2
2020-03-11 16:22:24.500,1,2
2020-03-11 16:21:57.240,1,2
2020-03-11 16:23:34.740,1,2
2020-03-11 16:24:23.000,1,2
2020-03-11 17:05:16.000,1,2
2020-03-11 16:24:24.000,1,2
2020-03-11 16:23:21.500,1,2
2020-03-11 16:26:37.000,1,2
2020-03-11 16:21:50.240,1,2
2020-03-11 16:24:24.740,1,2
2020-03-11 16:24:32.000,1,2
2020-03-11 16:21:51.240,1,2
2020-03-11 16:24:05.000,1,2
2020-03-11 16:24:22.240,1,2
2020-03-11 17:05:27.000,1,2
2020-03-11 16:24:38.000,1,2
2020-03-11 16:24:17.500,1,2
2020-03-11 16:23:58.000,1,2
2020-03-11 16:26:25.000,1,2
2020-03-11 16:24:31.000,1,2
2020-03-11 16:24:29.240,1,2
2020-03-11 16:23:11.000,1,2
2020-03-11 16:26:20.500,0,2
2020-03-11 16:24:06.240,1,2
2020-03-11 16:22:42.500,1,2
2020-03-11 16:22:45.240,1,2
2020-03-11 16:25:07.000,1,2
2020-03-11 16:23:30.000,1,2
2020-03-11 16:21:50.740,1,2
2020-03-11 16:21:48.500,1,2
2020-03-11 16:22:42.240,1,2
2020-03-11 16:26:10.240,1,2
2020-03-11 16:22:03.500,1,2
2020-03-11 16:26:01.240,1,2
2020-03-11 16:24:25.740,1,2
2020-03-11 17:05:54.960,1,2
2020-03-11 16:26:33.740,1,2
2020-03-11 16:24:23.740,1,2
2020-03-11 17:05:36.740,1,2
2020-03-11 17:05:19.240,1,2
2020-03-11 16:24:28.240,1,2
2020-03-11 16:24:04.500,1,2
2020-03-11 16:26:33.000,1,2
2020-03-11 16:24:59.000,1,2
2020-03-11 17:05:19.000,1,2
2020-03-11 16:25:12.500,1,2
2020-03-11 16:26:00.740,1,2
2020-03-11 16:22:03.240,1,2
2020-03-11 17:05:52.240,1,2
2020-03-11 16:25:49.740,1,2
2020-03-11 16:25:02.740,1,2
2020-03-11 16:23:57.740,1,2
2020-03-11 16:23:01.000,1,2
2020-03-11 17:05:53.740,1,2
2020-03-11 16:21:50.000,1,2
2020-03-11 16:24:19.000,1,2
2020-03-11 16:24:35.740,1,2
2020-03-11 16:23:42.500,1,2
2020-03-11 16:26:05.740,1,2
2020-03-11 16:24:06.740,1,2
2020-03-11 16:25:17.900,1,2
2020-03-11 16:22:08.240,1,2
2020-03-11 17:05:38.740,1,2
2020-03-11 17:05:17.740,1,2
2020-03-11 16:24:56.740,1,2
2020-03-11 16:23:32.740,1,2
2020-03-11 16:23:58.740,1,2
2020-03-11 16:22:11.740,1,2
2020-03-11 17:05:18.740,1,2
2020-03-11 16:24:03.740,1,2
2020-03-11 16:21:51.500,1,2
2020-03-11 16:23:00.500,1,2
2020-03-11 16:26:09.000,1,2
2020-03-11 17:05:30.740,1,2
2020-03-11 16:26:20.740,1,2
2020-03-11 16:23:29.000,1,2
2020-03-11 16:22:12.740,1,2
2020-03-11 16:24:01.500,1,2
2020-03-11 16:23:23.000,1,2
2020-03-11 16:21:54.740,1,2
2020-03-11 16:24:59.740,1,2
2020-03-11 16:26:24.000,1,2
2020-03-11 16:23:19.000,1,2
2020-03-11 16:24:21.000,1,2
2020-03-11 16:26:32.500,1,2
2020-03-11 16:24:21.240,1,2
2020-03-11 16:24:03.000,1,2
2020-03-11 16:24:29.500,1,2
2020-03-11 17:05:39.000,1,2
2020-03-11 16:26:00.000,1,2
2020-03-11 16:24:37.240,1,2
2020-03-11 16:23:34.000,1,2
2020-03-11 16:25:48.740,1,2
2020-03-11 16:23:21.240,1,2
2020-03-11 16:21:49.500,1,2
2020-03-11 16:23:16.500,1,2
2020-03-11 16:26:21.000,1,2
2020-03-11 16:23:16.000,1,2
2020-03-11 16:26:01.500,1,2
2020-03-11 16:22:25.500,1,2
2020-03-11 17:05:53.500,1,2
2020-03-11 17:05:49.500,1,2
2020-03-11 16:24:03.240,1,2
2020-03-11 16:24:07.720,1,2
2020-03-11 16:23:00.740,1,2
2020-03-11 16:23:01.740,1,2
2020-03-11 16:23:27.000,0,2
2020-03-11 16:25:01.500,1,2
2020-03-11 16:25:41.000,1,2
2020-03-11 16:25:13.740,1,2
2020-03-11 17:05:54.240,1,2
2020-03-11 16:23:36.740,1,2
2020-03-11 16:23:43.240,1,2
2020-03-11 16:26:34.240,1,2
2020-03-11 16:21:46.240,1,2
2020-03-11 16:25:41.500,1,2
2020-03-11 17:05:41.000,1,2
2020-03-11 16:23:59.000,1,2
2020-03-11 16:23:02.740,1,2
2020-03-11 16:25:16.740,1,2
2020-03-11 16:24:21.740,1,2
2020-03-11 16:26:09.240,1,2
2020-03-11 16:26:38.240,1,2
2020-03-11 16:21:56.240,1,2
2020-03-11 16:26:20.240,0,2
2020-03-11 16:22:52.740,1,2
2020-03-11 16:23:03.740,1,2
2020-03-11 17:05:50.000,1,2
2020-03-11 16:23:58.500,1,2
2020-03-11 16:24:17.240,1,2
2020-03-11 16:24:58.240,1,2
2020-03-11 17:05:51.000,1,2
2020-03-11 16:24:59.240,1,2
2020-03-11 12:19:38.240,1,2
2020-03-11 12:24:04.500,1,2
2020-03-11 12:25:37.500,1,2
2020-03-11 12:20:44.740,1,2
2020-03-11 12:23:46.500,1,2
2020-03-11 12:25:51.500,1,2
2020-03-18 17:59:11.500,1,2
2020-03-11 12:21:33.740,1,2
2020-03-11 12:23:40.740,1,2
2020-03-18 17:59:02.720,1,2
2020-03-11 12:21:30.740,1,2
2020-03-11 12:21:12.240,1,2
2020-03-18 17:58:52.240,1,2
2020-03-11 12:19:11.000,1,2
2020-03-11 12:25:50.000,1,2
2020-03-11 12:21:07.000,1,2
2020-03-11 12:22:38.500,1,2
2020-03-11 12:23:35.240,1,2
2020-03-11 12:21:42.740,1,2
2020-03-11 12:21:40.740,1,2
2020-03-11 12:24:04.000,1,2
2020-03-11 12:24:08.500,1,2
2020-03-11 12:22:31.240,1,2
2020-03-11 12:20:56.000,1,2
2020-03-18 17:59:10.500,1,2
2020-03-11 12:19:34.500,1,2
2020-03-11 12:22:41.500,1,2
2020-03-18 17:58:52.500,1,2
2020-03-11 12:20:58.240,1,2
2020-03-11 12:23:54.740,1,2
2020-03-18 17:58:55.500,1,2
2020-03-11 12:21:53.000,1,2
2020-03-11 12:19:21.000,1,2
2020-03-11 12:25:37.000,1,2
2020-03-11 12:20:21.740,1,2
2020-03-11 12:24:04.740,1,2
2020-03-11 12:23:46.240,1,2
2020-03-11 12:22:35.740,1,2
2020-03-11 12:19:35.240,1,2
2020-03-11 12:21:07.740,1,2
2020-03-11 12:22:12.000,1,2
2020-03-11 12:19:45.240,1,2
2020-03-11 12:24:06.000,1,2
2020-03-11 12:23:04.240,1,2
2020-03-11 12:22:47.240,1,2
2020-03-11 12:21:49.740,0,2
2020-03-11 12:20:59.000,1,2
2020-03-11 12:20:18.240,1,2
2020-03-11 12:21:54.740,1,2
2020-03-11 12:25:27.000,1,2
2020-03-11 12:21:48.500,0,2
2020-03-18 17:59:12.500,1,2
2020-03-18 17:59:00.240,1,2
2020-03-11 12:19:46.000,1,2
2020-03-11 12:21:42.500,1,2
2020-03-11 12:23:50.240,1,2
2020-03-11 12:21:34.740,1,2
2020-03-11 12:21:37.240,1,2
2020-03-11 12:24:00.740,1,2
2020-03-11 12:21:33.240,1,2
2020-03-11 12:23:37.240,1,2
2020-03-11 12:25:30.000,1,2
2020-03-11 12:21:56.240,1,2
2020-03-11 12:21:30.240,1,2
2020-03-11 12:22:37.000,1,2
2020-03-11 12:25:29.240,1,2
2020-03-11 12:20:55.500,1,2
2020-03-11 12:19:11.500,1,2
2020-03-11 12:19:35.000,1,2
2020-03-11 12:19:40.500,1,2
2020-03-11 12:19:51.000,1,2
2020-03-11 12:23:50.740,1,2
2020-03-18 17:59:00.740,1,2
2020-03-11 12:19:24.240,1,2
2020-03-11 12:20:45.240,1,2
2020-03-11 12:22:10.500,1,2
2020-03-11 12:22:40.000,1,2
2020-03-11 12:19:53.000,1,2
2020-03-11 12:19:10.740,1,2
2020-03-11 12:25:36.500,1,2
2020-03-11 12:19:33.240,1,2
2020-03-11 12:21:01.740,1,2
2020-03-11 12:22:08.240,1,2
2020-03-11 12:19:32.000,1,2
2020-03-11 12:21:10.240,1,2
2020-03-18 17:59:04.740,1,2
2020-03-11 12:22:13.500,1,2
2020-03-11 12:23:12.740,1,2
2020-03-11 12:24:08.240,1,2
2020-03-11 12:21:51.240,0,2
2020-03-11 12:25:33.740,1,2
2020-03-11 12:23:50.500,1,2
2020-03-18 17:58:51.740,1,2
2020-03-11 12:25:36.740,1,2
2020-03-11 12:22:46.500,1,2
2020-03-11 12:21:03.500,1,2
2020-03-11 12:19:29.000,1,2
2020-03-11 12:21:50.240,0,2
2020-03-11 12:20:24.240,1,2
2020-03-11 12:25:44.000,1,2
2020-03-11 12:21:41.000,1,2
2020-03-11 12:22:43.240,1,2
2020-03-11 12:20:58.000,1,2
2020-03-11 12:19:27.500,1,2
2020-03-11 12:19:20.240,1,2
2020-03-11 12:24:02.740,1,2
2020-03-11 12:20:47.000,1,2
2020-03-11 12:21:15.500,1,2
2020-03-11 12:22:42.740,1,2
2020-03-11 12:20:40.740,1,2
2020-03-11 12:21:43.000,1,2
2020-03-11 12:19:37.000,1,2
2020-03-11 12:24:06.740,1,2
2020-03-11 12:20:18.500,1,2
2020-03-11 12:23:52.740,1,2
2020-03-11 12:20:40.240,1,2
2020-03-11 12:21:58.500,1,2
2020-03-11 12:24:08.740,1,2
2020-03-11 12:21:10.000,1,2
2020-03-11 12:20:41.240,1,2
2020-03-11 12:19:43.740,1,2
2020-03-11 12:19:22.740,1,2
2020-03-11 12:25:52.740,1,2
2020-03-11 12:19:13.000,1,2
2020-03-11 12:22:14.500,1,2
2020-03-18 17:58:58.740,1,2
2020-03-11 12:21:02.240,1,2
2020-03-11 12:25:44.740,1,2
2020-03-11 12:20:51.240,1,2
2020-03-11 12:19:31.500,1,2
2020-03-11 12:23:00.240,1,2
2020-03-11 12:21:37.740,1,2
2020-03-11 12:21:02.000,1,2
2020-03-11 12:22:32.240,1,2
2020-03-11 12:25:40.500,1,2
2020-03-18 17:59:06.740,1,2
2020-03-18 17:59:07.240,1,2
2020-03-11 12:23:49.000,1,2
2020-03-11 12:20:52.500,1,2
2020-03-11 12:21:12.500,1,2
2020-03-11 12:21:15.240,1,2
2020-03-11 12:23:00.740,1,2
2020-03-11 12:22:16.240,1,2
2020-03-11 12:23:14.240,1,2
2020-03-11 12:19:20.740,1,2
2020-03-11 12:23:55.500,1,2
2020-03-11 12:22:15.740,1,2
2020-03-11 12:23:59.740,1,2
2020-03-11 12:23:56.500,1,2
2020-03-11 12:23:01.500,1,2
2020-03-11 12:20:50.000,1,2
2020-03-11 12:25:41.500,1,2
2020-03-11 12:19:20.000,1,2
2020-03-11 12:23:18.500,1,2
2020-03-18 17:59:05.740,1,2
2020-03-11 12:20:20.000,1,2
2020-03-11 12:22:08.500,1,2
2020-03-18 17:58:54.740,1,2
2020-03-11 12:22:12.740,1,2
2020-03-11 12:19:15.240,1,2
2020-03-11 12:21:21.500,1,2
2020-03-11 12:20:52.240,1,2
2020-03-11 12:23:02.000,1,2
2020-03-11 12:20:20.740,1,2
2020-03-18 17:58:57.000,1,2
2020-03-11 12:25:40.000,1,2
2020-03-18 17:58:56.240,1,2
2020-03-11 12:19:12.240,1,2
2020-03-11 12:21:18.740,1,2
2020-03-11 12:23:17.500,1,2
2020-03-11 12:25:46.500,1,2
2020-03-11 12:19:37.240,1,2
2020-03-11 12:22:11.740,1,2
2020-03-11 12:20:23.740,1,2
2020-03-11 12:25:47.740,1,2
2020-03-11 12:22:40.740,1,2
2020-03-11 12:19:38.500,1,2
2020-03-11 12:21:20.740,1,2
2020-03-11 12:25:33.000,1,2
2020-03-18 17:59:02.240,1,2
2020-03-11 12:23:59.500,1,2
2020-03-11 12:20:49.000,1,2
2020-03-11 12:21:36.500,1,2
2020-03-11 12:23:55.740,1,2
2020-03-11 12:19:32.500,1,2
2020-03-11 12:20:43.500,1,2
2020-03-11 12:21:37.000,1,2
2020-03-11 12:23:17.000,1,2
2020-03-11 12:23:45.740,1,2
2020-03-11 12:23:06.500,1,2
2020-03-11 12:23:52.500,1,2
2020-03-11 12:21:54.500,1,2
2020-03-11 12:23:48.740,1,2
2020-03-11 12:19:10.240,1,2
2020-03-11 12:25:42.740,1,2
2020-03-18 17:58:47.240,1,2
2020-03-11 12:20:16.500,1,2
2020-03-11 12:23:09.240,1,2
2020-03-11 12:22:46.740,1,2
2020-03-11 12:19:25.240,1,2
2020-03-11 12:20:17.740,1,2
2020-03-11 12:21:13.500,1,2
2020-03-18 17:59:09.740,1,2
2020-03-18 17:59:11.000,1,2
2020-03-11 12:19:29.740,1,2
2020-03-11 12:20:17.000,1,2
2020-03-18 17:59:00.000,1,2
2020-03-11 12:21:57.740,1,2
2020-03-11 12:23:54.500,1,2
2020-03-18 17:58:57.500,1,2
2020-03-11 12:21:56.500,1,2
2020-03-11 12:20:52.000,1,2
2020-03-11 12:21:09.740,1,2
2020-03-11 12:20:49.240,1,2
2020-03-11 12:19:36.000,1,2
2020-03-11 16:23:06.000,1,3
2020-03-11 16:23:01.500,1,3
2020-03-11 16:24:20.740,1,3
2020-03-11 17:05:22.740,1,3
2020-03-11 16:22:12.000,1,3
2020-03-11 17:05:38.000,1,3
2020-03-11 16:25:55.000,1,3
2020-03-11 16:25:44.740,1,3
2020-03-11 16:26:05.000,1,3
2020-03-11 16:24:01.740,1,3
2020-03-11 16:23:38.740,1,3
2020-03-11 16:21:49.000,1,3
2020-03-11 16:23:03.000,1,3
2020-03-11 16:22:02.000,1,3
2020-03-11 16:23:20.240,1,3
2020-03-11 16:24:06.000,1,3
2020-03-11 16:23:55.740,1,3
2020-03-11 16:22:42.240,1,3
2020-03-11 16:25:41.500,1,3
2020-03-11 16:22:29.740,1,3
2020-03-11 16:22:23.500,1,3
2020-03-11 16:21:55.740,1,3
2020-03-11 17:05:31.500,1,3
2020-03-11 16:24:29.740,1,3
2020-03-11 16:24:34.000,1,3
2020-03-11 17:05:20.500,1,3
2020-03-11 16:26:01.740,1,3
2020-03-11 16:24:04.740,1,3
2020-03-11 17:05:54.960,1,3
2020-03-11 16:26:21.500,1,3
2020-03-11 16:26:00.500,1,3
2020-03-11 16:24:57.740,1,3
2020-03-11 16:24:00.240,1,3
2020-03-11 16:24:17.500,1,3
2020-03-11 16:24:01.160,1,3
2020-03-11 16:21:46.500,1,3
2020-03-11 16:25:57.500,1,3
2020-03-11 16:25:16.000,1,3
2020-03-11 16:26:07.740,1,3
2020-03-11 16:23:00.240,1,3
2020-03-11 16:21:51.240,1,3
2020-03-11 17:05:29.740,1,3
2020-03-11 16:24:07.720,1,3
2020-03-11 16:26:07.500,1,3
2020-03-11 16:26:09.500,1,3
2020-03-11 16:23:40.740,1,3
2020-03-11 16:22:43.240,1,3
2020-03-11 16:21:56.500,1,3
2020-03-11 16:26:12.240,1,3
2020-03-11 16:23:03.240,1,3
2020-03-11 16:26:26.500,1,3
2020-03-11 16:26:03.500,1,3
2020-03-11 16:21:59.000,1,3
2020-03-11 16:25:55.740,1,3
2020-03-11 17:05:19.740,1,3
2020-03-11 16:21:57.740,1,3
2020-03-11 16:22:27.740,1,3
2020-03-11 16:24:24.500,1,3
2020-03-11 16:22:06.240,1,3
2020-03-11 16:26:19.240,0,3
2020-03-11 17:05:39.740,1,3
2020-03-11 17:05:32.740,1,3
2020-03-11 16:25:47.500,1,3
2020-03-11 16:24:02.740,1,3
2020-03-11 16:23:08.000,1,3
2020-03-11 16:21:48.240,1,3
2020-03-11 16:25:07.740,1,3
2020-03-11 17:05:34.240,1,3
2020-03-11 16:22:02.740,1,3
2020-03-11 16:23:34.500,1,3
2020-03-11 16:23:03.740,1,3
2020-03-11 16:22:46.740,1,3
2020-03-11 17:05:23.740,1,3
2020-03-11 16:23:37.500,1,3
2020-03-11 16:26:28.500,1,3
2020-03-11 16:26:13.500,1,3
2020-03-11 16:25:48.500,1,3
2020-03-11 17:05:47.240,1,3
2020-03-11 16:22:29.500,1,3
2020-03-11 17:05:19.000,1,3
2020-03-11 16:25:13.740,1,3
2020-03-11 16:26:32.000,1,3
2020-03-11 16:24:27.240,1,3
2020-03-11 16:24:38.500,1,3
2020-03-11 16:24:56.000,1,3
2020-03-11 16:24:28.240,1,3
2020-03-11 16:21:57.000,1,3
2020-03-11 16:23:24.000,1,3
2020-03-11 16:25:52.740,1,3
2020-03-11 16:24:59.500,1,3
2020-03-11 16:26:20.000,0,3
2020-03-11 17:05:44.240,1,3
2020-03-11 17:05:30.000,1,3
2020-03-11 16:25:13.000,1,3
2020-03-11 16:23:59.240,1,3
2020-03-11 16:24:56.500,1,3
2020-03-11 16:22:59.000,1,3
2020-03-11 17:05:53.000,1,3
2020-03-11 16:22:07.000,1,3
2020-03-11 16:23:06.740,1,3
2020-03-11 16:24:28.740,1,3
2020-03-11 16:23:05.740,1,3
2020-03-11 16:25:14.000,1,3
2020-03-11 16:26:00.740,1,3
2020-03-11 16:23:21.500,1,3
2020-03-11 16:26:10.740,1,3
2020-03-11 16:26:35.500,1,3
2020-03-11 16:23:23.000,1,3
2020-03-11 16:22:53.740,1,3
2020-03-11 16:24:20.500,1,3
2020-03-11 16:23:10.000,1,3
2020-03-11 16:22:07.740,1,3
2020-03-11 17:05:34.500,1,3
2020-03-11 16:26:19.000,0,3
2020-03-11 16:23:45.740,1,3
2020-03-11 16:26:15.240,1,3
2020-03-11 16:24:37.740,1,3
2020-03-11 16:26:33.240,1,3
2020-03-11 16:26:28.240,1,3
2020-03-11 16:22:26.240,1,3
2020-03-11 16:24:59.000,1,3
2020-03-11 16:22:39.500,1,3
2020-03-11 16:26:30.740,1,3
2020-03-11 16:22:13.740,1,3
2020-03-11 17:05:17.240,1,3
2020-03-11 16:21:43.500,1,3
2020-03-11 16:23:10.500,1,3
2020-03-11 16:23:06.240,1,3
2020-03-11 16:26:15.340,1,3
2020-03-11 16:25:15.740,1,3
2020-03-11 16:25:09.740,1,3
2020-03-11 16:26:14.000,1,3
2020-03-11 17:05:37.240,1,3
2020-03-11 17:05:23.500,1,3
2020-03-11 16:23:08.240,1,3
2020-03-11 17:05:35.740,1,3
2020-03-11 16:24:58.500,1,3
2020-03-11 16:21:56.240,1,3
2020-03-11 16:24:50.000,1,3
2020-03-11 16:21:54.500,1,3
2020-03-11 16:24:58.240,1,3
2020-03-11 17:05:46.240,1,3
2020-03-11 17:05:43.420,1,3
2020-03-11 16:25:49.240,1,3
2020-03-11 16:26:28.740,1,3
2020-03-11 16:22:45.500,1,3
2020-03-11 16:22:23.000,1,3
2020-03-11 16:23:09.240,1,3
2020-03-11 16:23:55.000,1,3
2020-03-11 17:05:15.740,1,3
2020-03-11 16:22:11.000,1,3
2020-03-11 16:24:05.740,1,3
2020-03-11 16:25:56.740,1,3
2020-03-11 16:23:58.740,1,3
2020-03-11 16:25:54.240,1,3
2020-03-11 17:05:44.700,1,3
2020-03-11 16:24:26.500,1,3
2020-03-11 16:23:01.000,1,3
2020-03-11 16:25:51.500,1,3
2020-03-11 16:23:07.000,1,3
2020-03-11 16:25:07.500,1,3
2020-03-11 16:24:05.000,1,3
2020-03-11 16:23:42.740,1,3
2020-03-11 17:05:27.740,1,3
2020-03-11 16:23:20.000,1,3
2020-03-11 16:22:13.000,1,3
2020-03-11 16:24:37.500,1,3
2020-03-11 16:24:57.500,1,3
2020-03-11 16:23:57.500,1,3
2020-03-11 16:25:53.740,1,3
2020-03-11 16:21:42.500,1,3
2020-03-11 16:23:41.500,1,3
2020-03-11 17:05:23.000,1,3
2020-03-11 16:22:51.000,1,3
2020-03-11 16:22:28.740,1,3
2020-03-11 16:24:35.240,1,3
2020-03-11 16:23:30.240,1,3
2020-03-11 16:23:30.000,1,3
2020-03-11 17:05:17.740,1,3
2020-03-11 16:21:42.740,1,3
2020-03-11 16:22:10.740,1,3
2020-03-11 16:25:55.240,1,3
2020-03-11 16:23:32.240,1,3
2020-03-11 17:05:45.420,1,3
2020-03-11 16:24:25.000,1,3
2020-03-11 16:22:30.680,1,3
2020-03-11 16:26:36.000,1,3
2020-03-11 16:23:55.500,1,3
2020-03-11 17:05:32.500,1,3
2020-03-11 16:25:04.500,1,3
2020-03-11 16:25:43.240,1,3
2020-03-11 16:21:44.740,1,3
2020-03-11 16:25:45.500,1,3
2020-03-11 16:22:23.240,1,3
2020-03-11 17:05:22.500,1,3
2020-03-11 16:22:04.500,1,3
2020-03-11 16:25:17.500,1,3
2020-03-11 16:22:41.240,1,3
2020-03-11 16:26:35.740,1,3
2020-03-11 16:24:03.240,1,3
2020-03-11 16:25:47.240,1,3
2020-03-11 16:23:59.500,1,3
2020-03-11 16:25:00.000,1,3
