,time,l,r
2806,2020-03-11 12:23:45.740,1,1
2807,2020-03-11 12:23:46.000,1,1
2808,2020-03-11 12:23:46.240,1,1
2809,2020-03-11 12:23:46.500,1,1
2810,2020-03-11 12:23:46.740,1,1
2811,2020-03-11 12:23:47.000,1,1
2812,2020-03-11 12:23:47.240,1,1
2813,2020-03-11 12:23:47.500,1,1
2814,2020-03-11 12:23:47.740,1,1
2815,2020-03-11 12:23:48.000,1,1
2816,2020-03-11 12:23:48.240,1,1
2817,2020-03-11 12:23:48.500,1,1
2818,2020-03-11 12:23:48.740,1,1
2819,2020-03-11 12:23:49.000,1,1
2820,2020-03-11 12:23:49.240,1,1
2821,2020-03-11 12:23:49.500,1,1
2822,2020-03-11 12:23:49.740,1,1
2823,2020-03-11 12:23:50.000,1,1
2824,2020-03-11 12:23:50.240,1,1
2825,2020-03-11 12:23:50.500,1,1
2826,2020-03-11 12:23:50.740,1,1
2827,2020-03-11 12:23:51.000,1,1
2828,2020-03-11 12:23:51.240,1,1
2829,2020-03-11 12:23:51.500,1,1
2830,2020-03-11 12:23:51.740,1,1
2831,2020-03-11 12:23:52.000,1,1
2832,2020-03-11 12:23:52.240,1,1
2833,2020-03-11 12:23:52.500,1,1
2834,2020-03-11 12:23:52.740,1,1
2835,2020-03-11 12:23:53.000,1,1
2836,2020-03-11 12:23:53.240,1,1
2837,2020-03-11 12:23:53.500,1,1
2838,2020-03-11 12:23:53.740,1,1
2839,2020-03-11 12:23:54.000,1,1
2840,2020-03-11 12:23:54.240,1,1
2841,2020-03-11 12:23:54.500,1,1
2842,2020-03-11 12:23:54.740,1,1
2843,2020-03-11 12:23:55.000,1,1
2844,2020-03-11 12:23:55.240,1,1
2845,2020-03-11 12:23:55.500,1,1
2846,2020-03-11 12:23:55.740,1,1
2847,2020-03-11 12:23:56.000,1,1
2848,2020-03-11 12:23:56.240,1,1
2849,2020-03-11 12:23:56.500,1,1
2850,2020-03-11 12:23:56.740,1,1
2851,2020-03-11 12:23:57.000,1,1
2852,2020-03-11 12:23:57.240,1,1
2853,2020-03-11 12:23:57.500,1,1
2854,2020-03-11 12:23:57.740,1,1
2855,2020-03-11 12:23:58.000,1,1
2856,2020-03-11 12:23:58.240,1,1
2857,2020-03-11 12:23:58.500,1,1
2858,2020-03-11 12:23:58.740,1,1
2859,2020-03-11 12:23:59.000,1,1
2860,2020-03-11 12:23:59.240,1,1
2861,2020-03-11 12:23:59.500,1,1
2862,2020-03-11 12:23:59.740,1,1
2863,2020-03-11 12:24:00.000,1,1
2864,2020-03-11 12:24:00.240,1,1
2865,2020-03-11 12:24:00.500,1,1
2866,2020-03-11 12:24:00.740,1,1
2867,2020-03-11 12:24:01.000,1,1
2868,2020-03-11 12:24:01.240,1,1
2869,2020-03-11 12:24:01.500,1,1
2870,2020-03-11 12:24:01.740,1,1
2871,2020-03-11 12:24:02.000,1,1
2872,2020-03-11 12:24:02.240,1,1
2873,2020-03-11 12:24:02.500,1,1
2874,2020-03-11 12:24:02.740,1,1
2875,2020-03-11 12:24:03.000,1,1
2876,2020-03-11 12:24:03.240,1,1
2877,2020-03-11 12:24:03.500,1,1
2878,2020-03-11 12:24:03.740,1,1
2879,2020-03-11 12:24:04.000,1,1
2880,2020-03-11 12:24:04.240,1,1
2881,2020-03-11 12:24:04.500,1,1
2882,2020-03-11 12:24:04.740,1,1
2883,2020-03-11 12:24:05.000,1,1
2884,2020-03-11 12:24:05.240,1,1
2885,2020-03-11 12:24:05.500,1,1
2886,2020-03-11 12:24:05.740,1,1
2887,2020-03-11 12:24:06.000,1,1
2888,2020-03-11 12:24:06.240,1,1
2889,2020-03-11 12:24:06.500,1,1
2890,2020-03-11 12:24:06.740,1,1
2891,2020-03-11 12:24:07.000,1,1
2892,2020-03-11 12:24:07.240,1,1
2893,2020-03-11 12:24:07.500,1,1
2894,2020-03-11 12:24:07.740,1,1
2895,2020-03-11 12:24:08.000,1,1
2896,2020-03-11 12:24:08.240,1,1
2897,2020-03-11 12:24:08.500,1,1
2898,2020-03-11 12:24:08.740,1,1
2899,2020-03-11 12:24:09.000,1,1
2900,2020-03-11 12:24:09.240,1,1
2901,2020-03-11 12:24:09.500,1,1
2902,2020-03-11 12:24:09.740,1,1
2903,2020-03-11 12:24:10.000,1,1
2904,2020-03-11 12:24:10.240,1,1
2905,2020-03-11 12:24:10.500,1,1
2906,2020-03-11 12:24:10.740,1,1
2907,2020-03-11 12:24:11.000,1,1
2908,2020-03-11 12:24:11.240,1,1
2909,2020-03-11 12:24:11.500,1,1
2910,2020-03-11 12:24:11.740,1,1
2911,2020-03-11 12:24:12.000,1,1
2912,2020-03-11 12:24:12.240,1,1
2913,2020-03-11 12:24:12.500,1,1
2914,2020-03-11 12:24:12.740,1,1
2915,2020-03-11 12:24:13.000,1,1
2916,2020-03-11 12:24:13.240,1,1
2917,2020-03-11 12:24:13.500,1,1
2918,2020-03-11 12:24:13.740,1,1
2919,2020-03-11 12:24:14.000,1,1
2920,2020-03-11 12:24:14.240,1,1
2921,2020-03-11 12:24:14.500,1,1
2922,2020-03-11 12:24:14.740,1,1
2923,2020-03-11 12:24:15.000,1,1
2924,2020-03-11 12:24:15.240,1,1
2925,2020-03-11 12:24:15.500,1,1
2926,2020-03-11 12:24:15.740,1,1
2927,2020-03-11 12:24:16.000,1,1
2928,2020-03-11 12:24:16.240,1,1
2929,2020-03-11 12:24:16.500,1,1
2930,2020-03-11 12:24:16.740,1,1
2931,2020-03-11 12:24:17.000,1,1
2932,2020-03-11 12:24:17.240,1,1
2933,2020-03-11 12:24:17.500,1,1
2934,2020-03-11 12:24:17.740,1,1
2935,2020-03-11 12:24:18.000,1,1
2936,2020-03-11 12:24:18.240,1,1
2937,2020-03-11 12:24:18.500,1,1
2938,2020-03-11 12:24:18.740,1,1
2939,2020-03-11 12:24:19.000,1,1
2940,2020-03-11 12:24:19.240,1,1
2941,2020-03-11 12:24:19.500,1,1
2942,2020-03-11 12:24:19.740,1,1
2943,2020-03-11 12:24:20.000,1,1
2944,2020-03-11 12:24:20.240,1,1
2945,2020-03-11 12:24:20.500,1,1
2946,2020-03-11 12:24:20.740,1,1
2947,2020-03-11 12:24:21.000,1,1
2948,2020-03-11 12:24:21.240,1,1
2949,2020-03-11 12:24:21.500,1,1
2950,2020-03-11 12:24:21.740,1,1
2951,2020-03-11 12:24:22.000,1,1
2952,2020-03-11 12:24:22.240,1,1
2953,2020-03-11 12:24:22.500,0,1
2954,2020-03-11 12:24:22.740,1,1
2955,2020-03-11 12:24:23.000,1,0
2956,2020-03-11 12:24:23.240,1,1
2957,2020-03-11 12:24:23.500,1,1
2958,2020-03-11 12:24:23.740,1,1
2959,2020-03-11 12:24:24.000,1,1
2960,2020-03-11 12:24:24.240,1,1
2961,2020-03-11 12:24:24.500,1,1
2962,2020-03-11 12:24:24.740,1,1
2963,2020-03-11 12:24:25.000,1,1
2964,2020-03-11 12:24:25.240,1,1
2965,2020-03-11 12:24:25.500,1,1
2966,2020-03-11 12:24:25.740,1,1
2967,2020-03-11 12:24:26.000,1,1
2968,2020-03-11 12:24:26.240,1,1
2969,2020-03-11 12:24:26.500,1,1
2970,2020-03-11 12:24:26.740,1,1
2971,2020-03-11 12:24:27.000,1,1
2972,2020-03-11 12:24:27.240,1,1
2973,2020-03-11 12:24:27.500,1,1
2974,2020-03-11 12:24:27.740,1,1
2975,2020-03-11 12:24:28.000,1,1
2976,2020-03-11 12:24:28.240,1,1
2977,2020-03-11 12:24:28.500,1,1
2978,2020-03-11 12:24:28.740,1,1
2979,2020-03-11 12:24:29.000,1,1
2980,2020-03-11 12:24:29.240,1,1
2981,2020-03-11 12:24:29.500,1,1
2982,2020-03-11 12:24:29.740,1,1
2983,2020-03-11 12:24:30.000,1,1
2984,2020-03-11 12:24:30.240,1,1
2985,2020-03-11 12:24:30.500,1,1
2986,2020-03-11 12:24:30.740,1,1
2987,2020-03-11 12:24:31.000,1,1
2988,2020-03-11 12:24:31.240,1,1
2989,2020-03-11 12:24:31.500,1,1
2990,2020-03-11 12:24:31.740,1,1
2991,2020-03-11 12:24:32.000,1,1
2992,2020-03-11 12:24:32.240,1,1
2993,2020-03-11 12:24:32.500,1,1
2994,2020-03-11 12:24:32.740,1,1
2995,2020-03-11 12:24:33.000,1,1
2996,2020-03-11 12:24:33.240,1,1
2997,2020-03-11 12:24:33.500,1,1
2998,2020-03-11 12:24:33.740,1,1
2999,2020-03-11 12:24:34.000,1,1
3000,2020-03-11 12:24:34.240,1,1
3001,2020-03-11 12:24:34.500,1,1
3002,2020-03-11 12:24:34.740,1,1
3003,2020-03-11 12:24:35.000,1,1
3004,2020-03-11 12:24:35.240,1,1
3005,2020-03-11 12:24:35.500,1,1
3006,2020-03-11 12:24:35.740,1,1
3007,2020-03-11 12:24:36.000,1,1
3008,2020-03-11 12:24:36.240,1,1
3009,2020-03-11 12:24:36.500,1,1
3010,2020-03-11 12:24:36.740,1,1
3011,2020-03-11 12:24:37.000,1,1
3012,2020-03-11 12:24:37.240,1,1
3013,2020-03-11 12:24:37.500,1,1
3014,2020-03-11 12:24:37.740,1,1
3015,2020-03-11 12:24:38.000,1,1
3016,2020-03-11 12:24:38.240,1,1
3017,2020-03-11 12:24:38.500,1,1
3018,2020-03-11 12:24:38.740,1,1
3019,2020-03-11 12:24:39.000,1,1
3020,2020-03-11 12:24:39.240,1,1
3021,2020-03-11 12:24:39.500,1,1
3022,2020-03-11 12:24:39.740,1,1
3023,2020-03-11 12:24:40.000,1,1
3024,2020-03-11 12:24:40.240,1,1
3025,2020-03-11 12:24:40.500,1,1
3026,2020-03-11 12:24:40.740,1,1
3027,2020-03-11 12:24:41.000,1,1
3028,2020-03-11 12:24:41.240,1,1
3029,2020-03-11 12:24:41.500,1,1
3030,2020-03-11 12:24:41.740,1,1
3031,2020-03-11 12:24:42.000,1,1
3032,2020-03-11 12:24:42.240,1,1
3033,2020-03-11 12:24:42.500,1,1
3034,2020-03-11 12:24:42.740,1,1
3035,2020-03-11 12:24:43.000,0,1
3036,2020-03-11 12:24:43.240,1,1
3037,2020-03-11 12:24:43.500,1,1
3038,2020-03-11 12:24:43.740,1,1
3039,2020-03-11 12:24:44.000,1,1
3040,2020-03-11 12:24:44.240,1,1
3041,2020-03-11 12:24:44.500,1,1
3042,2020-03-11 12:24:44.740,1,1
3043,2020-03-11 12:24:45.000,1,1
3044,2020-03-11 12:24:45.240,1,1
3045,2020-03-11 12:24:45.500,1,1
3046,2020-03-11 12:24:45.740,1,1
3047,2020-03-11 12:24:46.000,1,1
3048,2020-03-11 12:24:46.240,1,1
3049,2020-03-11 12:24:46.500,1,1
3050,2020-03-11 12:24:46.740,1,1
3051,2020-03-11 12:24:47.000,1,1
3052,2020-03-11 12:24:47.240,1,1
3053,2020-03-11 12:24:47.500,1,1
3054,2020-03-11 12:24:47.740,1,1
3055,2020-03-11 12:24:48.000,1,1
3056,2020-03-11 12:24:48.240,1,1
3057,2020-03-11 12:24:48.500,1,1
3058,2020-03-11 12:24:48.740,1,1
3059,2020-03-11 12:24:49.000,0,1
3060,2020-03-11 12:24:49.240,1,1
3061,2020-03-11 12:24:49.500,1,1
3062,2020-03-11 12:24:49.740,1,1
3063,2020-03-11 12:24:50.000,1,1
3064,2020-03-11 12:24:50.240,1,1
3065,2020-03-11 12:24:50.500,1,1
3066,2020-03-11 12:24:50.740,1,1
3067,2020-03-11 12:24:51.000,1,1
3068,2020-03-11 12:24:51.240,1,1
3069,2020-03-11 12:24:51.500,1,1
3070,2020-03-11 12:24:51.740,1,1
3071,2020-03-11 12:24:52.000,1,1
3072,2020-03-11 12:24:52.240,1,1
3073,2020-03-11 12:24:52.500,1,1
3074,2020-03-11 12:24:52.740,1,1
3075,2020-03-11 12:24:53.000,1,1
3076,2020-03-11 12:24:53.240,1,1
3077,2020-03-11 12:24:53.500,1,1
3078,2020-03-11 12:24:53.740,1,1
3079,2020-03-11 12:24:54.000,1,1
3080,2020-03-11 12:24:54.240,1,1
3081,2020-03-11 12:24:54.500,1,1
3082,2020-03-11 12:24:54.740,1,1
3083,2020-03-11 12:24:55.000,0,1
3084,2020-03-11 12:24:55.240,1,1
3085,2020-03-11 12:24:55.500,1,1
3086,2020-03-11 12:24:55.740,1,1
3087,2020-03-11 12:24:56.000,1,1
3088,2020-03-11 12:24:56.240,1,1
3089,2020-03-11 12:24:56.500,1,1
3090,2020-03-11 12:24:56.740,1,1
3091,2020-03-11 12:24:57.000,1,1
3092,2020-03-11 12:24:57.240,1,1
3093,2020-03-11 12:24:57.500,1,1
3094,2020-03-11 12:24:57.740,1,1
3095,2020-03-11 12:24:58.000,1,1
3096,2020-03-11 12:24:58.240,1,1
3097,2020-03-11 12:24:58.500,1,1
3098,2020-03-11 12:24:58.740,1,1
3099,2020-03-11 12:24:59.000,0,1
3100,2020-03-11 12:24:59.240,0,1
3101,2020-03-11 12:24:59.500,0,1
3102,2020-03-11 12:24:59.740,1,1
3103,2020-03-11 12:25:00.000,1,1
3104,2020-03-11 12:25:00.240,1,1
3105,2020-03-11 12:25:00.500,1,1
3106,2020-03-11 12:25:00.740,1,1
3107,2020-03-11 12:25:01.000,1,1
3108,2020-03-11 12:25:01.240,1,1
3109,2020-03-11 12:25:01.500,1,1
3110,2020-03-11 12:25:01.740,1,1
3111,2020-03-11 12:25:02.000,1,1
3112,2020-03-11 12:25:02.240,1,1
3113,2020-03-11 12:25:02.500,1,1
3114,2020-03-11 12:25:02.740,1,1
3115,2020-03-11 12:25:03.000,1,1
3116,2020-03-11 12:25:03.240,1,0
3117,2020-03-11 12:25:03.500,0,1
3118,2020-03-11 12:25:03.740,0,1
3119,2020-03-11 12:25:04.000,1,1
3120,2020-03-11 12:25:04.240,1,1
3121,2020-03-11 12:25:04.500,1,1
3122,2020-03-11 12:25:04.740,1,1
3123,2020-03-11 12:25:05.000,1,1
3124,2020-03-11 12:25:05.240,1,1
3125,2020-03-11 12:25:05.500,1,1
3126,2020-03-11 12:25:05.740,1,1
3127,2020-03-11 12:25:06.000,0,1
3128,2020-03-11 12:25:06.240,0,1
3129,2020-03-11 12:25:06.500,0,1
3130,2020-03-11 12:25:06.740,1,1
3131,2020-03-11 12:25:07.000,0,1
3132,2020-03-11 12:25:07.240,1,1
3133,2020-03-11 12:25:07.500,0,1
3134,2020-03-11 12:25:07.740,1,1
3135,2020-03-11 12:25:08.000,1,1
3136,2020-03-11 12:25:08.240,1,1
3137,2020-03-11 12:25:08.500,0,1
3138,2020-03-11 12:25:08.740,1,1
3139,2020-03-11 12:25:09.000,1,1
3140,2020-03-11 12:25:09.240,1,1
3141,2020-03-11 12:25:09.500,1,0
3142,2020-03-11 12:25:09.740,1,1
3143,2020-03-11 12:25:10.000,0,1
3144,2020-03-11 12:25:10.240,1,1
3145,2020-03-11 12:25:10.500,0,1
3146,2020-03-11 12:25:10.740,1,1
3147,2020-03-11 12:25:11.000,1,1
3148,2020-03-11 12:25:11.240,1,1
3149,2020-03-11 12:25:11.500,0,1
3150,2020-03-11 12:25:11.740,1,1
3151,2020-03-11 12:25:12.000,0,1
3152,2020-03-11 12:25:12.240,1,1
3153,2020-03-11 12:25:12.500,1,1
3154,2020-03-11 12:25:12.740,1,1
3155,2020-03-11 12:25:13.000,1,1
3156,2020-03-11 12:25:13.240,1,1
3157,2020-03-11 12:25:13.500,1,1
3158,2020-03-11 12:25:13.740,1,1
3159,2020-03-11 12:25:14.000,1,1
3160,2020-03-11 12:25:14.240,1,1
3161,2020-03-11 12:25:14.500,1,1
3162,2020-03-11 12:25:14.740,1,1
3163,2020-03-11 12:25:15.000,1,1
3164,2020-03-11 12:25:15.240,1,1
3165,2020-03-11 12:25:15.500,1,0
3166,2020-03-11 12:25:15.740,1,1
3167,2020-03-11 12:25:16.000,0,0
3168,2020-03-11 12:25:16.240,1,0
3169,2020-03-11 12:25:16.500,1,0
3170,2020-03-11 12:25:16.740,1,1
3171,2020-03-11 12:25:17.000,0,0
3172,2020-03-11 12:25:17.240,0,0
3173,2020-03-11 12:25:17.500,0,0
3174,2020-03-11 12:25:17.740,0,0
3175,2020-03-11 12:25:18.000,0,0
3176,2020-03-11 12:25:18.240,0,0
3177,2020-03-11 12:25:18.500,0,0
3178,2020-03-11 12:25:18.740,0,0
3179,2020-03-11 12:25:19.000,0,0
3180,2020-03-11 12:25:19.240,0,0
3181,2020-03-11 12:25:19.500,0,0
3182,2020-03-11 12:25:19.740,0,0
3183,2020-03-11 12:25:20.000,0,0
3184,2020-03-11 12:25:20.240,0,0
3185,2020-03-11 12:25:20.500,0,0
3186,2020-03-11 12:25:20.740,0,0
3187,2020-03-11 12:25:21.000,0,0
3188,2020-03-11 12:25:21.240,0,0
3189,2020-03-11 12:25:21.500,0,0
3190,2020-03-11 12:25:21.740,0,0
3191,2020-03-11 12:25:22.000,0,0
3192,2020-03-11 12:25:22.240,0,0
3193,2020-03-11 12:25:22.500,0,0
3194,2020-03-11 12:25:22.740,0,0
3195,2020-03-11 12:25:23.000,0,0
3196,2020-03-11 12:25:23.240,0,0
3197,2020-03-11 12:25:23.500,0,0
3198,2020-03-11 12:25:23.740,0,0
3199,2020-03-11 12:25:24.000,1,0
3200,2020-03-11 12:25:24.240,0,0
3201,2020-03-11 12:25:24.500,1,0
3202,2020-03-11 12:25:24.740,0,0
3203,2020-03-11 12:25:25.000,0,0
3204,2020-03-11 12:25:25.240,0,0
3205,2020-03-11 12:25:25.500,1,0
3206,2020-03-11 12:25:25.740,0,0
3207,2020-03-11 12:25:26.000,0,1
3208,2020-03-11 12:25:26.240,0,0
3209,2020-03-11 12:25:26.500,0,1
3210,2020-03-11 12:25:26.740,1,1
3211,2020-03-11 12:25:27.000,1,1
3212,2020-03-11 12:25:27.240,1,1
3213,2020-03-11 12:25:27.500,1,1
3214,2020-03-11 12:25:27.740,0,1
3215,2020-03-11 12:25:28.000,1,1
3216,2020-03-11 12:25:28.240,1,1
3217,2020-03-11 12:25:28.500,1,1
3218,2020-03-11 12:25:28.740,1,1
3219,2020-03-11 12:25:29.000,0,1
3220,2020-03-11 12:25:29.240,0,1
3221,2020-03-11 12:25:29.500,0,1
3222,2020-03-11 12:25:29.740,0,1
3223,2020-03-11 12:25:30.000,0,1
3224,2020-03-11 12:25:30.240,1,1
3225,2020-03-11 12:25:30.500,0,1
3226,2020-03-11 12:25:30.740,0,1
3227,2020-03-11 12:25:31.000,1,1
3228,2020-03-11 12:25:31.240,1,1
3229,2020-03-11 12:25:31.500,1,1
3230,2020-03-11 12:25:31.740,1,1
3231,2020-03-11 12:25:32.000,1,1
3232,2020-03-11 12:25:32.240,1,1
3233,2020-03-11 12:25:32.500,0,1
3234,2020-03-11 12:25:32.740,1,1
3235,2020-03-11 12:25:33.000,1,1
3236,2020-03-11 12:25:33.240,1,1
3237,2020-03-11 12:25:33.500,1,1
3238,2020-03-11 12:25:33.740,1,1
3239,2020-03-11 12:25:34.000,1,1
3240,2020-03-11 12:25:34.240,1,1
3241,2020-03-11 12:25:34.500,1,1
3242,2020-03-11 12:25:34.740,1,1
3243,2020-03-11 12:25:35.000,1,1
3244,2020-03-11 12:25:35.240,1,1
3245,2020-03-11 12:25:35.500,1,1
3246,2020-03-11 12:25:35.740,1,1
3247,2020-03-11 12:25:36.000,0,1
3248,2020-03-11 12:25:36.240,0,1
3249,2020-03-11 12:25:36.500,0,1
3250,2020-03-11 12:25:36.740,0,1
3251,2020-03-11 12:25:37.000,0,1
3252,2020-03-11 12:25:37.240,0,1
3253,2020-03-11 12:25:37.500,0,1
3254,2020-03-11 12:25:37.740,0,1
3255,2020-03-11 12:25:38.000,1,1
3256,2020-03-11 12:25:38.240,1,1
3257,2020-03-11 12:25:38.500,0,1
3258,2020-03-11 12:25:38.740,1,1
3259,2020-03-11 12:25:39.000,1,1
3260,2020-03-11 12:25:39.240,1,1
3261,2020-03-11 12:25:39.500,1,1
3262,2020-03-11 12:25:39.740,1,1
3263,2020-03-11 12:25:40.000,1,1
3264,2020-03-11 12:25:40.240,1,1
3265,2020-03-11 12:25:40.500,1,1
3266,2020-03-11 12:25:40.740,1,1
3267,2020-03-11 12:25:41.000,1,1
3268,2020-03-11 12:25:41.240,1,1
3269,2020-03-11 12:25:41.500,1,1
3270,2020-03-11 12:25:41.740,1,1
3271,2020-03-11 12:25:42.000,1,1
3272,2020-03-11 12:25:42.240,1,1
3273,2020-03-11 12:25:42.500,1,1
3274,2020-03-11 12:25:42.740,1,1
3275,2020-03-11 12:25:43.000,1,1
3276,2020-03-11 12:25:43.240,1,1
3277,2020-03-11 12:25:43.500,1,1
3278,2020-03-11 12:25:43.740,1,1
3279,2020-03-11 12:25:44.000,1,1
3280,2020-03-11 12:25:44.240,1,1
3281,2020-03-11 12:25:44.500,1,1
3282,2020-03-11 12:25:44.740,1,1
3283,2020-03-11 12:25:45.000,1,1
3284,2020-03-11 12:25:45.240,1,1
3285,2020-03-11 12:25:45.500,1,1
3286,2020-03-11 12:25:45.740,1,1
3287,2020-03-11 12:25:46.000,1,1
3288,2020-03-11 12:25:46.240,1,1
3289,2020-03-11 12:25:46.500,1,1
3290,2020-03-11 12:25:46.740,1,1
3291,2020-03-11 12:25:47.000,1,1
3292,2020-03-11 12:25:47.240,1,1
3293,2020-03-11 12:25:47.500,1,1
3294,2020-03-11 12:25:47.740,1,1
3295,2020-03-11 12:25:48.000,1,1
3296,2020-03-11 12:25:48.240,1,1
3297,2020-03-11 12:25:48.500,1,1
3298,2020-03-11 12:25:48.740,1,1
3299,2020-03-11 12:25:49.000,1,1
3300,2020-03-11 12:25:49.240,1,1
3301,2020-03-11 12:25:49.500,1,1
3302,2020-03-11 12:25:49.740,1,1
3303,2020-03-11 12:25:50.000,1,0
3304,2020-03-11 12:25:50.240,1,1
3305,2020-03-11 12:25:50.500,1,1
3306,2020-03-11 12:25:50.740,1,1
3307,2020-03-11 12:25:51.000,1,1
3308,2020-03-11 12:25:51.240,1,1
3309,2020-03-11 12:25:51.500,1,1
3310,2020-03-11 12:25:51.740,1,1
3311,2020-03-11 12:25:52.000,1,1
3312,2020-03-11 12:25:52.240,1,1
3313,2020-03-11 12:25:52.500,1,1
3314,2020-03-11 12:25:52.740,1,1
3315,2020-03-11 12:25:53.000,1,1
3316,2020-03-11 12:25:53.240,1,1
3317,2020-03-11 12:25:53.500,1,1
3318,2020-03-11 12:25:53.740,1,1
3319,2020-03-11 12:25:54.000,1,1
3320,2020-03-11 12:25:54.240,1,1
3321,2020-03-11 12:25:54.500,1,1
3322,2020-03-11 12:25:54.740,1,1
3323,2020-03-11 12:25:55.000,1,1
3324,2020-03-11 12:25:55.240,1,1
3325,2020-03-11 12:25:55.500,1,1
3326,2020-03-11 12:25:55.740,1,1
3327,2020-03-11 12:25:56.000,1,1
3328,2020-03-11 12:25:56.240,1,1
3329,2020-03-11 12:25:56.500,1,1
3330,2020-03-11 12:25:56.740,1,1
3331,2020-03-11 12:25:57.000,0,1
3332,2020-03-11 12:25:57.240,0,1
3333,2020-03-11 12:25:57.500,1,1
3334,2020-03-11 12:25:57.740,1,1
3335,2020-03-11 12:25:58.000,0,1
3336,2020-03-11 12:25:58.240,0,1
3337,2020-03-11 12:25:58.500,0,1
3338,2020-03-11 12:25:58.740,0,0
3339,2020-03-11 12:25:59.000,0,1
3340,2020-03-11 12:25:59.240,0,1
3341,2020-03-11 12:25:59.500,0,0
3342,2020-03-11 12:25:59.740,0,0
3343,2020-03-11 12:26:00.000,0,0
3344,2020-03-11 12:26:00.240,0,0
3345,2020-03-11 12:26:00.500,0,1
3346,2020-03-11 12:26:00.740,0,1
3347,2020-03-11 12:26:01.000,0,0
3348,2020-03-11 12:26:01.240,1,0
3349,2020-03-11 12:26:01.500,0,0
3350,2020-03-11 12:26:01.740,0,0
3351,2020-03-11 12:26:02.000,0,0
3352,2020-03-11 12:26:02.240,0,0
3353,2020-03-11 12:26:02.500,0,0
3354,2020-03-11 12:26:02.740,0,0
3355,2020-03-11 12:26:03.000,0,0
3356,2020-03-11 12:26:03.240,0,0
3357,2020-03-11 12:26:03.500,0,0
3358,2020-03-11 12:26:03.740,0,0
3359,2020-03-11 12:26:04.000,0,0
3360,2020-03-11 12:26:04.240,0,0
3361,2020-03-11 12:26:04.500,0,0
3362,2020-03-11 12:26:04.740,0,0
3363,2020-03-11 12:26:05.000,0,0
3364,2020-03-11 12:26:05.240,0,0
3365,2020-03-11 12:26:05.500,0,0
3366,2020-03-11 12:26:05.740,0,0
3367,2020-03-11 12:26:06.000,0,0
3368,2020-03-11 12:26:06.240,0,0
3369,2020-03-11 12:26:06.500,0,0
3370,2020-03-11 12:26:06.740,0,0
3371,2020-03-11 12:26:07.000,0,0
3372,2020-03-11 12:26:07.240,0,0
3373,2020-03-11 12:26:07.500,0,0
3374,2020-03-11 12:26:07.740,0,0
3375,2020-03-11 12:26:08.000,0,0
3376,2020-03-11 12:26:08.240,0,0
3377,2020-03-11 12:26:08.500,0,0
3378,2020-03-11 12:26:08.740,0,0
3379,2020-03-11 12:26:09.000,0,0
3380,2020-03-11 12:26:09.240,0,0
3381,2020-03-11 12:26:09.500,0,0
3382,2020-03-18 17:58:46.500,0,0
3383,2020-03-18 17:58:46.740,0,0
3384,2020-03-18 17:58:47.000,0,0
3385,2020-03-18 17:58:47.240,0,0
3386,2020-03-18 17:58:47.500,0,0
3387,2020-03-18 17:58:47.740,0,0
3388,2020-03-18 17:58:48.000,0,0
3389,2020-03-18 17:58:48.240,0,0
3390,2020-03-18 17:58:48.500,0,0
3391,2020-03-18 17:58:48.740,0,0
3392,2020-03-18 17:58:49.000,0,0
3393,2020-03-18 17:58:49.240,0,0
3394,2020-03-18 17:58:49.500,0,0
3395,2020-03-18 17:58:49.740,0,0
3396,2020-03-18 17:58:50.000,0,0
3397,2020-03-18 17:58:50.240,0,0
3398,2020-03-18 17:58:50.500,0,0
3399,2020-03-18 17:58:50.740,0,0
3400,2020-03-18 17:58:51.000,0,0
3401,2020-03-18 17:58:51.240,0,0
3402,2020-03-18 17:58:51.500,0,0
3403,2020-03-18 17:58:51.740,0,0
3404,2020-03-18 17:58:52.000,0,0
3405,2020-03-18 17:58:52.240,0,0
3406,2020-03-18 17:58:52.500,0,0
3407,2020-03-18 17:58:52.740,0,0
3408,2020-03-18 17:58:53.000,0,0
3409,2020-03-18 17:58:53.240,0,0
3410,2020-03-18 17:58:53.500,0,0
3411,2020-03-18 17:58:53.740,0,0
3412,2020-03-18 17:58:54.000,0,0
3413,2020-03-18 17:58:54.240,0,0
3414,2020-03-18 17:58:54.500,0,0
3415,2020-03-18 17:58:54.740,0,0
3416,2020-03-18 17:58:55.000,0,0
3417,2020-03-18 17:58:55.240,0,0
3418,2020-03-18 17:58:55.500,0,0
3419,2020-03-18 17:58:55.740,0,0
3420,2020-03-18 17:58:56.000,0,0
3421,2020-03-18 17:58:56.240,0,0
3422,2020-03-18 17:58:56.500,0,0
3423,2020-03-18 17:58:56.740,0,0
3424,2020-03-18 17:58:57.000,0,0
3425,2020-03-18 17:58:57.240,0,0
3426,2020-03-18 17:58:57.500,0,1
3427,2020-03-18 17:58:57.740,0,1
3428,2020-03-18 17:58:58.000,0,0
3429,2020-03-18 17:58:58.240,0,1
3430,2020-03-18 17:58:58.500,0,1
3431,2020-03-18 17:58:58.740,0,1
3432,2020-03-18 17:58:59.000,0,1
3433,2020-03-18 17:58:59.240,0,1
3434,2020-03-18 17:58:59.500,0,1
3435,2020-03-18 17:58:59.740,0,1
3436,2020-03-18 17:59:00.000,0,1
3437,2020-03-18 17:59:00.240,0,1
3438,2020-03-18 17:59:00.500,0,1
3439,2020-03-18 17:59:00.740,0,1
3440,2020-03-18 17:59:01.000,0,1
3441,2020-03-18 17:59:01.240,0,1
