time,l,r,iteration
2020-03-11 12:52:50.000,0,1,0
2020-03-11 12:51:52.240,0,1,0
2020-03-11 12:55:25.240,1,1,0
2020-03-11 12:52:41.500,0,1,0
2020-03-11 12:50:46.240,1,1,0
2020-03-11 12:54:34.000,1,1,0
2020-03-11 12:53:06.740,1,1,0
2020-03-11 12:55:58.240,1,0,0
2020-03-11 12:51:14.000,1,1,0
2020-03-11 12:52:28.740,1,1,0
2020-03-11 12:52:38.000,0,1,0
2020-03-11 17:02:37.000,0,0,0
2020-03-11 12:50:52.240,1,1,0
2020-03-11 12:51:54.240,1,1,0
2020-03-11 12:53:24.500,1,1,0
2020-03-11 17:02:30.000,0,0,0
2020-03-11 12:51:29.500,1,1,0
2020-03-11 12:52:17.240,0,1,0
2020-03-11 17:02:21.000,0,0,0
2020-03-11 12:53:12.000,1,1,0
2020-03-11 12:52:58.240,0,1,0
2020-03-11 12:53:56.240,1,1,0
2020-03-11 12:52:33.000,0,1,0
2020-03-11 12:52:03.000,1,1,0
2020-03-11 17:02:47.500,0,0,0
2020-03-11 17:02:53.240,0,0,0
2020-03-11 17:02:57.240,0,1,0
2020-03-11 12:52:32.240,0,1,0
2020-03-11 12:53:02.500,0,1,0
2020-03-11 12:51:56.500,1,1,0
2020-03-11 12:54:37.240,1,1,0
2020-03-11 12:56:20.240,0,0,0
2020-03-11 12:55:23.740,1,1,0
2020-03-11 12:52:22.740,0,1,0
2020-03-11 12:54:06.500,1,1,0
2020-03-11 12:52:23.000,0,1,0
2020-03-11 17:02:21.740,0,0,0
2020-03-11 12:52:04.740,1,1,0
2020-03-11 12:52:00.240,1,1,0
2020-03-11 12:53:38.740,1,1,0
2020-03-11 12:53:30.240,1,1,0
2020-03-11 12:52:37.000,0,1,0
2020-03-11 12:52:16.000,0,1,0
2020-03-11 12:55:16.000,1,1,0
2020-03-11 17:03:06.000,0,0,0
2020-03-11 12:55:04.240,1,1,0
2020-03-11 12:53:37.500,1,1,0
2020-03-11 12:51:25.500,1,1,0
2020-03-11 12:50:57.500,1,1,0
2020-03-11 12:53:46.000,1,1,0
2020-03-11 12:54:12.240,1,1,0
2020-03-11 12:50:42.240,0,1,0
2020-03-11 12:53:36.240,1,1,0
2020-03-11 12:51:49.500,0,1,0
2020-03-11 12:54:47.500,1,1,0
2020-03-11 17:02:29.240,0,0,0
2020-03-11 12:51:37.500,0,1,0
2020-03-11 12:50:49.000,1,1,0
2020-03-11 12:55:23.240,1,1,0
2020-03-11 12:55:15.500,1,1,0
2020-03-11 12:51:04.000,1,1,0
2020-03-11 12:53:13.500,1,1,0
2020-03-11 17:02:35.500,0,1,0
2020-03-11 12:53:03.240,0,1,0
2020-03-11 14:10:00.500,1,1,0
2020-03-18 17:54:37.240,0,0,0
2020-03-11 14:06:22.000,0,0,0
2020-03-11 14:26:02.500,0,0,0
2020-03-11 14:25:28.240,0,1,0
2020-03-11 14:11:14.740,1,1,0
2020-03-11 14:06:20.740,0,0,0
2020-03-11 14:25:03.500,0,1,0
2020-03-11 14:25:51.000,0,0,0
2020-03-18 17:54:47.500,1,0,0
2020-03-11 14:07:21.000,1,1,0
2020-03-11 14:10:27.500,1,1,0
2020-03-11 14:10:24.240,1,1,0
2020-03-11 14:12:54.000,0,1,0
2020-03-11 14:25:50.740,0,0,0
2020-03-11 14:08:34.000,1,1,0
2020-03-11 14:07:06.500,0,0,0
2020-03-11 14:12:24.740,1,1,0
2020-03-11 14:09:48.740,0,0,0
2020-03-11 14:25:29.740,1,1,0
2020-03-11 14:08:14.240,1,1,0
2020-03-11 14:07:26.240,1,1,0
2020-03-11 14:12:28.240,1,1,0
2020-03-11 14:10:27.740,1,1,0
2020-03-11 14:11:21.500,1,1,0
2020-03-11 14:08:42.740,1,1,0
2020-03-18 17:54:40.500,0,0,0
2020-03-11 14:25:42.000,0,1,0
2020-03-11 14:06:52.740,0,1,0
2020-03-11 14:11:22.000,1,1,0
2020-03-11 14:06:47.000,0,0,0
2020-03-11 14:12:29.000,1,1,0
2020-03-11 14:10:38.000,1,1,0
2020-03-11 14:12:52.240,0,0,0
2020-03-11 14:12:55.240,0,0,0
2020-03-11 14:11:44.000,1,1,0
2020-03-11 14:11:17.500,1,1,0
2020-03-11 14:11:14.240,1,1,0
2020-03-11 14:12:56.000,0,0,0
2020-03-11 14:10:13.500,1,0,0
2020-03-11 14:10:48.500,1,1,0
2020-03-11 14:09:41.240,1,1,0
2020-03-11 14:10:32.240,1,1,0
2020-03-11 14:09:15.500,0,1,0
2020-03-11 14:09:30.740,1,0,0
2020-03-11 14:08:19.500,1,1,0
2020-03-11 14:25:49.500,0,0,0
2020-03-11 14:10:02.500,1,1,0
2020-03-11 14:07:03.500,0,1,0
2020-03-18 17:55:04.240,1,0,0
2020-03-11 14:12:28.740,1,1,0
