time,ax_mean,ax_var,ay_mean,ay_var,az_mean,az_var,a2_mean,a2_var,a2_min,a2_max,entropy,subject,task,t_inst,t_maj,t_mid
2020-03-11 12:18:34.500,-0.7998589409722222,0.030354109075334337,0.3503689236111111,0.01576078600353665,0.019205729166666668,0.01033055782318115,0.1111111111111111,0.1111111111111111,0.0,1.0,2.126938060962354,2, ,0,0.0,0
2020-03-11 12:18:34.740,-0.9293619791666666,0.1542355508515329,0.4029947916666667,0.09275858330004141,-0.12483723958333333,0.01418344902269768,0.75,0.20454545454545456,0.0,1.0,2.412447304449488,2, ,0,0.0,0
2020-03-11 12:18:35.000,-0.28185096153846156,0.19543171540284765,0.9886192908653846,0.015742039069151264,-0.06588040865384616,0.04896761820866511,0.7692307692307693,0.1923076923076923,0.0,1.0,2.4881744187187507,2, ,0,0.0,0
2020-03-11 12:18:35.240,-0.16825358072916666,0.02000511595697114,1.0172932942708333,0.004014988740285237,-0.014607747395833334,0.01771473703962384,0.5833333333333334,0.26515151515151514,0.0,1.0,2.471828189406418,2, ,0,0.0,0
2020-03-11 12:18:35.500,-0.46822415865384615,0.0565624420459454,0.94384765625,0.02707354227701823,-0.33984375,0.18658161163330078,0.5947731390437597,0.36676532249470184,0.0,1.7320508075688772,2.523420664005359,2, ,0,0.0,0
2020-03-11 12:18:35.740,-0.12333170572916667,0.006966784144892837,1.0125325520833333,0.0004609859350955848,0.09798177083333333,0.0028365019595984254,0.6666666666666666,0.2424242424242424,0.0,1.0,2.4412151490502803,2, ,0,0.0,0
2020-03-11 12:18:36.000,-0.026817908653846152,0.0015579645450298602,1.0103290264423077,0.00017435734088604268,0.04830228365384615,0.00046044435256566754,0.8461538461538461,0.141025641025641,0.0,1.0,2.484971450016716,2, ,0,0.0,0
2020-03-11 12:18:36.240,-0.17220052083333334,0.14881057450265597,1.0440266927083333,0.0006036686174797289,-0.0015055338541666667,0.0050469510483019285,1.0345177968644246,0.014297739604484166,1.0,1.4142135623730951,2.445468135249195,2, ,0,0.0,0
2020-03-11 12:18:36.500,-0.047738882211538464,0.0002929828105828701,1.0258413461538463,0.000352321526943109,-0.039701021634615384,0.0013880882507715474,0.9230769230769231,0.07692307692307693,0.0,1.0,2.5089651356712683,2, ,0,0.0,0
2020-03-11 12:18:36.740,-0.1011962890625,0.05024806477806785,1.0362141927083333,0.0005518234137332801,-0.18623860677083334,0.2106751727335381,0.9511844635310913,0.10390703600407654,0.0,1.4142135623730951,2.3876501393798715,2, ,0,0.0,0
