time,l,r,iteration
2019-11-26 16:56:53.740,1,1,0
2019-11-26 16:51:21.500,1,0,0
2019-11-26 16:51:06.500,1,0,0
2019-11-26 16:55:14.000,1,1,0
2019-11-26 16:55:08.240,1,1,0
2019-11-26 16:51:01.240,1,0,0
2019-11-26 16:51:55.000,1,1,0
2019-11-26 16:55:19.240,1,1,0
2019-11-26 16:57:13.240,1,1,0
2019-11-26 16:56:50.000,1,1,0
2019-11-26 16:56:26.240,1,1,0
2019-11-26 16:56:22.500,1,1,0
2019-11-26 16:53:35.740,1,1,0
2019-11-26 16:56:30.000,1,1,0
2019-11-26 16:54:21.000,1,1,0
2019-11-26 16:53:56.500,1,1,0
2019-11-26 16:57:18.240,1,1,0
2019-11-26 16:56:49.740,1,1,0
2019-11-26 16:52:11.500,1,1,0
2019-11-26 16:56:47.240,1,1,0
2019-11-26 16:51:56.500,1,1,0
2019-11-26 16:53:05.500,1,1,0
2019-11-26 16:51:31.500,1,0,0
2019-11-26 16:56:37.740,1,0,0
2019-11-26 16:57:14.000,0,1,0
2019-11-26 16:54:29.240,1,1,0
2019-11-26 16:53:41.500,0,0,0
2019-11-26 16:56:07.740,1,1,0
2019-11-26 16:54:40.500,1,1,0
2019-11-26 16:57:39.500,1,1,0
2019-11-26 16:57:21.240,0,1,0
2019-11-26 16:55:11.000,1,1,0
2019-11-26 16:56:54.240,1,1,0
2019-11-26 16:54:08.740,1,1,0
2020-01-03 16:15:54.000,1,0,0
2020-01-03 16:15:37.240,1,0,0
2020-01-03 16:20:47.740,1,1,0
2020-01-03 16:17:08.740,1,1,0
2020-01-03 16:17:01.500,0,1,0
2020-01-03 16:21:16.240,0,0,0
2020-01-03 16:20:47.240,1,1,0
2020-01-03 16:20:41.740,1,0,0
2020-01-03 16:17:07.740,1,1,0
2020-01-03 16:15:48.240,1,1,0
2020-01-03 16:20:32.740,1,0,0
2020-01-03 16:17:06.000,1,0,0
2020-01-03 16:15:11.000,1,0,0
2020-01-03 16:16:59.240,1,1,0
2020-01-03 16:15:05.500,0,0,0
2020-01-03 16:15:49.240,0,1,0
2020-01-03 16:16:59.740,1,1,0
2020-01-03 16:16:07.740,1,0,0
2020-01-03 16:20:51.740,1,0,0
2020-01-03 16:17:13.000,1,1,0
2020-01-03 16:21:22.740,0,0,0
2020-01-03 16:21:05.740,1,0,0
2020-01-03 16:17:05.500,1,0,0
2020-01-03 16:16:22.500,1,1,0
2020-01-03 16:15:51.000,0,1,0
2020-01-03 16:15:42.500,0,1,0
2020-01-03 16:15:28.240,0,1,0
2020-01-03 16:15:44.240,0,1,0
2020-01-03 16:21:05.000,1,0,0
2020-01-16 12:30:01.240,0,0,0
2020-01-16 12:24:41.000,0,1,0
2020-01-16 12:26:06.500,0,1,0
2020-01-16 12:30:05.500,0,0,0
2020-01-16 12:25:43.740,1,1,0
2020-01-16 12:24:55.740,0,0,0
2020-01-16 12:25:13.740,0,0,0
2020-01-16 12:25:04.240,0,1,0
2020-01-16 12:24:00.240,0,0,0
2020-01-16 12:29:53.740,0,0,0
2020-01-16 12:24:50.000,0,1,0
2020-01-16 12:25:43.240,1,0,0
2020-01-16 12:29:58.000,0,0,0
2020-01-16 12:25:01.500,0,1,0
2020-01-16 12:24:15.240,0,0,0
2020-01-16 12:26:27.240,0,1,0
2020-01-16 12:25:34.240,0,1,0
2020-01-16 12:24:29.500,0,1,0
2020-01-16 12:23:39.740,0,0,0
2020-01-16 12:24:49.240,0,1,0
2020-01-16 12:24:52.000,0,0,0
2020-01-16 12:24:41.740,1,1,0
2020-01-16 12:24:42.000,0,1,0
2020-01-16 12:25:50.500,0,0,0
2020-01-16 12:24:19.240,0,1,0
2020-01-16 12:24:47.000,0,1,0
2020-01-16 12:24:45.000,0,1,0
2020-01-16 12:26:07.740,0,1,0
2020-01-16 12:24:29.000,0,0,0
2020-01-16 12:24:54.240,0,1,0
2020-01-16 12:30:01.000,0,0,0
2020-01-16 12:25:37.740,0,1,0
2020-01-16 12:24:17.500,0,1,0
2019-11-15 16:32:03.000,0,1,1
2019-11-15 16:33:29.740,0,1,1
2019-11-15 16:34:08.740,0,0,1
2019-11-15 16:31:35.000,1,1,1
2019-11-15 16:31:48.240,1,1,1
2019-11-15 16:31:22.240,0,1,1
2019-11-15 16:31:37.240,1,1,1
2019-11-15 16:32:06.500,0,1,1
2019-11-15 16:32:49.740,1,0,1
2019-11-15 16:32:05.240,0,1,1
2019-11-15 16:32:45.740,0,0,1
2019-11-15 16:34:49.240,0,1,1
2019-11-15 16:31:25.500,0,1,1
2019-11-15 16:33:24.740,1,1,1
2019-11-15 16:31:29.000,0,1,1
2019-11-15 16:32:12.500,0,1,1
2019-11-15 16:34:21.500,1,0,1
2019-11-15 16:32:06.000,0,1,1
2019-11-15 16:35:46.500,0,1,1
2019-11-15 16:33:45.000,0,1,1
2019-11-15 16:32:50.000,1,0,1
2019-11-15 16:31:45.740,1,1,1
2019-11-15 16:34:58.740,0,1,1
2019-11-15 16:32:07.240,0,1,1
2019-11-15 16:34:38.240,0,0,1
2019-11-15 16:34:41.000,0,1,1
2019-11-15 16:31:48.740,1,1,1
2019-11-15 16:34:41.240,0,1,1
2019-11-15 16:33:43.000,1,1,1
2019-11-15 16:34:46.240,0,1,1
2019-11-15 16:31:18.740,0,1,1
2019-11-15 16:35:06.240,0,1,1
2019-11-15 16:35:05.500,0,1,1
2019-11-15 16:32:30.740,0,1,1
2019-11-25 16:48:44.500,0,1,1
2019-11-25 16:55:27.000,0,1,1
2019-11-25 16:54:27.000,0,1,1
2019-11-25 16:54:59.500,1,1,1
2019-11-25 16:52:08.000,1,0,1
2019-11-25 16:48:48.740,0,1,1
2019-11-25 16:58:12.740,0,1,1
2019-11-25 16:52:14.000,0,0,1
2019-11-25 16:47:48.740,0,0,1
2019-11-25 16:48:58.500,1,0,1
2019-11-25 16:58:36.240,0,1,1
2019-11-25 16:57:25.500,0,1,1
2019-11-25 16:58:22.740,0,1,1
2019-11-25 16:54:43.500,0,1,1
2019-11-25 16:47:46.000,1,0,1
2019-11-25 16:49:48.500,1,1,1
2019-11-25 16:50:14.500,0,1,1
2019-11-25 16:58:22.500,0,1,1
2019-11-25 16:59:27.000,0,1,1
2019-11-25 16:50:58.740,1,1,1
2019-11-25 16:48:59.000,1,0,1
2019-11-25 16:56:38.240,1,1,1
2019-11-25 17:00:31.740,0,1,1
2019-11-25 16:51:49.000,1,1,1
2019-11-25 16:47:54.000,1,0,1
2019-11-25 16:56:11.500,0,1,1
2019-11-25 16:50:07.240,0,1,1
2019-11-25 16:51:22.240,0,1,1
2019-11-25 16:52:32.500,1,1,1
2019-11-25 16:55:20.740,0,1,1
2019-11-25 16:53:54.740,0,0,1
2019-11-25 16:53:38.740,0,1,1
2019-11-25 16:55:34.000,1,1,1
2019-11-25 16:57:20.240,0,1,1
2019-11-25 16:55:32.000,1,1,1
2019-11-25 16:52:35.000,1,1,1
2019-11-25 16:50:54.740,1,1,1
2019-11-25 16:53:23.240,1,1,1
2019-11-25 16:56:53.500,1,1,1
2019-11-25 16:52:07.500,0,0,1
2019-11-25 16:48:24.500,0,1,1
2019-11-25 17:00:16.000,0,1,1
2019-11-25 16:52:02.740,1,1,1
2019-11-25 17:00:46.740,0,1,1
2019-11-25 16:52:23.500,1,1,1
2019-11-25 16:55:23.240,0,1,1
2019-11-25 16:50:44.240,1,1,1
2019-11-25 16:49:49.740,1,1,1
2019-11-25 17:00:18.740,0,1,1
2019-11-25 16:47:20.000,0,1,1
2019-11-25 16:58:41.740,0,1,1
2019-11-25 16:59:11.000,0,1,1
2019-11-25 17:00:01.240,0,1,1
2019-11-25 16:54:14.000,0,1,1
2019-11-25 16:57:05.500,1,1,1
2019-11-25 16:47:59.740,1,0,1
2019-11-25 16:57:07.740,1,1,1
2019-11-25 17:00:31.240,0,1,1
2019-11-25 16:47:38.500,0,1,1
2019-11-25 16:56:35.740,0,1,1
2019-11-25 16:52:34.500,1,1,1
2019-11-25 16:50:37.740,1,1,1
2019-11-25 17:00:37.500,0,1,1
2019-11-25 16:53:30.500,0,1,1
2019-11-25 16:55:58.740,0,1,1
2019-11-25 16:51:31.500,1,1,1
2019-11-25 16:56:52.240,0,1,1
2019-11-25 16:50:28.740,1,1,1
2019-11-25 16:47:16.240,0,1,1
2019-11-25 16:54:56.000,0,1,1
2019-11-25 17:00:22.000,0,1,1
2019-11-25 16:51:30.240,1,1,1
2019-11-25 16:56:43.740,1,1,1
2019-11-25 16:51:25.740,1,1,1
2019-11-25 16:49:11.500,0,1,1
2019-11-25 16:47:51.740,1,0,1
2019-11-25 16:57:08.740,0,1,1
2019-11-25 16:55:22.740,1,1,1
2019-11-25 17:00:01.000,0,1,1
2019-11-25 17:00:06.500,0,1,1
2019-11-25 16:53:30.240,1,1,1
2019-11-25 16:50:30.000,1,1,1
2019-11-25 16:55:48.240,1,1,1
2019-11-25 16:53:10.240,1,1,1
2019-11-25 16:54:33.240,1,1,1
2019-11-25 16:54:03.500,0,0,1
2019-11-25 16:49:34.500,0,1,1
2019-11-25 16:52:15.740,0,1,1
2019-11-25 16:54:34.240,1,1,1
2019-11-25 16:48:33.000,1,1,1
2019-11-25 16:55:59.740,0,1,1
2019-11-25 16:48:04.500,1,0,1
2019-11-25 16:53:54.500,0,0,1
2019-11-25 16:47:32.740,0,1,1
2019-11-25 16:47:28.000,0,1,1
2019-11-25 16:57:35.740,1,1,1
2019-11-25 16:48:53.740,0,0,1
2019-11-25 16:49:53.500,0,1,1
2019-11-25 16:59:18.240,0,1,1
2019-11-25 17:00:02.240,0,1,1
2019-11-25 16:49:56.000,0,1,1
2019-11-25 16:52:36.240,1,1,1
2019-11-25 16:57:23.740,1,1,1
2019-11-25 16:52:43.500,1,0,1
2019-11-25 16:47:57.500,1,0,1
2019-11-25 16:55:36.000,1,1,1
2019-11-25 16:59:38.000,1,1,1
2019-11-25 16:59:25.500,0,1,1
2019-11-25 16:55:31.500,1,1,1
2019-11-25 16:56:04.740,1,1,1
2019-11-25 16:58:18.740,0,1,1
2019-11-25 16:47:56.240,1,0,1
2019-11-25 16:54:45.240,0,1,1
2019-11-25 16:55:58.000,0,1,1
2019-11-25 16:50:36.500,1,1,1
2019-11-25 16:55:46.240,0,1,1
2019-11-25 16:56:42.240,1,1,1
2019-11-26 16:53:32.500,1,0,1
2019-11-26 16:52:47.740,1,1,1
2019-11-26 16:54:50.740,1,1,1
2019-11-26 16:54:29.240,1,1,1
2019-11-26 16:54:06.500,0,1,1
2019-11-26 16:53:29.000,1,0,1
2019-11-26 16:51:14.240,1,0,1
2019-11-26 16:52:11.500,1,1,1
2019-11-26 16:56:06.500,0,1,1
2019-11-26 16:52:48.240,1,1,1
2019-11-26 16:56:55.740,0,1,1
2019-11-26 16:55:12.240,1,1,1
2019-11-26 16:56:01.500,0,0,1
2019-11-26 16:57:28.240,1,1,1
2019-11-26 16:51:52.500,0,1,1
2019-11-26 16:53:21.240,1,1,1
2019-11-26 16:54:07.500,1,1,1
2019-11-26 16:57:31.500,0,1,1
2019-11-26 16:55:10.740,1,1,1
2019-11-26 16:53:12.500,0,1,1
2019-11-26 16:55:22.000,1,1,1
2019-11-26 16:54:54.000,1,1,1
2019-11-26 16:53:04.240,1,1,1
2019-11-26 16:57:02.740,0,1,1
2019-11-26 16:54:04.500,1,1,1
2019-11-26 16:52:04.240,1,1,1
2019-11-26 16:55:26.740,1,1,1
2019-11-26 16:53:05.240,1,1,1
2019-11-26 16:56:28.740,1,1,1
2019-11-26 16:56:53.740,1,1,1
2019-11-26 16:51:34.000,0,0,1
2019-11-26 16:54:45.240,1,1,1
2019-11-26 16:56:15.500,1,1,1
2019-11-26 16:56:45.000,0,1,1
2019-11-26 16:52:12.500,1,1,1
2019-11-26 16:57:24.000,0,1,1
2019-11-26 16:55:11.740,1,1,1
2019-11-26 16:51:06.500,1,0,1
2019-11-26 16:50:55.240,1,0,1
2019-11-26 16:53:08.740,1,1,1
2019-11-26 16:51:44.240,1,0,1
2019-11-26 16:57:03.740,1,1,1
2019-11-26 16:56:00.500,0,0,1
2019-11-26 16:57:21.000,0,1,1
2019-11-26 16:53:26.500,0,0,1
2019-11-26 16:57:40.740,0,1,1
2019-11-26 16:53:55.000,0,1,1
2019-11-26 16:51:13.740,1,0,1
2019-11-26 16:52:02.740,1,1,1
2019-11-26 16:55:17.000,1,1,1
2019-11-26 16:56:01.000,0,0,1
2019-11-26 16:54:08.240,1,1,1
2019-11-26 16:52:09.240,1,1,1
2019-11-26 16:54:43.740,1,1,1
2019-11-26 16:57:02.500,0,1,1
2019-11-26 16:50:57.240,1,0,1
2019-11-26 16:53:27.000,1,0,1
2019-11-26 16:55:22.240,1,1,1
2019-11-26 16:51:47.740,0,1,1
2019-11-26 16:57:31.740,1,1,1
2019-11-26 16:51:49.000,0,1,1
2019-11-26 16:53:29.240,1,0,1
2019-11-26 16:52:02.240,1,1,1
2019-11-26 16:51:56.500,1,1,1
2019-11-26 16:57:26.740,0,1,1
2019-11-26 16:57:17.000,1,1,1
2019-11-26 16:51:00.240,1,0,1
2019-11-26 16:54:50.500,1,1,1
2020-01-03 16:17:14.000,1,1,1
2020-01-03 16:17:01.500,0,1,1
2020-01-03 16:20:57.240,1,0,1
2020-01-03 16:16:07.240,1,0,1
2020-01-03 16:20:16.240,0,0,1
2020-01-03 16:16:42.500,1,1,1
2020-01-03 16:15:00.000,0,0,1
2020-01-03 16:17:14.500,1,1,1
2020-01-03 16:16:36.240,1,1,1
2020-01-03 16:15:37.240,1,0,1
2020-01-03 16:16:16.240,0,0,1
2020-01-03 16:15:28.240,0,0,1
2020-01-03 16:15:48.500,1,1,1
2020-01-03 16:21:00.740,1,0,1
2020-01-03 16:21:15.240,0,0,1
2020-01-03 16:21:02.740,1,0,1
2020-01-03 16:16:26.000,1,1,1
2020-01-03 16:16:22.740,1,1,1
2020-01-03 16:20:16.500,0,0,1
2020-01-03 16:15:23.500,1,1,1
2020-01-03 16:15:57.240,1,0,1
2020-01-03 16:17:00.240,1,1,1
2020-01-03 16:21:11.740,0,0,1
2020-01-03 16:20:48.740,1,1,1
2020-01-03 16:21:27.240,0,0,1
2020-01-03 16:15:03.500,0,1,1
2020-01-03 16:16:08.740,1,0,1
2020-01-03 16:21:00.240,1,0,1
2020-01-03 16:15:14.000,1,0,1
2020-01-03 16:16:28.740,1,1,1
2020-01-03 16:20:12.000,0,0,1
2020-01-03 16:15:06.740,0,1,1
2020-01-03 16:16:36.500,1,1,1
2020-01-03 16:20:55.740,1,0,1
2020-01-16 12:25:29.500,0,1,1
2020-01-16 12:29:53.500,0,0,1
2020-01-16 12:26:10.000,0,1,1
2020-01-16 12:29:56.740,0,0,1
2020-01-16 12:23:36.740,0,0,1
2020-01-16 12:26:17.240,0,1,1
2020-01-16 12:30:26.500,0,1,1
2020-01-16 12:23:47.500,0,0,1
2020-01-16 12:23:53.000,0,0,1
2020-01-16 12:30:07.500,0,0,1
2020-01-16 12:30:31.500,0,1,1
2020-01-16 12:23:56.240,0,0,1
2020-01-16 12:30:27.000,0,1,1
2020-01-16 12:26:40.220,0,1,1
2020-01-16 12:26:02.740,0,1,1
2020-01-16 12:30:23.240,0,1,1
2020-01-16 12:25:17.000,0,1,1
2020-01-16 12:23:41.000,0,0,1
2020-01-16 12:24:01.000,0,0,1
2020-01-16 12:25:50.240,0,0,1
2020-01-16 12:23:52.240,0,0,1
2020-01-16 12:24:51.500,0,1,1
2020-01-16 12:26:28.000,0,1,1
2020-01-16 12:23:59.000,0,0,1
2020-01-16 12:30:10.500,0,1,1
2020-01-16 12:25:42.000,0,0,1
2020-01-16 12:25:07.740,1,1,1
2020-01-16 12:24:23.500,0,1,1
2020-01-16 12:26:04.000,0,1,1
2020-01-16 12:30:04.240,0,0,1
2020-01-16 12:26:16.500,0,1,1
2020-01-16 12:26:05.740,0,1,1
2020-01-16 12:24:41.000,1,1,1
2020-01-16 12:30:36.740,0,1,1
2020-01-16 12:26:36.240,0,1,1
2020-01-16 12:26:19.500,0,1,1
2020-01-16 12:25:08.500,0,1,1
2020-01-16 12:29:52.000,0,0,1
2020-01-16 12:26:04.740,0,1,1
2019-11-15 16:34:20.740,1,0,2
2019-11-15 16:31:44.740,1,1,2
2019-11-15 16:32:08.000,0,1,2
2019-11-15 16:32:02.000,0,1,2
2019-11-15 16:31:31.000,0,1,2
2019-11-15 16:32:18.740,0,1,2
2019-11-15 16:35:41.500,0,0,2
2019-11-15 16:35:08.000,1,1,2
2019-11-15 16:34:20.240,1,0,2
2019-11-15 16:33:36.500,0,1,2
2019-11-15 16:34:11.500,0,1,2
2019-11-15 16:31:26.500,0,1,2
2019-11-15 16:32:54.500,1,0,2
2019-11-15 16:31:53.740,0,1,2
2019-11-15 16:32:17.500,0,1,2
2019-11-15 16:32:58.240,1,0,2
2019-11-15 16:32:06.000,0,1,2
2019-11-15 16:34:56.000,0,1,2
2019-11-15 16:31:55.500,0,1,2
2019-11-15 16:33:40.740,0,1,2
2019-11-15 16:32:37.240,0,1,2
2019-11-15 16:31:50.500,0,1,2
2019-11-15 16:35:36.740,0,0,2
2019-11-15 16:35:35.240,1,0,2
2019-11-15 16:31:40.500,1,1,2
2019-11-15 16:33:20.240,0,1,2
2019-11-15 16:34:47.000,0,1,2
2019-11-15 16:33:20.000,0,1,2
2019-11-15 16:35:46.000,0,1,2
2019-11-15 16:32:49.000,1,0,2
2019-11-15 16:32:04.240,0,1,2
2019-11-15 16:31:47.000,1,1,2
2019-11-15 16:35:07.240,1,1,2
2019-11-15 16:31:52.240,1,1,2
2019-11-15 16:33:00.240,1,0,2
2019-11-15 16:32:43.500,0,0,2
2019-11-15 16:33:16.000,0,1,2
2019-11-25 16:49:39.500,0,0,2
2019-11-25 16:51:59.000,0,1,2
2019-11-25 16:57:02.000,0,1,2
2019-11-25 16:48:31.740,1,1,2
2019-11-25 16:51:02.000,1,1,2
2019-11-25 16:50:36.740,1,1,2
2019-11-25 16:49:10.500,0,1,2
2019-11-25 16:52:44.000,0,0,2
2019-11-25 16:48:23.000,1,1,2
2019-11-25 16:59:45.000,0,1,2
