,time,l,r
559,2019-11-25 16:47:51.420,0.0,0.0
560,2019-11-25 16:47:51.920,1.0,0.0
561,2019-11-25 16:47:52.420,0.0,0.0
562,2019-11-25 16:47:52.920,0.0,0.0
563,2019-11-25 16:47:53.420,0.0,0.0
564,2019-11-25 16:47:53.920,0.0,0.0
565,2019-11-25 16:47:54.420,0.0,0.0
566,2019-11-25 16:47:54.920,0.0,0.0
567,2019-11-25 16:47:55.420,0.0,0.0
568,2019-11-25 16:47:55.920,0.0,0.0
569,2019-11-25 16:47:56.420,0.0,0.0
570,2019-11-25 16:47:56.920,0.0,0.0
571,2019-11-25 16:47:57.420,0.0,0.0
572,2019-11-25 16:47:57.920,0.0,0.0
573,2019-11-25 16:47:58.420,0.0,0.0
574,2019-11-25 16:47:58.920,0.0,0.0
575,2019-11-25 16:47:59.420,0.0,0.0
576,2019-11-25 16:47:59.920,0.0,0.0
577,2019-11-25 16:48:00.420,0.0,0.0
578,2019-11-25 16:48:00.920,0.0,0.0
579,2019-11-25 16:48:01.420,0.0,0.0
580,2019-11-25 16:48:01.920,0.0,0.0
581,2019-11-25 16:48:02.420,0.0,0.0
582,2019-11-25 16:48:02.920,0.0,0.0
583,2019-11-25 16:48:03.420,0.0,0.0
584,2019-11-25 16:48:03.920,0.0,0.0
585,2019-11-25 16:48:04.420,0.0,0.0
586,2019-11-25 16:48:04.920,0.0,0.0
587,2019-11-25 16:48:05.420,0.0,0.0
588,2019-11-25 16:48:05.920,0.0,0.0
589,2019-11-25 16:48:06.420,0.0,0.0
590,2019-11-25 16:48:06.920,0.0,0.0
591,2019-11-25 16:48:07.420,0.0,0.0
592,2019-11-25 16:48:07.920,1.0,0.0
593,2019-11-25 16:48:08.420,0.0,0.0
594,2019-11-25 16:48:08.920,0.0,0.0
595,2019-11-25 16:48:09.420,0.0,0.0
596,2019-11-25 16:48:09.920,0.0,0.0
597,2019-11-25 16:48:10.420,1.0,0.0
598,2019-11-25 16:48:10.920,1.0,0.0
599,2019-11-25 16:48:11.420,0.0,0.0
600,2019-11-25 16:48:11.920,0.0,0.0
601,2019-11-25 16:48:12.420,0.0,0.0
602,2019-11-25 16:48:12.920,0.0,0.0
603,2019-11-25 16:48:13.420,0.0,0.0
604,2019-11-25 16:48:13.920,0.0,0.0
605,2019-11-25 16:48:14.420,0.0,0.0
606,2019-11-25 16:48:14.920,0.0,0.0
607,2019-11-25 16:48:15.420,0.0,0.0
608,2019-11-25 16:48:15.920,0.0,0.0
609,2019-11-25 16:48:16.420,0.0,0.0
610,2019-11-25 16:48:16.920,0.0,0.0
611,2019-11-25 16:48:17.420,0.0,0.0
612,2019-11-25 16:48:17.920,0.0,0.0
613,2019-11-25 16:48:18.420,0.0,0.0
614,2019-11-25 16:48:18.920,0.0,0.0
615,2019-11-25 16:48:19.420,0.0,0.0
616,2019-11-25 16:48:19.920,0.0,0.0
617,2019-11-25 16:48:20.420,0.0,0.0
618,2019-11-25 16:48:20.920,1.0,0.0
619,2019-11-25 16:48:21.420,1.0,1.0
620,2019-11-25 16:48:21.920,1.0,1.0
621,2019-11-25 16:48:22.420,1.0,1.0
622,2019-11-25 16:48:22.920,0.0,1.0
623,2019-11-25 16:48:23.420,0.0,1.0
624,2019-11-25 16:48:23.920,0.0,1.0
625,2019-11-25 16:48:24.420,0.0,1.0
626,2019-11-25 16:48:24.920,0.0,1.0
627,2019-11-25 16:48:25.420,0.0,1.0
628,2019-11-25 16:48:25.920,0.0,1.0
629,2019-11-25 16:48:26.420,0.0,0.0
630,2019-11-25 16:48:26.920,1.0,1.0
631,2019-11-25 16:48:27.420,1.0,1.0
632,2019-11-25 16:48:27.920,1.0,1.0
633,2019-11-25 16:48:28.420,0.0,1.0
634,2019-11-25 16:48:28.920,0.0,1.0
635,2019-11-25 16:48:29.420,0.0,1.0
636,2019-11-25 16:48:29.920,1.0,0.0
637,2019-11-25 16:48:30.420,1.0,0.0
638,2019-11-25 16:48:30.920,0.0,0.0
639,2019-11-25 16:48:31.420,1.0,0.0
640,2019-11-25 16:48:31.920,1.0,0.0
641,2019-11-25 16:48:32.420,0.0,0.0
642,2019-11-25 16:48:32.920,0.0,0.0
643,2019-11-25 16:48:33.420,0.0,0.0
644,2019-11-25 16:48:36.540,0.0,1.0
645,2019-11-25 16:48:37.040,0.0,1.0
646,2019-11-25 16:48:44.540,1.0,1.0
647,2019-11-25 16:48:45.040,1.0,1.0
648,2019-11-25 16:48:45.540,1.0,1.0
649,2019-11-25 16:48:46.040,1.0,1.0
650,2019-11-25 16:48:46.540,0.0,1.0
651,2019-11-25 16:48:47.040,0.0,0.0
652,2019-11-25 16:48:47.540,0.0,0.0
653,2019-11-25 16:48:48.040,0.0,0.0
654,2019-11-25 16:48:48.540,0.0,0.0
655,2019-11-25 16:48:49.040,0.0,0.0
656,2019-11-25 16:48:49.540,0.0,0.0
657,2019-11-25 16:48:50.040,0.0,0.0
658,2019-11-25 16:48:50.540,0.0,1.0
659,2019-11-25 16:48:51.040,0.0,1.0
660,2019-11-25 16:48:51.540,0.0,1.0
661,2019-11-25 16:48:52.040,0.0,1.0
662,2019-11-25 16:48:52.540,0.0,1.0
663,2019-11-25 16:48:53.040,0.0,1.0
664,2019-11-25 16:48:53.540,0.0,0.0
665,2019-11-25 16:48:54.040,0.0,0.0
666,2019-11-25 16:48:54.540,0.0,0.0
667,2019-11-25 16:48:55.040,0.0,0.0
668,2019-11-25 16:48:55.540,0.0,0.0
669,2019-11-25 16:48:56.040,0.0,0.0
670,2019-11-25 16:48:56.540,0.0,0.0
671,2019-11-25 16:48:57.040,0.0,0.0
672,2019-11-25 16:48:57.540,0.0,0.0
673,2019-11-25 16:48:58.040,0.0,0.0
674,2019-11-25 16:48:58.540,0.0,0.0
675,2019-11-25 16:48:59.040,0.0,0.0
676,2019-11-25 16:48:59.540,0.0,0.0
677,2019-11-25 16:49:00.040,0.0,0.0
678,2019-11-25 16:49:00.540,0.0,0.0
679,2019-11-25 16:49:01.040,0.0,0.0
680,2019-11-25 16:49:01.540,0.0,0.0
681,2019-11-25 16:49:02.040,0.0,0.0
682,2019-11-25 16:49:02.540,0.0,0.0
683,2019-11-25 16:49:03.040,0.0,0.0
684,2019-11-25 16:49:03.540,0.0,0.0
685,2019-11-25 16:49:04.040,0.0,0.0
686,2019-11-25 16:49:04.540,0.0,0.0
687,2019-11-25 16:49:05.040,0.0,0.0
688,2019-11-25 16:49:05.540,0.0,0.0
689,2019-11-25 16:49:06.040,0.0,0.0
690,2019-11-25 16:49:06.540,0.0,0.0
691,2019-11-25 16:49:07.040,0.0,0.0
692,2019-11-25 16:49:07.540,0.0,0.0
693,2019-11-25 16:49:08.040,0.0,0.0
694,2019-11-25 16:49:08.540,0.0,0.0
695,2019-11-25 16:49:09.040,0.0,0.0
696,2019-11-25 16:49:09.540,0.0,0.0
697,2019-11-25 16:49:10.040,0.0,0.0
698,2019-11-25 16:49:10.540,0.0,0.0
699,2019-11-25 16:49:11.040,0.0,1.0
700,2019-11-25 16:49:11.540,0.0,1.0
701,2019-11-25 16:49:12.040,0.0,1.0
702,2019-11-25 16:49:12.540,0.0,1.0
703,2019-11-25 16:49:13.040,0.0,0.0
704,2019-11-25 16:49:13.540,0.0,0.0
705,2019-11-25 16:49:14.040,0.0,0.0
706,2019-11-25 16:49:14.540,0.0,0.0
707,2019-11-25 16:49:15.040,0.0,0.0
708,2019-11-25 16:49:15.540,0.0,0.0
709,2019-11-25 16:49:16.040,0.0,0.0
710,2019-11-25 16:49:16.540,0.0,0.0
711,2019-11-25 16:49:17.040,0.0,0.0
712,2019-11-25 16:49:17.540,0.0,0.0
713,2019-11-25 16:49:18.040,0.0,1.0
714,2019-11-25 16:49:18.540,0.0,0.0
715,2019-11-25 16:49:19.040,1.0,0.0
716,2019-11-25 16:49:19.540,1.0,0.0
717,2019-11-25 16:49:20.040,1.0,0.0
718,2019-11-25 16:49:20.540,1.0,0.0
719,2019-11-25 16:49:21.040,0.0,0.0
720,2019-11-25 16:49:21.540,0.0,0.0
721,2019-11-25 16:49:22.040,0.0,0.0
722,2019-11-25 16:49:22.540,0.0,0.0
723,2019-11-25 16:49:23.040,0.0,0.0
724,2019-11-25 16:49:23.540,0.0,0.0
725,2019-11-25 16:49:24.040,0.0,0.0
726,2019-11-25 16:49:24.540,0.0,0.0
727,2019-11-25 16:49:25.040,0.0,0.0
728,2019-11-25 16:49:25.540,0.0,0.0
729,2019-11-25 16:49:26.040,0.0,0.0
730,2019-11-25 16:49:26.540,0.0,0.0
731,2019-11-25 16:49:27.040,0.0,0.0
732,2019-11-25 16:49:27.540,0.0,0.0
733,2019-11-25 16:49:28.040,0.0,0.0
734,2019-11-25 16:49:28.540,0.0,0.0
735,2019-11-25 16:49:29.040,0.0,0.0
736,2019-11-25 16:49:29.540,0.0,0.0
737,2019-11-25 16:49:30.040,0.0,0.0
738,2019-11-25 16:49:30.540,0.0,0.0
739,2019-11-25 16:49:31.040,0.0,0.0
740,2019-11-25 16:49:31.540,0.0,0.0
741,2019-11-25 16:49:32.040,0.0,0.0
742,2019-11-25 16:49:32.540,0.0,0.0
743,2019-11-25 16:49:33.040,0.0,0.0
744,2019-11-25 16:49:33.540,1.0,0.0
745,2019-11-25 16:49:34.040,0.0,0.0
746,2019-11-25 16:49:34.540,0.0,0.0
747,2019-11-25 16:49:35.040,0.0,0.0
748,2019-11-25 16:49:35.540,0.0,0.0
749,2019-11-25 16:49:36.040,1.0,0.0
750,2019-11-25 16:49:36.540,1.0,0.0
751,2019-11-25 16:49:37.040,1.0,0.0
752,2019-11-25 16:49:37.540,1.0,0.0
753,2019-11-25 16:49:38.040,0.0,0.0
754,2019-11-25 16:49:38.540,0.0,0.0
755,2019-11-25 16:49:39.040,1.0,0.0
756,2019-11-25 16:49:39.540,1.0,0.0
757,2019-11-25 16:49:40.040,1.0,0.0
758,2019-11-25 16:49:40.540,1.0,0.0
759,2019-11-25 16:49:41.040,0.0,0.0
760,2019-11-25 16:49:41.540,0.0,0.0
761,2019-11-25 16:49:42.040,0.0,0.0
762,2019-11-25 16:49:42.540,0.0,0.0
763,2019-11-25 16:49:43.040,1.0,0.0
764,2019-11-25 16:49:43.540,0.0,0.0
765,2019-11-25 16:49:44.040,0.0,0.0
766,2019-11-25 16:49:44.540,0.0,0.0
767,2019-11-25 16:49:45.040,0.0,0.0
768,2019-11-25 16:49:45.540,0.0,1.0
769,2019-11-25 16:49:46.040,0.0,1.0
770,2019-11-25 16:49:46.540,0.0,1.0
771,2019-11-25 16:49:47.040,0.0,0.0
772,2019-11-25 16:49:47.540,0.0,0.0
773,2019-11-25 16:49:48.040,0.0,0.0
774,2019-11-25 16:49:48.540,0.0,0.0
775,2019-11-25 16:49:49.040,0.0,0.0
776,2019-11-25 16:49:49.540,0.0,0.0
777,2019-11-25 16:49:50.040,0.0,0.0
778,2019-11-25 16:49:50.540,0.0,0.0
779,2019-11-25 16:49:51.040,0.0,0.0
780,2019-11-25 16:49:51.540,1.0,1.0
781,2019-11-25 16:49:52.040,1.0,1.0
782,2019-11-25 16:49:52.540,1.0,0.0
783,2019-11-25 16:49:53.040,0.0,0.0
784,2019-11-25 16:49:53.540,0.0,0.0
785,2019-11-25 16:49:54.040,0.0,0.0
786,2019-11-25 16:49:54.540,0.0,0.0
787,2019-11-25 16:49:55.040,0.0,0.0
788,2019-11-25 16:49:55.540,0.0,0.0
789,2019-11-25 16:49:56.040,0.0,0.0
790,2019-11-25 16:49:56.540,0.0,0.0
791,2019-11-25 16:49:57.040,0.0,0.0
792,2019-11-25 16:49:57.540,0.0,0.0
793,2019-11-25 16:49:58.040,0.0,0.0
794,2019-11-25 16:49:58.540,0.0,1.0
795,2019-11-25 16:49:59.040,0.0,1.0
796,2019-11-25 16:49:59.540,1.0,1.0
797,2019-11-25 16:50:00.040,1.0,1.0
798,2019-11-25 16:50:00.540,0.0,1.0
799,2019-11-25 16:50:01.040,0.0,0.0
800,2019-11-25 16:50:01.540,0.0,0.0
801,2019-11-25 16:50:02.040,0.0,0.0
802,2019-11-25 16:50:02.540,0.0,0.0
803,2019-11-25 16:50:03.040,0.0,0.0
804,2019-11-25 16:50:03.540,0.0,0.0
805,2019-11-25 16:50:04.040,0.0,0.0
806,2019-11-25 16:50:04.540,0.0,1.0
807,2019-11-25 16:50:05.040,1.0,1.0
808,2019-11-25 16:50:05.540,1.0,1.0
809,2019-11-25 16:50:06.040,1.0,1.0
810,2019-11-25 16:50:06.540,1.0,0.0
811,2019-11-25 16:50:07.040,1.0,0.0
812,2019-11-25 16:50:07.540,1.0,0.0
813,2019-11-25 16:50:08.040,0.0,0.0
814,2019-11-25 16:50:08.540,0.0,0.0
815,2019-11-25 16:50:09.040,0.0,0.0
816,2019-11-25 16:50:09.540,0.0,0.0
817,2019-11-25 16:50:10.040,0.0,0.0
818,2019-11-25 16:50:10.540,0.0,0.0
819,2019-11-25 16:50:11.040,0.0,0.0
820,2019-11-25 16:50:11.540,0.0,0.0
821,2019-11-25 16:50:12.040,0.0,0.0
822,2019-11-25 16:50:12.540,0.0,0.0
823,2019-11-25 16:50:13.040,0.0,0.0
824,2019-11-25 16:50:13.540,0.0,0.0
825,2019-11-25 16:50:14.040,0.0,1.0
826,2019-11-25 16:50:14.540,1.0,1.0
827,2019-11-25 16:50:15.040,1.0,1.0
828,2019-11-25 16:50:15.540,1.0,1.0
829,2019-11-25 16:50:16.040,1.0,1.0
830,2019-11-25 16:50:16.540,1.0,1.0
831,2019-11-25 16:50:17.040,1.0,1.0
832,2019-11-25 16:50:17.540,1.0,1.0
833,2019-11-25 16:50:18.040,0.0,1.0
834,2019-11-25 16:50:18.540,0.0,1.0
835,2019-11-25 16:50:19.040,1.0,1.0
836,2019-11-25 16:50:19.540,1.0,1.0
837,2019-11-25 16:50:20.040,0.0,1.0
838,2019-11-25 16:50:20.540,0.0,1.0
839,2019-11-25 16:50:21.040,0.0,1.0
840,2019-11-25 16:50:21.540,0.0,0.0
841,2019-11-25 16:50:22.040,0.0,0.0
842,2019-11-25 16:50:22.540,0.0,0.0
843,2019-11-25 16:50:23.040,1.0,0.0
844,2019-11-25 16:50:23.540,1.0,0.0
845,2019-11-25 16:50:24.040,1.0,0.0
846,2019-11-25 16:50:24.540,1.0,0.0
847,2019-11-25 16:50:25.040,1.0,0.0
848,2019-11-25 16:50:25.540,0.0,0.0
849,2019-11-25 16:50:26.040,0.0,0.0
850,2019-11-25 16:50:26.540,0.0,1.0
851,2019-11-25 16:50:27.040,0.0,1.0
852,2019-11-25 16:50:27.540,1.0,1.0
853,2019-11-25 16:50:28.040,1.0,1.0
854,2019-11-25 16:50:28.540,1.0,1.0
855,2019-11-25 16:50:29.040,1.0,1.0
856,2019-11-25 16:50:29.540,1.0,1.0
857,2019-11-25 16:50:30.040,1.0,0.0
858,2019-11-25 16:50:30.540,1.0,0.0
859,2019-11-25 16:50:31.040,1.0,0.0
860,2019-11-25 16:50:31.540,1.0,0.0
861,2019-11-25 16:50:32.040,1.0,0.0
862,2019-11-25 16:50:32.540,1.0,0.0
863,2019-11-25 16:50:33.040,1.0,0.0
864,2019-11-25 16:50:33.540,1.0,0.0
865,2019-11-25 16:50:34.040,1.0,0.0
866,2019-11-25 16:50:34.540,1.0,0.0
867,2019-11-25 16:50:35.040,1.0,0.0
868,2019-11-25 16:50:35.540,1.0,0.0
869,2019-11-25 16:50:36.040,1.0,0.0
870,2019-11-25 16:50:36.540,1.0,0.0
871,2019-11-25 16:50:37.040,1.0,0.0
872,2019-11-25 16:50:37.540,0.0,1.0
873,2019-11-25 16:50:38.040,0.0,1.0
874,2019-11-25 16:50:38.540,0.0,0.0
875,2019-11-25 16:50:39.040,0.0,0.0
876,2019-11-25 16:50:39.540,0.0,0.0
877,2019-11-25 16:50:40.040,0.0,0.0
878,2019-11-25 16:50:40.540,0.0,0.0
879,2019-11-25 16:50:41.040,0.0,0.0
880,2019-11-25 16:50:41.540,1.0,0.0
881,2019-11-25 16:50:42.040,0.0,0.0
882,2019-11-25 16:50:42.540,0.0,0.0
883,2019-11-25 16:50:43.040,0.0,0.0
884,2019-11-25 16:50:43.540,0.0,0.0
885,2019-11-25 16:50:44.040,0.0,0.0
886,2019-11-25 16:50:44.540,0.0,1.0
887,2019-11-25 16:50:45.040,0.0,1.0
888,2019-11-25 16:50:45.540,0.0,0.0
889,2019-11-25 16:50:46.040,0.0,0.0
890,2019-11-25 16:50:46.540,0.0,1.0
891,2019-11-25 16:50:47.040,0.0,1.0
892,2019-11-25 16:50:47.540,0.0,1.0
893,2019-11-25 16:50:48.040,1.0,0.0
894,2019-11-25 16:50:48.540,1.0,0.0
895,2019-11-25 16:50:49.040,1.0,1.0
896,2019-11-25 16:50:49.540,1.0,1.0
897,2019-11-25 16:50:50.040,1.0,0.0
898,2019-11-25 16:50:50.540,1.0,0.0
899,2019-11-25 16:50:51.040,1.0,0.0
900,2019-11-25 16:50:51.540,1.0,0.0
901,2019-11-25 16:50:52.040,1.0,0.0
902,2019-11-25 16:50:52.540,0.0,0.0
903,2019-11-25 16:50:53.040,0.0,0.0
904,2019-11-25 16:50:53.540,0.0,1.0
905,2019-11-25 16:50:54.040,0.0,0.0
906,2019-11-25 16:50:54.540,0.0,0.0
907,2019-11-25 16:50:55.040,0.0,0.0
908,2019-11-25 16:50:55.540,0.0,0.0
909,2019-11-25 16:50:56.040,0.0,0.0
910,2019-11-25 16:50:56.540,0.0,0.0
911,2019-11-25 16:50:57.040,0.0,0.0
912,2019-11-25 16:50:57.540,0.0,0.0
913,2019-11-25 16:50:58.040,0.0,0.0
914,2019-11-25 16:50:58.540,1.0,0.0
915,2019-11-25 16:50:59.040,0.0,0.0
916,2019-11-25 16:50:59.540,0.0,0.0
917,2019-11-25 16:51:00.040,0.0,0.0
918,2019-11-25 16:51:00.540,1.0,0.0
919,2019-11-25 16:51:01.040,1.0,0.0
920,2019-11-25 16:51:01.540,1.0,0.0
921,2019-11-25 16:51:02.040,0.0,0.0
922,2019-11-25 16:51:02.540,0.0,0.0
923,2019-11-25 16:51:03.040,0.0,0.0
924,2019-11-25 16:51:03.540,0.0,0.0
925,2019-11-25 16:51:04.040,1.0,0.0
926,2019-11-25 16:51:04.540,0.0,0.0
927,2019-11-25 16:51:05.040,0.0,0.0
928,2019-11-25 16:51:05.540,0.0,0.0
929,2019-11-25 16:51:06.040,0.0,0.0
930,2019-11-25 16:51:06.540,0.0,0.0
931,2019-11-25 16:51:07.040,0.0,0.0
932,2019-11-25 16:51:07.540,0.0,0.0
933,2019-11-25 16:51:08.040,0.0,0.0
934,2019-11-25 16:51:08.540,0.0,0.0
935,2019-11-25 16:51:09.040,0.0,0.0
936,2019-11-25 16:51:09.540,0.0,1.0
937,2019-11-25 16:51:10.040,1.0,1.0
938,2019-11-25 16:51:10.540,1.0,1.0
939,2019-11-25 16:51:11.040,1.0,1.0
940,2019-11-25 16:51:11.540,1.0,1.0
941,2019-11-25 16:51:12.040,1.0,0.0
942,2019-11-25 16:51:12.540,1.0,0.0
943,2019-11-25 16:51:13.040,1.0,0.0
944,2019-11-25 16:51:13.540,0.0,0.0
945,2019-11-25 16:51:14.040,0.0,1.0
946,2019-11-25 16:51:14.540,0.0,1.0
947,2019-11-25 16:51:15.040,0.0,1.0
948,2019-11-25 16:51:15.540,0.0,1.0
949,2019-11-25 16:51:16.040,1.0,0.0
950,2019-11-25 16:51:16.540,1.0,0.0
951,2019-11-25 16:51:17.040,1.0,0.0
952,2019-11-25 16:51:17.540,0.0,0.0
953,2019-11-25 16:51:18.040,0.0,0.0
954,2019-11-25 16:51:18.540,0.0,0.0
955,2019-11-25 16:51:19.040,1.0,0.0
956,2019-11-25 16:51:19.540,1.0,0.0
957,2019-11-25 16:51:20.040,1.0,1.0
958,2019-11-25 16:51:20.540,1.0,1.0
959,2019-11-25 16:51:21.040,0.0,1.0
960,2019-11-25 16:51:21.540,0.0,1.0
961,2019-11-25 16:51:22.040,0.0,0.0
962,2019-11-25 16:51:22.540,0.0,0.0
963,2019-11-25 16:51:23.040,0.0,0.0
964,2019-11-25 16:51:23.540,0.0,1.0
965,2019-11-25 16:51:24.040,0.0,1.0
966,2019-11-25 16:51:24.540,0.0,1.0
967,2019-11-25 16:51:25.040,0.0,0.0
968,2019-11-25 16:51:25.540,0.0,0.0
969,2019-11-25 16:51:26.040,0.0,1.0
970,2019-11-25 16:51:26.540,0.0,1.0
971,2019-11-25 16:51:27.040,0.0,1.0
972,2019-11-25 16:51:27.540,0.0,1.0
973,2019-11-25 16:51:28.040,0.0,1.0
974,2019-11-25 16:51:28.540,0.0,0.0
975,2019-11-25 16:51:29.040,0.0,0.0
976,2019-11-25 16:51:29.540,0.0,0.0
977,2019-11-25 16:51:30.040,0.0,0.0
978,2019-11-25 16:51:30.540,0.0,0.0
979,2019-11-25 16:51:31.040,0.0,0.0
980,2019-11-25 16:51:31.540,0.0,0.0
981,2019-11-25 16:51:32.040,0.0,0.0
982,2019-11-25 16:51:32.540,0.0,0.0
983,2019-11-25 16:51:33.040,0.0,0.0
984,2019-11-25 16:51:33.540,0.0,0.0
985,2019-11-25 16:51:34.040,0.0,0.0
986,2019-11-25 16:51:34.540,0.0,0.0
987,2019-11-25 16:51:35.040,0.0,0.0
988,2019-11-25 16:51:35.540,0.0,0.0
989,2019-11-25 16:51:36.040,0.0,0.0
990,2019-11-25 16:51:45.180,0.0,0.0
991,2019-11-25 16:51:45.680,0.0,0.0
992,2019-11-25 16:51:46.180,0.0,0.0
993,2019-11-25 16:51:46.680,0.0,0.0
994,2019-11-25 16:51:47.180,0.0,0.0
995,2019-11-25 16:51:47.680,1.0,0.0
996,2019-11-25 16:51:48.180,1.0,0.0
997,2019-11-25 16:51:48.680,0.0,0.0
998,2019-11-25 16:51:49.180,0.0,0.0
999,2019-11-25 16:51:49.680,0.0,0.0
1000,2019-11-25 16:51:50.180,0.0,0.0
1001,2019-11-25 16:51:50.680,0.0,0.0
1002,2019-11-25 16:51:51.180,0.0,0.0
1003,2019-11-25 16:51:51.680,0.0,0.0
1004,2019-11-25 16:51:52.180,0.0,0.0
1005,2019-11-25 16:51:52.680,0.0,0.0
1006,2019-11-25 16:51:53.180,0.0,0.0
1007,2019-11-25 16:51:53.680,0.0,0.0
1008,2019-11-25 16:51:54.180,0.0,1.0
1009,2019-11-25 16:51:54.680,0.0,0.0
1010,2019-11-25 16:51:55.180,0.0,0.0
1011,2019-11-25 16:51:55.680,0.0,0.0
1012,2019-11-25 16:51:56.180,0.0,0.0
1013,2019-11-25 16:51:56.680,0.0,0.0
1014,2019-11-25 16:51:57.180,0.0,0.0
1015,2019-11-25 16:51:57.680,0.0,0.0
1016,2019-11-25 16:51:58.180,0.0,0.0
1017,2019-11-25 16:51:58.680,0.0,0.0
1018,2019-11-25 16:51:59.180,0.0,0.0
1019,2019-11-25 16:51:59.680,0.0,0.0
1020,2019-11-25 16:52:00.180,0.0,0.0
1021,2019-11-25 16:52:00.680,0.0,0.0
1022,2019-11-25 16:52:01.180,0.0,0.0
1023,2019-11-25 16:52:01.680,0.0,0.0
1024,2019-11-25 16:52:02.180,0.0,0.0
1025,2019-11-25 16:52:02.680,0.0,0.0
1026,2019-11-25 16:52:03.180,0.0,0.0
1027,2019-11-25 16:52:03.680,0.0,0.0
1028,2019-11-25 16:52:04.180,0.0,0.0
1029,2019-11-25 16:52:04.680,0.0,0.0
1030,2019-11-25 16:52:05.180,0.0,1.0
1031,2019-11-25 16:52:05.680,0.0,1.0
1032,2019-11-25 16:52:06.180,0.0,0.0
1033,2019-11-25 16:52:06.680,0.0,0.0
1034,2019-11-25 16:52:07.180,0.0,0.0
1035,2019-11-25 16:52:07.680,1.0,0.0
1036,2019-11-25 16:52:08.180,1.0,0.0
1037,2019-11-25 16:52:08.680,1.0,0.0
1038,2019-11-25 16:52:09.180,1.0,0.0
1039,2019-11-25 16:52:09.680,0.0,0.0
1040,2019-11-25 16:52:10.180,0.0,0.0
1041,2019-11-25 16:52:10.680,0.0,0.0
1042,2019-11-25 16:52:11.180,0.0,0.0
1043,2019-11-25 16:52:11.680,0.0,0.0
1044,2019-11-25 16:52:12.180,0.0,0.0
1045,2019-11-25 16:52:12.680,0.0,0.0
1046,2019-11-25 16:52:13.180,0.0,0.0
1047,2019-11-25 16:52:13.680,0.0,0.0
1048,2019-11-25 16:52:14.180,0.0,0.0
1049,2019-11-25 16:52:14.680,0.0,0.0
1050,2019-11-25 16:52:15.180,0.0,0.0
1051,2019-11-25 16:52:15.680,0.0,0.0
1052,2019-11-25 16:52:16.180,0.0,0.0
1053,2019-11-25 16:52:16.680,0.0,0.0
1054,2019-11-25 16:52:17.180,0.0,0.0
1055,2019-11-25 16:52:17.680,0.0,1.0
1056,2019-11-25 16:52:18.180,0.0,0.0
1057,2019-11-25 16:52:18.680,0.0,1.0
1058,2019-11-25 16:52:19.180,0.0,0.0
1059,2019-11-25 16:52:19.680,1.0,0.0
1060,2019-11-25 16:52:20.180,1.0,0.0
1061,2019-11-25 16:52:20.680,1.0,0.0
1062,2019-11-25 16:52:21.180,1.0,0.0
1063,2019-11-25 16:52:21.680,1.0,0.0
1064,2019-11-25 16:52:22.180,0.0,1.0
1065,2019-11-25 16:52:22.680,0.0,1.0
1066,2019-11-25 16:52:23.180,0.0,1.0
1067,2019-11-25 16:52:23.680,0.0,1.0
1068,2019-11-25 16:52:24.180,0.0,1.0
1069,2019-11-25 16:52:24.680,0.0,1.0
1070,2019-11-25 16:52:25.180,0.0,0.0
1071,2019-11-25 16:52:25.680,0.0,0.0
1072,2019-11-25 16:52:26.180,0.0,0.0
1073,2019-11-25 16:52:26.680,0.0,0.0
1074,2019-11-25 16:52:27.180,0.0,0.0
1075,2019-11-25 16:52:27.680,0.0,0.0
1076,2019-11-25 16:52:28.180,0.0,0.0
1077,2019-11-25 16:52:28.680,1.0,1.0
1078,2019-11-25 16:52:29.180,1.0,1.0
1079,2019-11-25 16:52:29.680,1.0,0.0
1080,2019-11-25 16:52:30.180,1.0,0.0
1081,2019-11-25 16:52:30.680,0.0,0.0
1082,2019-11-25 16:52:31.180,0.0,0.0
1083,2019-11-25 16:52:31.680,0.0,0.0
1084,2019-11-25 16:52:32.180,0.0,0.0
1085,2019-11-25 16:52:32.680,0.0,0.0
1086,2019-11-25 16:52:33.180,0.0,0.0
1087,2019-11-25 16:52:33.680,0.0,0.0
1088,2019-11-25 16:52:34.180,0.0,0.0
1089,2019-11-25 16:52:34.680,0.0,0.0
1090,2019-11-25 16:52:35.180,0.0,0.0
1091,2019-11-25 16:52:35.680,0.0,0.0
1092,2019-11-25 16:52:36.180,1.0,0.0
1093,2019-11-25 16:52:36.680,1.0,1.0
1094,2019-11-25 16:52:37.180,1.0,1.0
1095,2019-11-25 16:52:37.680,1.0,1.0
1096,2019-11-25 16:52:38.180,0.0,1.0
1097,2019-11-25 16:52:38.680,0.0,0.0
1098,2019-11-25 16:52:39.180,0.0,0.0
1099,2019-11-25 16:52:39.680,0.0,0.0
1100,2019-11-25 16:52:40.180,0.0,0.0
1101,2019-11-25 16:52:40.680,0.0,
1102,2019-11-25 16:52:41.180,0.0,0.0
1103,2019-11-25 16:52:41.680,0.0,0.0
1104,2019-11-25 16:52:42.180,1.0,0.0
1105,2019-11-25 16:52:42.680,1.0,0.0
1106,2019-11-25 16:52:43.180,1.0,1.0
1107,2019-11-25 16:52:43.680,0.0,1.0
1108,2019-11-25 16:52:44.180,1.0,1.0
1109,2019-11-25 16:52:44.680,1.0,
1110,2019-11-25 16:52:45.180,1.0,
1111,2019-11-25 16:52:45.680,0.0,
1112,2019-11-25 16:52:46.180,0.0,
1113,2019-11-25 16:52:46.680,0.0,
