time,r,iteration
2019-11-26 16:52:24.500,1,1
2019-11-26 16:57:16.740,1,1
2019-11-26 16:57:08.000,1,1
2019-11-26 16:57:16.000,1,1
2019-11-26 16:51:31.240,0,1
2019-11-26 16:57:15.240,1,1
2019-11-26 16:52:03.740,1,1
2019-11-26 16:52:14.500,1,1
2019-11-26 16:50:56.740,0,1
2019-11-26 16:56:06.000,0,1
2019-11-26 16:53:31.240,0,1
2019-11-26 16:56:40.000,1,1
2019-11-26 16:52:52.000,0,1
2019-11-26 16:57:14.240,1,1
2019-11-26 16:57:05.240,1,1
2019-11-26 16:57:17.500,1,1
2019-11-26 16:53:21.000,1,1
2019-11-26 16:54:24.500,1,1
2019-11-26 16:52:04.500,1,1
2019-11-26 16:51:03.000,0,1
2019-11-26 16:53:14.240,1,1
2019-11-26 16:53:27.740,0,1
2019-11-26 16:51:10.000,0,1
2019-11-26 16:55:09.000,1,1
2019-11-26 16:55:09.500,1,1
2019-11-26 16:52:24.000,1,1
2019-11-26 16:56:20.240,1,1
2019-11-26 16:57:03.500,1,1
2019-11-26 16:56:57.240,1,1
2019-11-26 16:51:57.240,0,1
2019-11-26 16:57:08.500,1,1
2019-11-26 16:54:37.000,1,1
2019-11-26 16:54:29.240,1,1
2019-11-26 16:51:20.000,0,1
2019-11-26 16:57:12.000,1,1
2019-11-26 16:54:49.740,1,1
2019-11-26 16:56:43.000,1,1
2019-11-26 16:56:50.500,1,1
2019-11-26 16:51:18.000,0,1
2019-11-26 16:54:36.240,1,1
2019-11-26 16:54:42.000,1,1
2019-11-26 16:51:28.000,0,1
2019-11-26 16:56:11.500,1,1
2019-11-26 16:56:59.500,1,1
2019-11-26 16:57:39.240,1,1
2019-11-26 16:57:08.240,1,1
2019-11-26 16:57:37.000,1,1
2019-11-26 16:57:40.740,1,1
2019-11-26 16:52:42.240,1,1
2019-11-26 16:56:09.500,0,1
2019-11-26 16:54:35.000,1,1
2019-11-26 16:56:30.500,1,1
2019-11-26 16:57:11.500,1,1
2019-11-26 16:55:07.000,1,1
2019-11-26 16:50:58.500,1,1
2019-11-26 16:52:50.240,0,1
2019-11-26 16:56:47.000,1,1
2019-11-26 16:51:25.000,0,1
2020-01-03 16:16:45.240,1,1
2020-01-03 16:16:19.240,0,1
2020-01-03 16:16:39.500,1,1
2020-01-03 16:17:20.240,1,1
2020-01-03 16:15:15.740,0,1
2020-01-03 16:16:44.000,1,1
2020-01-03 16:16:36.240,1,1
2020-01-03 16:15:57.740,0,1
2020-01-03 16:15:57.000,0,1
2020-01-03 16:21:20.000,0,1
2020-01-03 16:16:55.000,1,1
2020-01-03 16:17:06.500,1,1
2020-01-03 16:15:36.500,0,1
2020-01-03 16:15:07.000,1,1
2020-01-03 16:21:15.500,0,1
2020-01-03 16:16:22.500,1,1
2020-01-03 16:17:14.500,1,1
2020-01-03 16:17:11.500,1,1
2020-01-03 16:15:53.000,1,1
2020-01-03 16:20:32.240,0,1
2020-01-03 16:15:34.400,1,1
2020-01-03 16:16:35.000,1,1
2020-01-03 16:16:40.240,1,1
2020-01-03 16:15:32.000,1,1
2020-01-03 16:20:19.240,0,1
2020-01-03 16:20:18.500,0,1
2020-01-03 16:21:12.000,0,1
2020-01-03 16:21:10.240,0,1
2020-01-03 16:20:30.000,0,1
2020-01-03 16:16:32.000,1,1
2020-01-03 16:21:07.000,0,1
2020-01-03 16:16:30.240,1,1
2020-01-03 16:20:17.240,0,1
2020-01-03 16:15:14.240,0,1
2020-01-03 16:16:29.240,1,1
2020-01-03 16:15:35.740,1,1
2020-01-03 16:16:26.240,1,1
2020-01-03 16:16:49.500,1,1
2020-01-03 16:21:22.000,0,1
2020-01-03 16:17:21.500,1,1
2020-01-03 16:17:15.740,1,1
2020-01-03 16:21:06.240,0,1
2020-01-03 16:17:13.740,1,1
2020-01-03 16:21:13.740,0,1
2020-01-03 16:15:18.500,0,1
2020-01-03 16:21:15.240,0,1
2020-01-03 16:21:16.240,0,1
2020-01-03 16:16:33.240,1,1
2020-01-03 16:17:08.240,1,1
2020-01-03 16:20:33.000,0,1
2020-01-03 16:15:30.240,1,1
2020-01-03 16:20:27.000,0,1
2020-01-03 16:16:20.240,0,1
2020-01-03 16:16:44.240,1,1
2020-01-03 16:20:29.240,0,1
2020-01-03 16:15:29.500,0,1
2020-01-03 16:15:56.500,0,1
2020-01-03 16:21:24.740,0,1
2020-01-03 16:16:43.000,1,1
2020-01-03 16:15:31.000,1,1
2020-01-03 16:15:33.240,1,1
2020-01-03 16:16:34.500,1,1
2020-01-03 16:20:24.000,0,1
2020-01-03 16:15:22.500,0,1
2020-01-03 16:15:55.500,0,1
2020-01-03 16:15:56.740,0,1
2020-01-03 16:16:57.740,1,1
2020-01-03 16:16:32.500,1,1
2020-01-03 16:16:04.240,0,1
2020-01-03 16:21:25.240,0,1
2020-01-03 16:17:10.500,1,1
2020-01-03 16:15:37.000,1,1
2020-01-03 16:16:22.000,1,1
2020-01-03 16:21:23.740,0,1
2020-01-03 16:15:37.500,0,1
2020-01-03 16:16:27.740,1,1
2020-01-03 16:15:16.500,0,1
2020-01-03 16:17:09.240,0,1
2020-01-03 16:15:02.000,1,1
2020-01-03 16:16:46.000,1,1
2020-01-03 16:17:20.500,1,1
2020-01-03 16:15:38.280,0,1
2020-01-03 16:16:24.240,1,1
2020-01-03 16:21:24.240,0,1
2020-01-03 16:17:12.740,1,1
2020-01-03 16:15:52.500,0,1
2020-01-03 16:20:26.740,0,1
2020-01-03 16:16:38.000,1,1
2020-01-03 16:16:51.740,1,1
2020-01-03 16:21:25.780,0,1
2020-01-03 16:21:21.500,1,1
2020-01-03 16:16:52.000,1,1
2020-01-03 16:15:11.740,0,1
2020-01-03 16:17:08.000,1,1
2020-01-03 16:15:59.500,0,1
2020-01-03 16:15:06.500,0,1
2020-01-03 16:16:33.000,1,1
2020-01-03 16:21:23.000,0,1
2020-01-03 16:21:20.740,0,1
2020-01-03 16:15:17.740,0,1
2020-01-03 16:17:20.000,1,1
2020-01-03 16:16:20.000,0,1
2020-01-03 16:21:22.500,0,1
2020-01-03 16:21:09.000,0,1
2020-01-03 16:21:20.500,0,1
2020-01-03 16:16:05.740,0,1
2020-01-03 16:21:11.000,0,1
2020-01-03 16:15:01.240,0,1
2020-01-03 16:15:53.500,0,1
2020-01-03 16:16:42.000,1,1
2020-01-03 16:16:29.740,1,1
2020-01-03 16:16:28.240,1,1
2020-01-03 16:16:20.740,1,1
2020-01-03 16:16:50.740,1,1
2020-01-03 16:21:10.740,0,1
2020-01-03 16:16:57.500,1,1
2020-01-03 16:16:47.740,1,1
2020-01-03 16:21:12.500,0,1
2020-01-03 16:21:02.240,0,1
2020-01-03 16:15:35.240,1,1
2020-01-03 16:16:51.500,1,1
2020-01-03 16:20:23.240,0,1
2020-01-03 16:21:07.060,0,1
2020-01-03 16:20:23.000,0,1
2020-01-03 16:20:29.740,0,1
2020-01-16 12:24:46.240,1,1
2020-01-16 12:19:54.000,1,1
2020-01-16 12:24:42.500,1,1
2020-01-16 12:24:25.240,1,1
2020-01-16 12:21:11.940,0,1
2020-01-16 12:26:20.740,1,1
2020-01-16 12:26:17.000,1,1
2020-01-16 12:30:08.500,1,1
2020-01-16 12:26:07.240,1,1
2020-01-16 12:25:47.500,0,1
2020-01-16 12:19:53.000,1,1
2020-01-16 12:22:10.000,1,1
2020-01-16 12:24:42.000,1,1
2020-01-16 12:19:30.500,1,1
2020-01-16 12:24:21.740,1,1
2020-01-16 12:25:37.000,1,1
2020-01-16 12:19:37.240,1,1
2020-01-16 12:21:01.000,0,1
2020-01-16 12:19:42.500,1,1
2020-01-16 12:24:34.000,1,1
2020-01-16 12:26:03.240,1,1
2020-01-16 12:26:25.740,1,1
2020-01-16 12:26:13.240,1,1
2020-01-16 12:25:36.500,1,1
2020-01-16 12:22:22.240,1,1
2020-01-16 12:26:25.240,1,1
2020-01-16 12:21:08.240,0,1
2020-01-16 12:19:15.740,0,1
2020-01-16 12:26:13.500,1,1
2020-01-16 12:25:23.740,1,1
2020-01-16 12:20:58.500,0,1
2020-01-16 12:19:38.000,1,1
2020-01-16 12:22:29.500,1,1
2020-01-16 12:25:55.500,1,1
2020-01-16 12:26:14.500,1,1
2020-01-16 12:23:17.500,1,1
2020-01-16 12:26:23.240,1,1
2020-01-16 12:25:54.000,1,1
2020-01-16 12:25:33.240,1,1
2020-01-16 12:22:38.000,1,1
2020-01-16 12:19:53.500,1,1
2020-01-16 12:25:58.240,1,1
2020-01-16 12:26:39.360,1,1
2020-01-16 12:22:15.500,1,1
2020-01-16 12:25:45.240,0,1
2020-01-16 12:26:19.000,1,1
2020-01-16 12:19:45.240,1,1
2020-01-16 12:19:18.500,1,1
2020-01-16 12:25:35.000,1,1
2020-01-16 12:19:39.240,1,1
2020-01-16 12:25:25.740,1,1
2020-01-16 12:30:30.240,0,1
2020-01-16 12:26:33.500,1,1
2020-01-16 12:30:13.240,1,1
2020-01-16 12:30:18.240,1,1
2020-01-16 12:19:49.240,1,1
2020-01-16 12:26:21.240,1,1
2020-01-16 12:26:11.500,1,1
2020-01-16 12:19:28.000,1,1
2020-01-16 12:26:06.740,1,1
2020-01-16 12:19:29.000,1,1
2020-01-16 12:25:43.740,0,1
2020-01-16 12:19:46.500,1,1
2020-01-16 12:19:52.500,1,1
2020-01-16 12:24:47.240,1,1
2020-01-16 12:21:03.240,0,1
2020-01-16 12:19:47.000,1,1
2020-01-16 12:30:10.740,1,1
2020-01-16 12:30:06.240,0,1
2020-01-16 12:30:30.740,0,1
2020-01-16 12:22:23.240,1,1
2020-01-16 12:25:33.500,1,1
2020-01-16 12:21:11.000,0,1
2020-01-16 12:25:34.240,1,1
2020-01-16 12:30:09.240,1,1
2020-01-16 12:26:01.000,1,1
2020-01-16 12:23:25.000,1,1
2020-01-16 12:24:22.500,1,1
2020-01-16 12:30:05.240,0,1
2020-01-16 12:19:26.500,1,1
2020-01-16 12:22:44.000,1,1
2020-01-16 12:25:24.740,1,1
2020-01-16 12:22:30.740,1,1
2020-01-16 12:26:37.500,1,1
2020-01-16 12:19:16.000,0,1
2020-01-16 12:19:20.000,0,1
2020-01-16 12:26:03.740,1,1
2020-01-16 12:26:36.500,1,1
2020-01-16 12:26:37.740,1,1
2020-01-16 12:25:47.740,0,1
2020-01-16 12:19:48.740,1,1
2020-01-16 12:21:04.240,0,1
2020-01-16 12:23:19.240,1,1
2020-01-16 12:30:36.240,1,1
2020-01-16 12:25:57.500,1,1
2020-01-16 12:22:38.500,1,1
2020-01-16 12:19:38.740,1,1
2020-01-16 12:22:37.740,1,1
2020-01-16 12:22:32.240,1,1
2020-01-16 12:30:00.740,0,1
2020-01-16 12:22:46.000,1,1
2020-01-16 12:22:12.240,1,1
2020-01-16 12:19:54.500,1,1
2020-01-16 12:19:42.740,1,1
2020-01-16 12:22:19.240,1,1
2020-01-16 12:22:40.000,1,1
2020-01-16 12:26:15.740,1,1
2020-01-16 12:30:31.240,1,1
2020-01-16 12:25:53.240,1,1
2020-01-16 12:25:44.500,0,1
2020-01-16 12:19:28.240,1,1
2020-01-16 12:19:55.240,1,1
2020-01-16 12:25:51.740,0,1
2020-01-16 12:25:59.000,1,1
2020-01-16 12:22:15.740,1,1
2020-01-16 12:22:43.000,1,1
2020-01-16 12:21:09.240,0,1
2020-01-16 12:26:36.740,1,1
2020-01-16 12:24:41.740,1,1
2020-01-16 12:24:30.240,1,1
2020-01-16 12:30:06.740,0,1
2020-01-16 12:30:11.500,1,1
2020-01-16 12:30:35.240,1,1
2020-01-16 12:30:31.000,1,1
2020-01-16 12:30:17.240,1,1
2020-01-16 12:26:05.500,1,1
2020-01-16 12:26:07.000,1,1
2020-01-16 12:24:30.000,1,1
2020-01-16 12:22:11.740,1,1
2020-01-16 12:25:48.000,0,1
2020-01-16 12:30:23.000,1,1
2020-01-16 12:30:28.000,0,1
2020-01-16 12:19:18.000,1,1
2020-01-16 12:19:36.240,1,1
2020-01-16 12:30:02.740,0,1
2020-01-16 12:30:27.000,1,1
2020-01-16 12:25:50.000,0,1
2020-01-16 12:30:36.500,1,1
2020-01-16 12:30:18.000,1,1
2020-01-16 12:26:18.000,1,1
2020-01-16 12:19:32.500,1,1
2020-01-16 12:22:37.240,1,1
2020-01-16 12:19:56.000,1,1
2020-01-16 12:19:25.240,1,1
2020-01-16 12:19:17.240,1,1
2020-01-16 12:22:26.000,1,1
2020-01-16 12:19:30.240,1,1
2020-01-16 12:25:39.740,1,1
2020-01-16 12:24:23.240,1,1
2020-01-16 12:26:18.740,1,1
2020-01-16 12:26:00.740,1,1
2020-01-16 12:25:28.240,1,1
2020-01-16 12:26:37.240,1,1
2020-01-16 12:19:19.000,0,1
2020-01-16 12:24:41.500,1,1
2020-01-16 12:25:52.240,0,1
2020-01-16 12:25:42.500,0,1
2020-01-16 12:25:46.240,0,1
2020-01-16 12:26:18.500,1,1
2020-01-16 12:30:01.740,0,1
2020-01-16 12:19:36.000,1,1
2020-01-16 12:22:42.740,1,1
2020-01-16 12:24:31.740,1,1
2020-01-16 12:24:41.240,1,1
2020-01-16 12:24:43.240,1,1
2020-01-16 12:19:31.240,1,1
2020-01-16 12:22:31.740,1,1
2020-01-16 12:22:10.240,1,1
2020-01-16 12:25:33.740,1,1
2020-01-16 12:25:56.500,1,1
2020-01-16 12:26:24.740,1,1
2020-01-16 12:22:09.740,1,1
2020-01-16 12:21:11.740,0,1
2020-01-16 12:19:16.240,1,1
2020-01-16 12:24:45.500,1,1
2020-01-16 12:19:55.740,1,1
2020-01-16 12:30:17.000,1,1
2020-01-16 12:22:32.740,1,1
2020-01-16 12:25:22.240,1,1
2020-01-16 12:22:17.000,1,1
2020-01-16 12:19:37.740,1,1
2020-01-16 12:22:09.500,1,1
2020-01-16 12:30:05.740,0,1
2020-01-16 12:25:48.740,0,1
2020-01-16 12:19:24.500,1,1
2020-01-16 12:19:17.500,1,1
2020-01-16 12:22:33.500,1,1
2020-01-16 12:24:29.500,1,1
2020-01-16 12:22:09.000,1,1
2020-01-16 12:19:54.740,1,1
2020-01-16 12:19:41.240,1,1
2020-01-16 12:25:25.000,1,1
2020-01-16 12:22:23.000,1,1
2020-01-16 12:21:10.240,0,1
2019-11-15 16:33:52.740,1,2
2019-11-15 16:34:16.500,0,2
2019-11-15 16:34:19.740,0,2
2019-11-15 16:32:17.740,1,2
2019-11-15 16:33:52.000,1,2
2019-11-15 16:33:23.740,1,2
2019-11-15 16:35:38.240,0,2
2019-11-15 16:35:53.000,0,2
2019-11-15 16:33:27.000,1,2
2019-11-15 16:32:01.500,1,2
2019-11-15 16:32:18.000,1,2
2019-11-15 16:33:46.240,1,2
2019-11-15 16:33:25.500,1,2
2019-11-15 16:31:31.740,1,2
2019-11-15 16:32:45.000,0,2
2019-11-15 16:32:58.240,0,2
2019-11-15 16:34:12.740,1,2
2019-11-15 16:32:55.740,0,2
2019-11-15 16:32:38.500,1,2
2019-11-15 16:33:46.500,1,2
2019-11-15 16:33:45.000,1,2
2019-11-15 16:36:01.500,0,2
2019-11-15 16:34:17.740,0,2
2019-11-15 16:34:20.240,0,2
2019-11-15 16:34:14.000,1,2
2019-11-15 16:32:34.740,1,2
2019-11-15 16:32:58.500,0,2
2019-11-15 16:33:30.740,1,2
2019-11-15 16:35:34.240,0,2
2019-11-15 16:32:21.240,1,2
2019-11-15 16:32:24.740,1,2
2019-11-15 16:31:57.240,1,2
2019-11-15 16:32:16.500,1,2
2019-11-15 16:34:09.740,1,2
2019-11-15 16:34:56.500,1,2
2019-11-15 16:32:34.000,1,2
2019-11-15 16:34:25.240,0,2
2019-11-15 16:32:48.000,0,2
2019-11-15 16:33:56.500,0,2
2019-11-15 16:32:57.000,0,2
2019-11-15 16:33:54.740,1,2
2019-11-15 16:32:31.000,1,2
2019-11-15 16:33:25.240,1,2
2019-11-15 16:34:13.240,1,2
2019-11-15 16:32:33.000,1,2
2019-11-15 16:33:33.500,1,2
2019-11-15 16:34:13.500,1,2
2019-11-15 16:33:21.000,1,2
2019-11-15 16:33:24.740,1,2
2019-11-15 16:31:43.740,1,2
2019-11-15 16:32:06.000,1,2
2019-11-15 16:31:35.240,1,2
2019-11-15 16:33:34.000,1,2
2019-11-15 16:32:46.000,0,2
2019-11-15 16:33:55.740,1,2
2019-11-15 16:33:48.500,1,2
2019-11-15 16:31:35.000,1,2
2019-11-15 16:32:08.740,1,2
2019-11-15 16:32:13.500,1,2
2019-11-15 16:35:57.740,0,2
2019-11-15 16:33:28.340,1,2
2019-11-15 16:32:12.240,1,2
2019-11-15 16:32:51.740,0,2
2019-11-15 16:35:51.500,1,2
2019-11-15 16:35:30.500,0,2
2019-11-15 16:32:19.500,1,2
2019-11-15 16:34:54.000,1,2
2019-11-15 16:32:17.240,1,2
2019-11-15 16:32:48.240,0,2
2019-11-15 16:33:20.500,1,2
2019-11-15 16:34:26.500,0,2
2019-11-15 16:36:00.000,0,2
2019-11-15 16:33:42.000,1,2
2019-11-15 16:35:50.740,1,2
2019-11-15 16:33:31.740,1,2
2019-11-15 16:31:48.500,1,2
2019-11-15 16:32:22.240,1,2
2019-11-15 16:31:46.240,1,2
2019-11-15 16:34:55.240,1,2
2019-11-15 16:32:44.000,0,2
2019-11-15 16:31:30.000,1,2
2019-11-15 16:35:31.500,0,2
2019-11-15 16:33:45.240,1,2
2019-11-15 16:34:28.100,0,2
2019-11-15 16:31:54.740,1,2
2019-11-15 16:32:00.240,1,2
2019-11-15 16:34:58.500,1,2
2019-11-15 16:34:19.500,0,2
2019-11-15 16:33:39.000,1,2
2019-11-15 16:35:36.740,0,2
2019-11-15 16:34:15.740,0,2
2019-11-15 16:31:28.000,1,2
2019-11-15 16:31:41.500,1,2
2019-11-15 16:32:01.240,1,2
2019-11-15 16:33:52.500,1,2
2019-11-15 16:31:56.240,1,2
2019-11-15 16:32:05.240,1,2
2019-11-15 16:33:43.740,1,2
2019-11-15 16:31:33.500,1,2
2019-11-15 16:32:56.500,0,2
2019-11-15 16:35:51.740,1,2
2019-11-15 16:32:23.500,1,2
2019-11-15 16:31:28.240,1,2
2019-11-15 16:33:32.000,1,2
2019-11-15 16:31:59.240,1,2
2019-11-15 16:32:18.500,1,2
2019-11-15 16:32:38.000,1,2
2019-11-15 16:35:38.500,0,2
2019-11-15 16:33:34.240,1,2
2019-11-15 16:32:54.740,0,2
2019-11-15 16:31:34.240,1,2
2019-11-15 16:35:55.500,0,2
2019-11-15 16:31:44.240,1,2
2019-11-15 16:32:58.740,0,2
2019-11-15 16:33:47.740,1,2
2019-11-15 16:32:02.740,1,2
2019-11-15 16:32:11.500,1,2
2019-11-15 16:32:18.240,1,2
2019-11-15 16:34:10.740,1,2
2019-11-15 16:31:36.240,1,2
2019-11-15 16:33:29.500,1,2
2019-11-15 16:32:14.240,1,2
2019-11-15 16:31:26.740,1,2
2019-11-15 16:32:46.740,0,2
2019-11-15 16:34:22.740,0,2
2019-11-15 16:32:26.240,1,2
2019-11-15 16:32:50.740,0,2
2019-11-15 16:35:54.500,0,2
2019-11-15 16:32:14.500,1,2
2019-11-15 16:32:25.240,1,2
2019-11-15 16:34:27.240,0,2
2019-11-15 16:33:48.240,1,2
2019-11-15 16:33:38.000,1,2
2019-11-15 16:31:49.000,1,2
2019-11-15 16:34:26.240,0,2
2019-11-15 16:32:00.000,1,2
2019-11-15 16:33:58.000,0,2
2019-11-15 16:32:57.740,0,2
2019-11-15 16:31:45.000,1,2
2019-11-15 16:32:45.500,0,2
2019-11-15 16:36:00.740,0,2
2019-11-15 16:31:41.000,1,2
2019-11-15 16:33:34.740,1,2
2019-11-15 16:32:38.740,1,2
2019-11-15 16:34:11.240,1,2
2019-11-15 16:34:18.000,0,2
2019-11-15 16:33:26.500,1,2
2019-11-15 16:35:38.740,0,2
2019-11-25 16:53:25.000,1,2
2019-11-25 16:57:26.000,1,2
2019-11-25 16:59:51.500,1,2
2019-11-25 16:57:54.740,1,2
2019-11-25 16:58:46.240,1,2
2019-11-25 17:00:22.500,1,2
2019-11-25 16:58:24.740,1,2
2019-11-25 16:52:29.740,1,2
2019-11-25 16:56:46.240,1,2
2019-11-25 16:47:54.000,0,2
2019-11-25 16:57:01.500,1,2
2019-11-25 16:58:07.240,1,2
2019-11-25 16:57:38.240,1,2
2019-11-25 16:54:59.240,1,2
2019-11-25 16:49:56.000,1,2
2019-11-25 16:48:27.000,1,2
2019-11-25 16:47:37.740,1,2
2019-11-25 16:55:13.240,1,2
2019-11-25 16:49:56.740,1,2
2019-11-25 16:55:08.740,1,2
2019-11-25 17:00:42.240,1,2
2019-11-25 16:58:43.000,1,2
2019-11-25 17:00:33.240,1,2
2019-11-25 16:48:03.240,0,2
2019-11-25 16:56:54.500,1,2
2019-11-25 16:47:31.240,1,2
2019-11-25 16:55:14.740,1,2
2019-11-25 16:57:00.740,1,2
2019-11-25 16:48:06.500,0,2
2019-11-25 16:48:41.240,1,2
2019-11-25 16:57:34.740,1,2
2019-11-25 16:59:51.740,1,2
2019-11-25 16:50:18.000,1,2
2019-11-25 16:48:34.500,1,2
2019-11-25 16:56:22.240,1,2
2019-11-25 16:56:13.500,1,2
2019-11-25 16:56:15.000,1,2
2019-11-25 16:57:41.500,1,2
2019-11-25 16:47:51.240,0,2
2019-11-25 16:56:41.240,1,2
2019-11-25 16:54:55.500,1,2
2019-11-25 16:48:43.500,1,2
2019-11-25 16:57:14.000,1,2
2019-11-25 16:53:16.000,1,2
2019-11-25 16:58:01.740,1,2
2019-11-25 16:56:24.740,1,2
2019-11-25 16:53:05.500,1,2
2019-11-25 16:48:53.740,0,2
2019-11-25 16:59:17.740,1,2
2019-11-25 16:47:07.740,1,2
2019-11-25 16:54:43.240,1,2
2019-11-25 16:54:45.240,1,2
2019-11-25 16:52:32.500,1,2
2019-11-25 16:55:58.740,1,2
2019-11-25 17:00:44.500,1,2
2019-11-25 16:58:00.740,1,2
2019-11-25 16:53:20.500,1,2
2019-11-25 16:54:35.500,1,2
2019-11-25 16:53:07.000,1,2
2019-11-25 16:47:53.500,0,2
2019-11-25 17:00:46.500,1,2
2019-11-25 16:56:12.740,1,2
2019-11-25 17:00:48.500,1,2
2019-11-25 16:52:16.000,1,2
2019-11-25 16:54:32.500,1,2
2019-11-25 16:55:52.000,1,2
2019-11-25 16:50:03.740,1,2
2019-11-25 17:00:32.500,1,2
2019-11-25 16:56:14.000,1,2
2019-11-25 16:56:57.000,1,2
2019-11-25 16:53:22.000,1,2
2019-11-25 16:47:16.000,1,2
2019-11-25 16:48:23.500,1,2
2019-11-25 16:54:28.240,1,2
2019-11-25 16:52:15.240,1,2
2019-11-25 16:57:37.000,1,2
2019-11-25 16:57:29.240,1,2
2019-11-25 16:57:11.240,1,2
2019-11-25 16:49:03.500,0,2
2019-11-25 16:59:18.500,1,2
2019-11-25 16:50:10.240,1,2
2019-11-25 16:56:15.740,1,2
2019-11-25 16:57:52.500,1,2
2019-11-25 17:00:06.000,1,2
2019-11-25 17:00:42.740,1,2
2019-11-25 17:00:32.740,1,2
2019-11-25 16:56:05.000,1,2
2019-11-25 16:53:11.500,1,2
2019-11-25 16:58:06.000,1,2
2019-11-25 16:49:58.500,1,2
2019-11-25 16:57:47.000,1,2
2019-11-25 16:47:06.500,1,2
2019-11-25 16:59:10.500,1,2
2019-11-25 16:59:29.500,1,2
2019-11-25 16:50:01.000,1,2
2019-11-25 16:49:43.240,1,2
2019-11-25 16:57:54.000,1,2
2019-11-25 16:55:32.740,1,2
2019-11-25 16:58:39.240,1,2
2019-11-25 16:48:55.000,0,2
2019-11-25 17:00:34.240,1,2
2019-11-25 16:52:24.240,1,2
2019-11-25 16:48:32.000,1,2
2019-11-25 16:58:10.240,1,2
2019-11-25 16:58:16.500,1,2
2019-11-25 16:55:54.500,1,2
2019-11-25 16:48:26.500,1,2
2019-11-25 16:53:31.240,1,2
2019-11-25 16:55:37.740,1,2
2019-11-25 16:55:40.240,1,2
2019-11-25 16:57:34.500,1,2
2019-11-25 16:58:13.500,1,2
2019-11-25 16:55:35.240,1,2
2019-11-25 16:47:08.500,1,2
2019-11-25 16:56:28.740,1,2
2019-11-25 16:54:20.240,1,2
2019-11-25 16:54:24.000,1,2
2019-11-25 17:00:03.740,1,2
2019-11-25 16:59:46.740,1,2
2019-11-25 16:54:33.000,1,2
2019-11-25 16:59:31.500,1,2
2019-11-25 16:56:09.500,1,2
2019-11-25 16:50:24.500,1,2
2019-11-25 16:56:27.240,1,2
2019-11-25 16:57:21.740,1,2
2019-11-25 16:56:24.000,1,2
2019-11-25 17:00:17.000,1,2
2019-11-25 16:55:33.500,1,2
2019-11-25 16:57:10.240,1,2
2019-11-25 17:00:12.740,1,2
2019-11-25 16:49:50.000,1,2
2019-11-25 16:47:27.000,1,2
2019-11-25 16:47:23.240,1,2
2019-11-25 16:50:06.500,1,2
2019-11-25 16:59:22.000,1,2
2019-11-25 16:54:41.740,1,2
2019-11-25 16:56:52.240,1,2
2019-11-25 16:57:36.740,1,2
2019-11-25 16:59:55.500,1,2
2019-11-25 16:53:28.500,1,2
2019-11-25 17:00:24.740,1,2
2019-11-25 17:00:45.740,1,2
2019-11-25 16:47:32.000,1,2
2019-11-25 16:58:21.000,1,2
2019-11-25 16:54:24.240,1,2
2019-11-25 16:54:12.740,1,2
2019-11-25 16:54:21.500,1,2
2019-11-25 16:58:27.240,1,2
2019-11-25 16:57:18.240,1,2
2019-11-25 16:59:57.740,1,2
2019-11-25 16:59:25.740,1,2
2019-11-25 16:53:22.740,1,2
2019-11-25 16:55:45.740,1,2
2019-11-25 17:00:03.240,1,2
2019-11-25 16:50:24.740,1,2
2019-11-25 16:59:42.500,1,2
2019-11-25 16:55:51.240,1,2
2019-11-25 16:58:44.740,1,2
2019-11-25 16:59:48.240,1,2
2019-11-25 16:57:09.740,1,2
2019-11-25 16:54:52.740,1,2
2019-11-25 16:50:14.000,1,2
2019-11-25 16:59:54.500,1,2
2019-11-25 16:48:38.240,1,2
2019-11-25 16:47:55.740,0,2
2019-11-25 16:54:55.740,1,2
2019-11-25 17:00:39.500,1,2
2019-11-25 16:48:01.740,0,2
2019-11-25 17:00:35.500,1,2
2019-11-25 17:00:31.240,1,2
2019-11-25 16:55:45.240,1,2
2019-11-25 16:55:11.500,1,2
2019-11-25 16:55:30.240,1,2
2019-11-25 16:50:01.240,1,2
2019-11-25 16:58:09.000,1,2
2019-11-25 16:56:41.500,1,2
2019-11-25 16:47:13.240,1,2
2019-11-25 16:53:34.240,1,2
2019-11-25 16:58:02.240,1,2
2019-11-25 16:54:30.500,1,2
2019-11-25 16:54:58.500,1,2
2019-11-25 17:00:38.740,1,2
2019-11-25 16:55:50.500,1,2
2019-11-25 16:59:19.000,1,2
2019-11-25 16:54:15.240,1,2
2019-11-25 16:55:33.000,1,2
2019-11-25 16:55:29.500,1,2
2019-11-25 17:00:47.500,1,2
2019-11-25 16:58:16.740,1,2
2019-11-25 16:58:32.500,1,2
2019-11-25 16:57:51.240,1,2
2019-11-25 16:58:17.000,1,2
2019-11-25 16:57:06.240,1,2
2019-11-25 16:50:16.500,1,2
2019-11-25 16:50:23.000,1,2
2019-11-25 16:54:20.740,1,2
2019-11-25 16:52:13.740,0,2
2019-11-25 16:53:12.000,1,2
2019-11-25 16:56:27.500,1,2
2019-11-25 16:53:05.240,1,2
2019-11-25 16:48:21.000,1,2
2019-11-25 16:47:25.000,1,2
2019-11-25 16:48:24.500,1,2
2019-11-25 16:59:54.000,1,2
2019-11-25 16:58:27.740,1,2
2019-11-25 16:58:32.240,1,2
2019-11-25 16:59:18.000,1,2
2019-11-25 16:56:15.240,1,2
2019-11-25 16:47:30.500,1,2
2019-11-25 16:48:48.000,1,2
2019-11-25 16:56:47.500,1,2
