time,l,r,iteration
2019-11-26 16:55:55.500,0,0,0
2019-11-26 16:56:40.000,1,1,0
2019-11-26 16:51:56.240,1,1,0
2019-11-26 16:57:43.740,0,1,0
2019-11-26 16:56:04.740,0,0,0
2019-11-26 16:56:54.500,1,1,0
2019-11-26 16:56:05.740,0,1,0
2019-11-26 16:54:48.240,1,1,0
2019-11-26 16:51:11.500,1,0,0
2019-11-26 16:54:25.000,1,1,0
2019-11-26 16:52:21.500,1,1,0
2019-11-26 16:57:19.000,1,1,0
2019-11-26 16:57:15.000,1,1,0
2019-11-26 16:56:52.240,1,1,0
2019-11-26 16:53:23.500,1,1,0
2019-11-26 16:53:39.000,0,1,0
2019-11-26 16:53:29.240,1,0,0
2019-11-26 16:55:23.000,1,1,0
2019-11-26 16:55:46.740,0,0,0
2019-11-26 16:51:12.240,1,0,0
2019-11-26 16:54:26.500,1,1,0
2019-11-26 16:54:23.500,1,1,0
2019-11-26 16:55:09.500,1,1,0
2019-11-26 16:56:02.000,0,0,0
2019-11-26 16:55:24.240,1,1,0
2019-11-26 16:51:10.240,1,0,0
2019-11-26 16:51:27.240,1,0,0
2019-11-26 16:53:20.740,0,1,0
2019-11-26 16:56:34.740,0,1,0
2019-11-26 16:55:05.740,1,1,0
2019-11-26 16:53:49.000,0,0,0
2019-11-26 16:51:57.500,1,0,0
2019-11-26 16:55:53.000,0,0,0
2019-11-26 16:54:41.240,1,1,0
2019-11-26 16:53:39.240,1,0,0
2019-11-26 16:56:07.240,0,1,0
2019-11-26 16:50:58.740,1,1,0
2019-11-26 16:51:24.000,1,0,0
2019-11-26 16:52:51.740,1,0,0
2019-11-26 16:55:16.500,1,1,0
2019-11-26 16:55:20.500,1,1,0
2019-11-26 16:51:01.740,1,0,0
2019-11-26 16:56:49.740,1,1,0
2019-11-26 16:54:36.740,1,1,0
2019-11-26 16:56:32.240,1,1,0
2019-11-26 16:54:04.500,1,1,0
2019-11-26 16:52:47.500,1,1,0
2019-11-26 16:55:12.740,1,1,0
2019-11-26 16:51:23.240,1,0,0
2019-11-26 16:54:59.240,1,1,0
2019-11-26 16:51:15.500,1,0,0
2019-11-26 16:57:26.000,0,1,0
2019-11-26 16:55:00.000,1,1,0
2019-11-26 16:54:56.500,1,1,0
2019-11-26 16:57:35.240,1,1,0
2019-11-26 16:57:12.240,1,1,0
2019-11-26 16:53:18.740,0,1,0
2019-11-26 16:56:36.500,1,1,0
2019-11-26 16:51:41.000,1,0,0
2019-11-26 16:56:28.240,0,1,0
2019-11-26 16:54:46.500,1,1,0
2020-01-03 16:17:20.240,1,1,0
2020-01-03 16:16:47.500,1,1,0
2020-01-03 16:16:09.240,1,0,0
2020-01-03 16:20:30.240,1,0,0
2020-01-03 16:15:39.000,0,0,0
2020-01-03 16:16:50.500,1,1,0
2020-01-03 16:20:47.240,1,1,0
2020-01-03 16:20:38.000,1,0,0
2020-01-03 16:15:52.500,0,0,0
2020-01-03 16:21:02.240,1,0,0
2020-01-03 16:17:20.000,1,1,0
2020-01-03 16:16:12.740,0,0,0
2020-01-03 16:15:18.500,1,0,0
2020-01-03 16:16:52.500,1,1,0
2020-01-03 16:17:25.000,0,0,0
2020-01-03 16:16:16.240,0,0,0
2020-01-03 16:17:08.000,1,0,0
2020-01-03 16:20:10.500,0,0,0
2020-01-03 16:20:24.500,0,0,0
2020-01-03 16:20:10.000,0,0,0
2020-01-03 16:21:22.000,0,0,0
2020-01-03 16:16:41.740,1,1,0
2020-01-03 16:17:12.240,1,1,0
2020-01-03 16:16:16.740,0,0,0
2020-01-03 16:15:13.240,1,0,0
2020-01-03 16:17:16.500,1,1,0
2020-01-03 16:16:25.240,1,1,0
2020-01-03 16:16:24.000,1,1,0
2020-01-03 16:21:02.500,1,0,0
2020-01-03 16:16:22.500,1,1,0
2020-01-03 16:16:26.240,1,1,0
2020-01-03 16:21:26.740,0,0,0
2020-01-03 16:17:08.240,0,0,0
2020-01-03 16:21:12.000,0,0,0
2020-01-03 16:15:26.000,0,0,0
2020-01-03 16:15:07.500,0,1,0
2020-01-03 16:16:03.000,1,0,0
2020-01-03 16:16:12.240,0,0,0
2020-01-16 12:30:37.740,0,0,0
2020-01-16 12:24:45.240,1,1,0
2020-01-16 12:26:17.240,0,1,0
2020-01-16 12:26:32.000,0,1,0
2020-01-16 12:26:02.500,0,1,0
2020-01-16 12:26:30.000,0,1,0
2020-01-16 12:25:34.240,0,1,0
2020-01-16 12:23:39.740,0,0,0
2020-01-16 12:29:59.500,0,0,0
2020-01-16 12:25:34.000,0,1,0
2020-01-16 12:25:46.740,0,0,0
2020-01-16 12:26:27.000,0,1,0
2020-01-16 12:25:30.000,0,1,0
2020-01-16 12:29:53.240,0,0,0
2020-01-16 12:25:17.500,0,1,0
2020-01-16 12:23:49.740,0,0,0
2020-01-16 12:24:02.000,0,1,0
2020-01-16 12:25:40.240,0,1,0
2020-01-16 12:30:01.740,0,0,0
2020-01-16 12:25:28.500,0,1,0
2020-01-16 12:30:16.240,0,1,0
2020-01-16 12:25:55.000,0,1,0
2020-01-16 12:26:28.740,0,1,0
2020-01-16 12:26:16.500,0,1,0
2020-01-16 12:29:56.000,0,0,0
2020-01-16 12:26:31.740,0,1,0
2020-01-16 12:25:19.000,0,1,0
2020-01-16 12:30:33.500,0,1,0
2020-01-16 12:25:02.000,0,1,0
2020-01-16 12:24:17.500,0,1,0
2020-01-16 12:25:55.500,0,1,0
2020-01-16 12:24:32.500,0,1,0
2020-01-16 12:25:31.240,0,1,0
2020-01-16 12:25:25.500,0,1,0
2019-11-15 16:31:16.740,0,1,1
2019-11-15 16:35:48.500,0,1,1
2019-11-15 16:32:18.740,0,1,1
2019-11-15 16:35:32.740,1,0,1
2019-11-15 16:34:29.000,0,0,1
2019-11-15 16:33:32.500,0,1,1
2019-11-15 16:34:15.000,0,1,1
2019-11-15 16:32:43.000,0,0,1
2019-11-15 16:35:46.740,0,1,1
2019-11-15 16:34:56.500,0,1,1
2019-11-15 16:33:52.500,1,1,1
2019-11-15 16:34:43.000,0,1,1
2019-11-15 16:31:59.000,0,1,1
2019-11-15 16:34:42.740,0,1,1
2019-11-15 16:32:47.740,0,0,1
2019-11-15 16:32:54.240,1,0,1
2019-11-15 16:35:05.240,0,1,1
2019-11-15 16:33:29.740,0,1,1
2019-11-15 16:34:56.740,0,1,1
2019-11-15 16:34:01.000,1,1,1
2019-11-15 16:35:37.500,1,0,1
2019-11-15 16:33:55.240,1,1,1
2019-11-15 16:33:14.500,0,1,1
2019-11-15 16:31:27.740,0,1,1
2019-11-15 16:33:25.000,0,1,1
2019-11-15 16:33:44.000,0,1,1
2019-11-15 16:33:56.240,1,0,1
2019-11-15 16:35:33.000,1,0,1
2019-11-15 16:32:35.740,0,1,1
2019-11-15 16:31:54.740,0,1,1
2019-11-25 16:47:24.240,1,0,1
2019-11-25 16:51:09.000,1,1,1
2019-11-25 16:57:58.500,0,1,1
2019-11-25 16:54:33.000,1,1,1
2019-11-25 16:52:09.000,0,1,1
2019-11-25 16:51:17.500,1,1,1
2019-11-25 16:47:49.000,0,0,1
2019-11-25 16:56:22.740,0,1,1
2019-11-25 16:56:20.000,0,1,1
2019-11-25 16:51:05.500,1,1,1
2019-11-25 17:00:29.000,1,1,1
2019-11-25 16:59:14.240,0,1,1
2019-11-25 16:47:06.500,0,1,1
2019-11-25 16:57:22.500,0,1,1
2019-11-25 16:58:43.000,0,1,1
2019-11-25 16:59:43.240,1,1,1
2019-11-25 17:00:45.240,0,1,1
2019-11-25 16:51:32.240,1,1,1
2019-11-25 16:51:32.740,1,1,1
2019-11-25 16:55:35.240,1,1,1
2019-11-25 16:53:06.000,1,1,1
2019-11-25 16:56:28.740,1,1,1
2019-11-25 16:52:02.000,1,1,1
2019-11-25 16:47:59.740,1,0,1
2019-11-25 16:55:56.740,0,1,1
2019-11-25 16:59:26.500,0,1,1
2019-11-25 16:57:40.500,0,1,1
2019-11-25 16:57:41.500,1,1,1
2019-11-25 16:55:45.740,0,1,1
2019-11-25 16:56:41.500,1,1,1
2019-11-25 17:00:50.240,0,1,1
2019-11-25 16:47:42.740,0,1,1
2019-11-25 16:54:48.000,0,1,1
2019-11-25 17:00:49.500,0,1,1
2019-11-25 16:51:04.000,1,1,1
2019-11-25 17:00:36.500,0,1,1
2019-11-25 16:53:55.240,0,0,1
2019-11-25 16:48:12.000,1,0,1
2019-11-25 16:55:43.500,1,1,1
2019-11-25 16:55:01.240,0,1,1
2019-11-25 16:47:25.500,0,1,1
2019-11-25 16:57:11.500,0,1,1
2019-11-25 16:50:09.500,1,1,1
2019-11-25 16:47:39.240,0,1,1
2019-11-25 16:57:33.740,1,1,1
2019-11-25 16:54:03.740,0,0,1
2019-11-25 16:54:22.740,1,1,1
2019-11-25 16:51:33.240,1,1,1
2019-11-25 16:52:05.000,0,1,1
2019-11-25 16:53:45.240,0,0,1
2019-11-25 16:49:11.240,0,1,1
2019-11-25 16:55:28.740,0,1,1
2019-11-25 16:47:52.500,1,0,1
2019-11-25 16:51:03.000,1,1,1
2019-11-25 17:00:46.000,0,1,1
2019-11-25 16:47:03.240,0,0,1
2019-11-25 16:58:20.240,0,1,1
2019-11-25 16:53:16.500,1,1,1
2019-11-25 16:57:21.500,0,1,1
2019-11-25 16:47:48.740,0,0,1
2019-11-25 16:58:39.740,1,1,1
2019-11-25 16:49:02.240,1,0,1
2019-11-25 16:49:26.500,1,0,1
2019-11-25 16:54:35.500,1,1,1
2019-11-25 16:57:38.240,0,1,1
2019-11-25 16:54:56.000,1,1,1
2019-11-25 16:59:13.500,0,1,1
2019-11-25 16:48:32.500,1,1,1
2019-11-25 16:54:28.500,0,1,1
2019-11-25 16:49:49.000,1,1,1
2019-11-25 16:49:38.740,0,0,1
2019-11-25 16:51:50.500,1,1,1
2019-11-25 16:52:37.000,1,1,1
2019-11-25 16:55:53.500,1,1,1
2019-11-25 16:57:26.000,1,1,1
2019-11-25 16:49:59.000,0,1,1
2019-11-25 16:52:26.500,1,1,1
2019-11-25 16:51:13.740,0,1,1
2019-11-25 16:52:28.000,1,1,1
2019-11-25 16:59:49.500,0,1,1
