time,l,r,iteration
2019-11-25 16:57:23.000,1,1,0
2019-11-25 16:48:33.240,1,1,0
2019-11-25 16:50:49.740,0,1,0
2019-11-25 16:56:13.000,1,1,0
2019-11-25 16:47:02.740,1,0,0
2019-11-25 17:00:06.000,1,1,0
2019-11-25 16:50:31.500,1,0,0
2019-11-25 16:58:05.240,1,1,0
2019-11-25 16:47:03.240,1,0,0
2019-11-25 16:49:59.500,0,0,0
2019-11-25 16:48:57.500,1,0,0
2019-11-25 16:51:00.500,1,1,0
2019-11-25 16:55:30.500,1,1,0
2019-11-26 16:54:52.500,1,1,0
2019-11-26 16:51:53.500,1,1,0
2019-11-26 16:53:05.500,0,1,0
2019-11-26 16:55:22.000,1,1,0
2019-11-26 16:56:10.500,1,1,0
2019-11-26 16:57:28.000,1,1,0
2019-11-26 16:56:52.000,1,1,0
2019-11-26 16:57:07.740,1,1,0
2019-11-26 16:51:36.240,1,0,0
2019-11-26 16:52:47.500,1,1,0
2019-11-26 16:53:48.240,0,0,0
2019-11-26 16:51:01.500,1,0,0
2019-11-26 16:52:19.240,1,1,0
2019-11-26 16:51:05.000,0,0,0
2019-11-26 16:53:28.740,0,0,0
2019-11-26 16:51:24.000,0,0,0
2019-11-26 16:57:32.740,0,1,0
2019-11-26 16:50:54.740,0,0,0
2019-11-26 16:54:48.240,1,1,0
2019-11-26 16:53:57.000,1,1,0
2019-11-26 16:57:02.000,0,0,0
2019-11-26 16:57:13.240,1,1,0
2019-11-26 16:55:17.740,1,1,0
2019-11-26 16:54:15.240,1,1,0
2019-11-26 16:52:11.500,1,1,0
2019-11-26 16:51:53.240,1,1,0
2019-11-26 16:50:56.000,0,0,0
2019-11-26 16:51:31.740,1,0,0
2019-11-26 16:55:09.740,1,1,0
2019-11-26 16:52:06.000,1,1,0
2019-11-26 16:54:28.000,1,1,0
2019-11-26 16:52:54.740,1,1,0
2019-11-26 16:54:58.740,1,1,0
2019-11-26 16:54:00.740,1,0,0
2019-11-26 16:56:20.740,0,1,0
2019-11-26 16:51:55.000,1,1,0
2019-11-26 16:57:05.740,1,1,0
2019-11-26 16:56:10.740,1,1,0
2019-11-26 16:51:32.500,0,0,0
2019-11-26 16:57:33.500,0,1,0
2019-11-26 16:51:48.740,1,0,0
2019-11-26 16:54:34.740,1,1,0
2019-11-26 16:57:44.500,0,1,0
2019-11-26 16:55:50.740,0,0,0
2019-11-26 16:57:11.740,1,1,0
2019-11-26 16:56:55.000,0,1,0
2019-11-26 16:55:45.240,1,0,0
2019-11-26 16:51:00.500,1,0,0
2019-11-26 16:57:09.240,1,0,0
2019-11-26 16:56:28.240,0,1,0
2019-11-26 16:54:46.240,1,1,0
2019-11-26 16:55:50.240,0,0,0
2019-11-26 16:53:31.500,0,0,0
2019-11-26 16:54:20.500,1,1,0
2019-11-26 16:55:10.500,1,1,0
2019-11-26 16:51:03.500,0,0,0
2019-11-26 16:57:21.500,0,1,0
2019-11-26 16:56:43.240,0,1,0
2019-11-26 16:53:00.740,1,1,0
2019-11-26 16:55:34.240,0,1,0
2019-11-26 16:57:21.240,0,1,0
2019-11-26 16:54:51.000,1,1,0
2020-01-03 16:15:21.500,1,0,0
2020-01-03 16:20:59.240,1,0,0
2020-01-03 16:20:19.240,0,0,0
2020-01-03 16:16:51.740,1,1,0
2020-01-03 16:20:13.500,0,0,0
2020-01-03 16:15:22.240,1,0,0
2020-01-03 16:21:06.000,1,0,0
2020-01-03 16:16:56.000,0,1,0
2020-01-03 16:16:45.000,1,1,0
2020-01-03 16:17:23.000,0,1,0
2020-01-03 16:15:08.000,1,1,0
2020-01-03 16:20:17.500,0,0,0
2020-01-03 16:16:59.240,1,1,0
2020-01-03 16:15:14.000,1,0,0
2020-01-03 16:20:39.500,1,0,0
2020-01-03 16:15:54.740,1,0,0
2020-01-03 16:15:10.000,1,0,0
2020-01-03 16:20:54.240,1,0,0
2020-01-03 16:20:45.240,1,1,0
2020-01-03 16:15:38.500,1,0,0
2020-01-03 16:20:12.500,0,0,0
2020-01-03 16:20:26.240,0,0,0
2020-01-03 16:16:08.500,1,0,0
2020-01-03 16:17:22.740,0,1,0
2020-01-03 16:17:15.500,1,1,0
2020-01-03 16:20:40.000,1,0,0
2020-01-03 16:21:24.500,0,0,0
2020-01-03 16:20:45.000,1,0,0
2020-01-03 16:16:53.740,1,1,0
2020-01-03 16:16:01.240,1,0,0
2020-01-03 16:17:16.000,1,1,0
2020-01-03 16:15:37.240,1,0,0
2020-01-03 16:21:20.500,0,1,0
2020-01-03 16:16:21.500,1,1,0
2020-01-03 16:16:44.500,1,1,0
2020-01-16 12:30:23.000,0,0,0
2020-01-16 12:25:06.000,0,1,0
2020-01-16 12:26:11.740,0,1,0
2020-01-16 12:24:22.740,0,1,0
2020-01-16 12:25:14.000,1,0,0
2020-01-16 12:26:00.500,0,1,0
2020-01-16 12:30:22.240,0,0,0
2020-01-16 12:25:55.000,0,1,0
2020-01-16 12:30:07.500,0,0,0
2020-01-16 12:30:21.000,0,0,0
2020-01-16 12:24:01.240,0,0,0
2020-01-16 12:25:42.740,1,0,0
2020-01-16 12:23:37.740,0,0,0
2020-01-16 12:24:34.500,0,1,0
2020-01-16 12:25:24.740,1,1,0
2020-01-16 12:30:04.500,0,0,0
2020-01-16 12:23:34.500,1,0,0
2020-01-16 12:30:12.740,0,1,0
2020-01-16 12:25:25.740,0,1,0
2020-01-16 12:24:23.740,0,1,0
2020-01-16 12:24:50.240,1,1,0
2020-01-16 12:24:37.000,1,1,0
2020-01-16 12:23:42.240,0,0,0
2020-01-16 12:30:24.500,0,1,0
2020-01-16 12:24:30.740,0,0,0
2020-01-16 12:26:32.740,0,1,0
2020-01-16 12:26:25.740,0,1,0
2020-01-16 12:26:18.240,0,1,0
2020-01-16 12:30:25.240,0,1,0
2019-11-15 16:31:41.000,0,1,1
2019-11-15 16:32:47.740,1,0,1
2019-11-15 16:33:27.240,0,1,1
2019-11-15 16:35:39.500,1,0,1
2019-11-15 16:32:50.000,1,0,1
2019-11-15 16:35:02.500,0,1,1
2019-11-15 16:34:20.500,0,0,1
2019-11-15 16:32:32.500,0,1,1
2019-11-15 16:35:35.240,1,0,1
2019-11-15 16:32:11.500,0,1,1
2019-11-15 16:35:34.000,1,0,1
2019-11-15 16:32:15.000,0,1,1
2019-11-15 16:32:09.000,0,1,1
2019-11-15 16:32:02.500,0,1,1
2019-11-15 16:34:49.740,1,1,1
2019-11-15 16:31:33.240,0,1,1
2019-11-15 16:32:34.000,0,1,1
2019-11-15 16:31:17.500,0,1,1
2019-11-15 16:32:11.740,0,1,1
2019-11-15 16:31:32.500,0,1,1
2019-11-15 16:33:15.240,0,1,1
2019-11-15 16:31:20.740,0,1,1
2019-11-15 16:32:24.000,0,1,1
2019-11-15 16:33:18.740,0,1,1
2019-11-15 16:31:42.000,0,1,1
2019-11-15 16:34:08.000,0,0,1
2019-11-15 16:35:01.740,0,1,1
2019-11-15 16:32:42.000,0,0,1
2019-11-15 16:34:25.500,1,0,1
2019-11-15 16:34:10.240,0,1,1
2019-11-15 16:33:38.500,0,1,1
2019-11-15 16:34:28.240,0,0,1
2019-11-15 16:31:25.240,0,1,1
2019-11-15 16:32:00.500,0,1,1
2019-11-15 16:31:45.500,1,1,1
2019-11-15 16:34:46.240,0,1,1
2019-11-15 16:31:53.500,0,1,1
2019-11-15 16:34:23.500,1,0,1
2019-11-15 16:34:43.000,0,1,1
2019-11-15 16:32:53.740,1,0,1
2019-11-15 16:33:54.500,1,1,1
2019-11-25 16:47:07.500,1,1,1
2019-11-25 16:50:37.000,1,1,1
2019-11-25 16:56:36.740,0,1,1
2019-11-25 16:51:46.500,1,1,1
2019-11-25 16:53:20.740,1,1,1
2019-11-25 16:47:44.000,1,1,1
2019-11-25 16:49:38.500,0,0,1
2019-11-25 16:50:09.000,1,1,1
2019-11-25 16:48:07.500,1,0,1
2019-11-25 16:47:35.000,0,1,1
2019-11-25 16:54:23.240,1,1,1
2019-11-25 16:50:45.240,1,1,1
2019-11-25 16:55:57.000,1,1,1
2019-11-25 16:49:43.740,1,1,1
2019-11-25 16:54:42.240,0,1,1
2019-11-25 16:51:47.500,1,1,1
2019-11-25 16:55:35.500,0,1,1
2019-11-25 16:51:05.740,1,1,1
2019-11-25 16:55:45.000,0,1,1
2019-11-25 16:58:45.740,0,1,1
2019-11-25 16:51:47.240,1,1,1
2019-11-25 16:52:36.740,1,1,1
2019-11-25 16:56:21.500,0,1,1
2019-11-25 17:00:35.240,0,1,1
2019-11-25 16:50:34.740,1,0,1
2019-11-25 16:51:16.240,0,1,1
2019-11-25 16:48:59.740,1,0,1
2019-11-25 17:00:26.500,0,1,1
2019-11-25 16:53:07.740,1,1,1
2019-11-25 16:47:30.500,0,1,1
2019-11-25 17:00:49.740,0,1,1
2019-11-25 16:50:55.740,1,1,1
2019-11-25 16:51:01.240,1,1,1
2019-11-25 16:57:14.240,0,1,1
2019-11-25 16:55:31.240,1,1,1
2019-11-25 16:58:05.500,1,1,1
2019-11-25 16:58:21.500,0,1,1
2019-11-25 17:00:05.240,1,1,1
2019-11-25 16:59:43.740,0,1,1
2019-11-25 16:59:26.500,0,1,1
2019-11-25 16:53:40.500,1,1,1
2019-11-25 17:00:24.240,0,1,1
2019-11-25 17:00:38.000,0,1,1
2019-11-25 17:00:00.500,0,0,1
2019-11-25 16:51:53.500,1,1,1
2019-11-25 16:54:45.500,0,1,1
2019-11-25 16:48:49.740,1,1,1
2019-11-25 16:49:33.240,1,0,1
2019-11-25 17:00:11.740,1,1,1
2019-11-25 16:50:09.240,1,1,1
2019-11-25 16:58:36.740,0,1,1
2019-11-25 16:47:05.240,1,0,1
2019-11-25 16:57:51.240,0,1,1
2019-11-25 16:58:07.000,0,1,1
2019-11-25 16:47:39.000,0,1,1
2019-11-25 16:55:13.240,0,1,1
2019-11-25 16:48:16.740,1,1,1
2019-11-25 16:55:04.240,1,1,1
2019-11-25 16:51:30.740,1,1,1
2019-11-25 16:59:35.000,1,1,1
2019-11-25 16:59:57.240,0,1,1
2019-11-25 16:48:32.000,1,1,1
2019-11-25 16:58:40.740,0,1,1
2019-11-25 16:48:00.740,1,0,1
2019-11-25 16:47:11.240,1,1,1
2019-11-25 16:52:43.500,1,1,1
2019-11-25 16:58:43.740,0,1,1
2019-11-25 16:59:33.740,1,1,1
2019-11-25 16:48:27.500,0,1,1
2019-11-25 16:53:22.740,1,1,1
2019-11-25 16:50:44.740,1,1,1
