time,ax_mean,ax_var,ay_mean,ay_var,az_mean,az_var,a2_mean,a2_var,a2_min,a2_max,entropy,subject,task,t_inst,t_maj,t_mid
2019-11-15 16:31:30.500,-0.01288311298076923,0.0006663615886981672,-0.3635441706730769,0.00017915627895257412,-0.9509840745192307,9.828958755884414e-05,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,0,0.0,0
2019-11-15 16:31:30.740,-0.009562174479166666,0.0003489779703544848,-0.3575439453125,4.725564609874379e-05,-0.9460042317708334,6.547660538644503e-05,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,0,0.0,0
2019-11-15 16:31:31.000,-0.022911658653846152,0.00023001279586400735,-0.3558819110576923,9.305660541240987e-05,-0.9543269230769231,6.43577331151718e-05,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,0,0.0,0
2019-11-15 16:31:31.240,-0.029459635416666668,2.797444661458333e-05,-0.3562825520833333,2.7497609456380204e-05,-0.94970703125,0.00010221654718572444,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,0,0.0,0
2019-11-15 16:31:31.500,-0.007399338942307692,9.556000049297628e-05,-0.3629807692307692,4.0314136407314196e-05,-0.9504957932692307,4.512224441919571e-05,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,0,0.0,0
2019-11-15 16:31:31.740,-0.016805013020833332,7.258581392692797e-05,-0.3577473958333333,7.140997684363163e-05,-0.95703125,0.00012371756813742897,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,0,0.0,0
2019-11-15 16:31:32.000,-0.0010141225961538462,0.0003062670047466572,-0.36463341346153844,0.00012227510794615137,-0.9486177884615384,4.717325552915915e-05,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,0,0.0,0
2019-11-15 16:31:32.240,-0.0013020833333333333,0.00012585611054391572,-0.3621826171875,7.629936391657049e-05,-0.9453531901041666,0.00011242339105317087,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,0.0,0
2019-11-15 16:31:32.500,-0.050142728365384616,0.002237374965961163,-0.3525390625,0.0012876192728678386,-0.9362229567307693,0.0006320690497373923,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,0,0.0,0
2019-11-15 16:31:32.740,-0.16715494791666666,0.00483180537368312,-0.3302815755208333,0.00023622765685572767,-0.9886067708333334,0.0024531248844031138,0.4166666666666667,0.26515151515151514,0.0,1.0,2.471828189406418,1,FoldTowel,0,0.0,0
2019-11-15 16:31:33.000,-0.09972205528846154,0.012436515245682157,-0.34957181490384615,0.0010103170688335712,-0.9759239783653846,0.001479521775856996,0.23076923076923078,0.19230769230769232,0.0,1.0,2.4881744187187502,1,FoldTowel,1,1.0,1
2019-11-15 16:31:33.240,-0.011271158854166666,0.0013603062340707488,-0.3730061848958333,0.00016834338506062826,-0.9556070963541666,0.000256211468667695,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,0.0,0
2019-11-15 16:31:33.500,-0.056527944711538464,0.00022996083284035706,-0.43246694711538464,0.009135142350808168,-0.9481670673076923,0.0019012231093186599,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,1,1.0,1
2019-11-15 16:31:33.740,0.10274251302083333,0.018432376962719543,-0.5341389973958334,0.002216835816701253,-0.6654052734375,0.024638831615447998,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:34.000,-0.0107421875,0.01763466993967692,-0.4462139423076923,0.03988829637185121,-0.9187199519230769,0.01472431879777175,0.07692307692307693,0.07692307692307696,0.0,1.0,2.5089651356712683,1,FoldTowel,1,1.0,1
2019-11-15 16:31:34.240,-0.08455403645833333,0.005153041897398053,-0.5064697265625,0.01970651474866,-0.8332926432291666,0.0158900979793433,0.08333333333333333,0.08333333333333331,0.0,1.0,2.425781443720508,1,FoldTowel,1,1.0,1
2019-11-15 16:31:34.500,0.009878305288461538,0.0043729604818882085,-0.5560772235576923,0.01519941672300681,-0.8737229567307693,0.03194743547684106,0.38461538461538464,0.2564102564102565,0.0,1.0,2.5412186643678263,1,FoldTowel,1,1.0,1
2019-11-15 16:31:34.740,-0.09708658854166667,0.017677559997096207,-0.5257568359375,0.017353540117090397,-0.6435139973958334,0.02690356247352831,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:35.000,0.12548828125,0.05124998092651367,-0.8811222956730769,0.7090451961908585,-0.9317908653846154,0.043192401910439514,0.8010933509517766,0.7214368966492583,0.0,3.0,2.4943106105455346,1,FoldTowel,1,1.0,1
2019-11-15 16:31:35.240,0.14408365885416666,0.0024563814654494777,-0.4967447916666667,0.017717029109145657,-0.8395589192708334,0.0023385159897081776,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:35.500,0.13810847355769232,0.003196948613875952,-0.6378455528846154,0.03708944259545741,-0.6641376201923077,0.018889778699630346,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,1,1.0,1
2019-11-15 16:31:35.740,0.03955078125,0.0018576275218616831,-0.8317057291666666,0.00234904433741714,-0.5456949869791666,0.00441527186018048,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:36.000,0.15437199519230768,0.05013191088651999,-0.8401442307692307,0.1870780205115294,-0.44204477163461536,0.005003189429258688,0.23076923076923078,0.19230769230769232,0.0,1.0,2.4881744187187502,1,FoldTowel,1,1.0,1
2019-11-15 16:31:36.240,0.07271321614583333,0.01457420081803293,-0.7515462239583334,0.09552161621324945,-0.5137532552083334,0.001324733098347982,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:36.500,0.08424729567307693,0.0015287246459569687,-0.9059119591346154,0.0038665685898218397,-0.35336538461538464,0.03378953077854255,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,1,1.0,1
2019-11-15 16:31:36.740,0.1060791015625,0.0006777644157409668,-0.9977620442708334,0.0009389555815494423,-0.157470703125,0.0010344982147216797,0.75,0.20454545454545456,0.0,1.0,2.412447304449488,1,FoldTowel,1,1.0,1
2019-11-15 16:31:37.000,0.10081129807692307,0.00046478173671624605,-0.9825345552884616,0.0013689658580682215,-0.2032752403846154,0.0018530839528792945,0.38461538461538464,0.25641025641025644,0.0,1.0,2.5412186643678267,1,FoldTowel,1,1.0,1
2019-11-15 16:31:37.240,0.092041015625,0.00132640925320712,-0.9310709635416666,0.0046148661411169805,-0.319091796875,0.006074927069924094,0.25,0.20454545454545456,0.0,1.0,2.412447304449488,1,FoldTowel,1,1.0,1
2019-11-15 16:31:37.500,0.10569411057692307,0.00013759197332920175,-0.9836613581730769,0.0016646232360448595,-0.043344350961538464,0.029458171282059107,0.3076923076923077,0.23076923076923075,0.0,1.0,2.511248837890417,1,FoldTowel,1,1.0,1
2019-11-15 16:31:37.740,0.12581380208333334,0.000573736248594342,-1.0162353515625,0.0007612976160916415,0.14485677083333334,0.0027036811366225734,0.6666666666666666,0.24242424242424246,0.0,1.0,2.4412151490502807,1,FoldTowel,1,1.0,1
2019-11-15 16:31:38.000,0.0991962139423077,0.0007897554299770258,-0.8816856971153846,0.00444187262119391,-0.03639573317307692,0.02846728227077386,0.07692307692307693,0.07692307692307696,0.0,1.0,2.5089651356712683,1,FoldTowel,1,1.0,1
2019-11-15 16:31:38.240,0.08744303385416667,0.0005867463169675885,-0.9497477213541666,0.00034026485500913674,-0.2747802734375,0.0028415213931690564,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:38.500,0.17210036057692307,0.00916773539323073,-0.7972506009615384,0.01967299595857278,-0.4419696514423077,0.04704343661283836,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,1,1.0,1
2019-11-15 16:31:38.740,0.3548177083333333,0.003953688072435784,-0.5938720703125,0.010747784918004816,-0.5736083984375,0.002657505598935214,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:39.000,0.2096228966346154,0.016310428961729396,-0.7889122596153846,0.07790257074894048,-0.22490985576923078,0.12399802758143501,0.3076923076923077,0.23076923076923075,0.0,1.0,2.511248837890417,1,FoldTowel,1,1.0,1
2019-11-15 16:31:39.240,0.09611002604166667,0.0005362611828428327,-1.0276692708333333,0.002976518688779889,0.028035481770833332,0.025063231135859624,0.75,0.20454545454545456,0.0,1.0,2.412447304449488,1,FoldTowel,1,1.0,1
2019-11-15 16:31:39.500,0.15459735576923078,0.0028334275270119696,-0.8770282451923077,0.0523068049015143,-0.4496319110576923,0.13991720859821025,0.5384615384615384,0.2692307692307692,0.0,1.0,2.5620284975979906,1,FoldTowel,1,1.0,1
2019-11-15 16:31:39.740,0.11201985677083333,0.005345927946495287,-0.4442952473958333,0.021254299264965637,-0.896728515625,0.03352674570950595,0.16666666666666666,0.15151515151515146,0.0,1.0,2.4037083290116517,1,FoldTowel,1,1.0,1
2019-11-15 16:31:40.000,0.25304236778846156,0.010477310571915066,-0.5018028846153846,0.006340956076597556,-0.7714468149038461,0.020362435243068598,0.07692307692307693,0.07692307692307696,0.0,1.0,2.5089651356712683,1,FoldTowel,1,1.0,1
2019-11-15 16:31:40.240,0.2516276041666667,0.0020166454893169984,-0.5843098958333334,0.010107271599047112,-0.7399088541666666,0.039927453705758766,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:40.500,0.15241887019230768,0.0035413442513881586,-0.45951021634615385,0.017317392887213293,-0.9889948918269231,0.038541063284262635,0.46153846153846156,0.26923076923076933,0.0,1.0,2.56202849759799,1,FoldTowel,1,1.0,1
2019-11-15 16:31:40.740,0.1380615234375,0.0002833333882418546,-0.6531575520833334,0.004383578444972182,-0.7349853515625,0.003940154205669056,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:41.000,0.17499248798076922,0.0031493718807513896,-0.6083233173076923,0.011870656258020645,-0.8094200721153846,0.005270655338580791,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,1,1.0,1
2019-11-15 16:31:41.240,0.24637858072916666,0.0007977250850561893,-0.5216064453125,0.002917208454825661,-0.8114420572916666,0.004296078826441909,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:41.500,0.16102013221153846,0.0030421079733432867,-0.5944260817307693,0.006890477278293709,-0.7865459735576923,0.004296018527104304,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,1,1.0,1
2019-11-15 16:31:41.740,0.1226806640625,7.265806198120117e-05,-0.6791585286458334,0.00015863324656631005,-0.7416585286458334,8.5633812528668e-05,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:42.000,0.1215069110576923,0.0003387866876064203,-0.6856971153846154,0.0010848198181543593,-0.7647611177884616,0.0003643891750237881,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,1,1.0,1
2019-11-15 16:31:42.240,0.12556966145833334,6.583965185916784e-05,-0.6825358072916666,0.0003066424167517459,-0.7159423828125,0.0005085739222439853,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:42.500,0.1083984375,0.0006005366643269857,-0.7048903245192307,0.004132689573825934,-0.7119516225961539,0.0017633621509258563,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,1,1.0,1
2019-11-15 16:31:42.740,0.10599772135416667,0.0001874168713887533,-0.7420654296875,0.0013905059207569468,-0.6741943359375,0.001243336634202437,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,0,1.0,1
2019-11-15 16:31:43.000,0.11080228365384616,0.00017998463068252953,-0.6977163461538461,0.0011543616270407652,-0.7090219350961539,0.000784018100836338,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,0,0.0,0
2019-11-15 16:31:43.240,0.1136474609375,0.0004244771870699796,-0.6713053385416666,0.0013071334723270302,-0.73291015625,0.0026325312527743254,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:43.500,0.10866135817307693,0.00043422442216139583,-0.68310546875,0.001491268475850423,-0.7257361778846154,0.0010698391841008111,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,1,1.0,1
2019-11-15 16:31:43.740,0.10786946614583333,0.0005448713447108413,-0.7179768880208334,0.0032377875212467075,-0.6947428385416666,0.0011959437168005739,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,1.0,1
2019-11-15 16:31:44.000,0.10088641826923077,0.0010435000444069889,-0.71923828125,0.002338369687398275,-0.7142052283653846,0.0009788030233138646,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,0,0.0,1
2019-11-15 16:31:44.240,0.098876953125,7.159059697931463e-05,-0.6591796875,0.0011167526245117188,-0.7413736979166666,0.00018567749948212588,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,0.0,0
2019-11-15 16:31:44.500,0.10460486778846154,0.0028064709443312423,-0.7933819110576923,0.019054525937789526,-0.5378230168269231,0.04878547252752843,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,1,0.0,1
2019-11-15 16:31:44.740,0.1317138671875,0.00281447172164917,-0.9261067708333334,0.0034129980838660035,-0.4012044270833333,0.002053145206335819,0.16666666666666666,0.15151515151515144,0.0,1.0,2.4037083290116517,1,FoldTowel,1,1.0,0
2019-11-15 16:31:45.000,0.1050555889423077,0.00375059629097963,-0.7639347956730769,0.009270454064393654,-0.6002478966346154,0.02237945336561936,0.0,0.0,0.0,0.0,2.564949357461537,1,FoldTowel,0,0.0,0
2019-11-15 16:31:45.240,0.114990234375,0.0013161355798894708,-0.7588704427083334,0.007603984890562116,-0.64892578125,0.007343205538662997,0.0,0.0,0.0,0.0,2.484906649788001,1,FoldTowel,1,0.0,0
